"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",71,"Ethan Albright",24,"",10,0,283,"6-5","North Carolina","5/1/1971","Rook",1,""
"2",58,"Antonio Armstrong",22,"",4,0,235,"6-1","Texas A&M","10/15/1973","Rook",0,"San Francisco 49ers / 6th / 201st pick / 1995"
"3",93,"Trace Armstrong",30,"",15,0,275,"6-4","Arizona St.,Florida","10/5/1965","6",2,"Chicago Bears / 1st / 12th pick / 1989"
"4",28,"Gene Atkins",31,"FS",16,11,201,"5-11","Florida A&M","11/22/1964","8",4,"New Orleans Saints / 7th / 179th pick / 1987"
"5",53,"Aubrey Beavers",24,"lb",16,1,234,"6-3","Oklahoma","8/30/1971","1",2,"Miami Dolphins / 2nd / 54th pick / 1994"
"6",95,"Tim Bowens",22,"LDT",16,16,325,"6-4","Mississippi","2/7/1973","1",7,"Miami Dolphins / 1st / 20th pick / 1994"
"7",37,"J.B. Brown",28,"RCB",13,12,193,"6-0","Maryland","1/5/1967","6",5,"Miami Dolphins / 12th / 315th pick / 1989"
"8",27,"Terrell Buckley",24,"db",16,4,180,"5-10","Florida St.","6/7/1971","3",2,"Green Bay Packers / 1st / 5th pick / 1992"
"9",41,"Keith Byars",32,"FB",16,16,245,"6-1","Ohio St.","10/14/1963","9",4,"Philadelphia Eagles / 1st / 10th pick / 1986"
"10",84,"Gary Clark",33,"",16,0,173,"5-9","James Madison","5/1/1962","10",5,"Washington Redskins / 2nd / 55th pick / 1984 Supp"
"11",90,"Marco Coleman",26,"RDE",16,16,286,"6-3","Georgia Tech","12/18/1969","3",7,"Miami Dolphins / 1st / 12th pick / 1992"
"12",51,"Bryan Cox*",27,"MLB",16,16,250,"6-4","West. Illinois","2/17/1968","4",10,"Miami Dolphins / 5th / 113th pick / 1991"
"13",91,"Jeff Cross",29,"LDE",16,16,280,"6-4","Missouri","3/25/1966","7",7,"Miami Dolphins / 9th / 239th pick / 1988"
"14",15,"Kirby Dar Dar",23,"",1,0,185,"5-9","Syracuse","3/27/1972","Rook",0,""
"15",59,"DeWayne Dotson",24,"",15,0,254,"6-1","Tennessee,Mississippi","6/10/1971","1",1,"Dallas Cowboys / 4th / 131st pick / 1994"
"16",94,"Steve Emtman",25,"de",16,1,290,"6-4","Washington","4/16/1970","3",2,"Indianapolis Colts / 1st / 1st pick / 1992"
"17",57,"Dion Foxx",24,"",1,0,250,"6-3","James Madison","6/11/1971","1",0,""
