"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",8,"Mark Brunell",40,"",2,0,217,"6-1","Washington","9/17/1970","16",0,"Green Bay Packers / 5th / 118th pick / 1993"
"2",11,"Kellen Clemens",27,"",1,0,224,"6-2","Oregon","6/6/1983","4",0,"New York Jets / 2nd / 49th pick / 2006"
"3",87,"David Clowney",25,"",3,0,190,"6-1","Virginia Tech","7/7/1985","2",0,"Green Bay Packers / 5th / 157th pick / 2007"
"4",34,"Marquice Cole",27,"cb",12,1,184,"5-11","Northwestern","11/13/1983","1",2,""
"5",30,"Drew Coleman",27,"cb",16,4,173,"5-8","TCU","4/22/1983","4",2,"New York Jets / 6th / 189th pick / 2006"
"6",38,"John Conner",23,"",16,0,240,"5-11","Kentucky","6/8/1987","Rook",0,"New York Jets / 5th / 139th pick / 2010"
"7",27,"Emanuel Cook",22,"",4,0,214,"5-10","South Carolina","1/20/1988","1",0,""
"8",89,"Jerricho Cotchery",28,"wr",14,5,200,"6-1","North Carolina St.","6/16/1982","6",3,"New York Jets / 4th / 108th pick / 2004"
"9",31,"Antonio Cromartie",26,"CB",15,15,210,"6-2","Florida St.","4/15/1984","4",6,"San Diego Chargers / 1st / 19th pick / 2006"
"10",86,"Jeff Cumberland",23,"",1,0,249,"6-4","Illinois","5/2/1987","Rook",0,""
"11",NA,"Kenwin Cummings",24,"",3,0,270,"6-3","Wingate","7/23/1986","1",0,""
"12",70,"Mike DeVito",26,"T",16,11,298,"6-3","Maine","6/10/1984","3",4,""
"13",94,"Marcus Dixon",26,"t",3,1,295,"6-4","Hampton","9/16/1984","Rook",1,""
"14",NA,"Vlad Ducasse",23,"",2,0,326,"6-5","Massachusetts","10/15/1987","Rook",0,"New York Jets / 2nd / 61st pick / 2010"
"15",17,"Braylon Edwards",27,"WR",16,15,211,"6-3","Michigan","2/21/1983","5",7,"Cleveland Browns / 1st / 3rd pick / 2005"
"16",92,"Shaun Ellis",33,"DE",15,15,285,"6-5","Tennessee","6/24/1977","10",10,"New York Jets / 1st / 12th pick / 2000"
"17",60,"D'Brickashaw Ferguson*",27,"LT",16,16,295,"6-5","Virginia","12/10/1983","4",6,"New York Jets / 1st / 4th pick / 2006"
"18",2,"Nick Folk",26,"",16,0,211,"6-2","Arizona","11/5/1984","3",1,"Dallas Cowboys / 6th / 178th pick / 2007"
"19",50,"Vernon Gholston",24,"de",16,2,258,"6-4","Ohio St.","6/5/1986","2",4,"New York Jets / 1st / 6th pick / 2008"
"20",71,"Jarron Gilbert",24,"",1,0,287,"6-5","San Jose St.","9/30/1986","1",0,"Chicago Bears / 3rd / 68th pick / 2009"
"21",95,"Howard Green",31,"",2,0,320,"6-2","LSU","1/12/1979","8",0,"Houston Texans / 6th / 190th pick / 2002"
"22",23,"Shonn Greene",25,"rb",15,2,235,"5-10","Iowa","8/21/1985","1",5,"New York Jets / 3rd / 65th pick / 2009"
"23",52,"David Harris",26,"MLB",16,16,243,"6-2","Michigan","1/21/1984","3",11,"New York Jets / 2nd / 47th pick / 2007"
"24",84,"Ben Hartsock",30,"te",16,7,264,"6-4","Ohio St.","7/5/1980","6",0,"Indianapolis Colts / 3rd / 68th pick / 2004"
"25",10,"Santonio Holmes",26,"WR",12,10,185,"5-10","Ohio St.","3/3/1984","4",6,"Pittsburgh Steelers / 1st / 25th pick / 2006"
"26",78,"Wayne Hunter",29,"rt",14,4,303,"6-5","Hawaii","7/2/1981","6",2,"Seattle Seahawks / 3rd / 73rd pick / 2003"
"27",44,"James Ihedigbo",27,"",14,0,202,"6-1","Massachusetts","12/3/1983","2",1,""
"28",77,"Kris Jenkins",31,"nt",1,1,335,"6-4","Maryland","8/3/1979","9",1,"Carolina Panthers / 2nd / 44th pick / 2001"
"29",81,"Dustin Keller",26,"TE",16,13,248,"6-2","Purdue","9/25/1984","2",5,"New York Jets / 1st / 30th pick / 2008"
"30",98,"Matt Kroul",24,"",6,0,281,"6-3","Iowa","2/25/1986","Rook",0,""
"31",56,"Lance Laury",28,"",16,0,233,"6-2","South Carolina","1/17/1982","4",2,""
"32",36,"Jim Leonhard",28,"S",11,11,190,"5-8","Wisconsin","10/27/1982","5",4,""
"33",26,"Dwight Lowery",24,"s",14,3,185,"6-1","San Jose St.","1/23/1986","2",3,"New York Jets / 4th / 113th pick / 2008"
"34",74,"Nick Mangold*+",26,"C",16,16,295,"6-3","Ohio St.","1/13/1984","4",9,"New York Jets / 1st / 29th pick / 2006"
"35",53,"Josh Mauga",23,"",8,0,250,"6-1","Nevada","6/20/1987","Rook",1,""
"36",25,"Joe McKnight",22,"rb",9,1,190,"6-0","USC","4/16/1988","Rook",1,"New York Jets / 4th / 112th pick / 2010"
"37",65,"Brandon Moore",30,"RG",16,16,295,"6-3","Illinois","6/3/1980","7",5,""
"38",82,"Matthew Mulligan",25,"te",13,1,258,"6-4","Maine","1/18/1985","1",0,""
"39",97,"Calvin Pace",30,"LB",12,11,262,"6-4","Wake Forest","10/28/1980","7",8,"Arizona Cardinals / 1st / 18th pick / 2003"
"40",22,"Brodney Pool",26,"S",15,12,208,"6-2","Oklahoma","5/24/1984","5",5,"Cleveland Browns / 2nd / 34th pick / 2005"
"41",91,"Sione Pouha",31,"NT",16,15,330,"6-3","Utah","2/3/1979","5",17,"New York Jets / 3rd / 88th pick / 2005"
"42",93,"Trevor Pryce",35,"",10,0,295,"6-5","Michigan,Clemson","8/3/1975","13",1,"Denver Broncos / 1st / 28th pick / 1997"
"43",46,"Tanner Purdum",26,"",16,0,217,"6-3","Baker","8/15/1984","Rook",1,""
"44",24,"Darrelle Revis*+",25,"CB",13,13,205,"6-0","Pittsburgh","7/14/1985","3",14,"New York Jets / 1st / 14th pick / 2007"
"45",49,"Tony Richardson",39,"FB",16,10,238,"6-1","Auburn","12/17/1971","15",0,""
"46",6,"Mark Sanchez",24,"QB",16,16,225,"6-2","USC","11/11/1986","1",9,"New York Jets / 1st / 5th pick / 2009"
"47",57,"Bart Scott",30,"LB",16,16,235,"6-2","Southern Illinois","8/18/1980","8",10,""
"48",68,"Matt Slauson",24,"LG",16,16,320,"6-5","Nebraska","2/18/1986","1",5,"New York Jets / 6th / 193rd pick / 2009"
"49",16,"Brad Smith",27,"wr",16,2,210,"6-2","Missouri","12/12/1983","4",4,"New York Jets / 4th / 103rd pick / 2006"
"50",33,"Eric Smith",27,"s",13,6,209,"6-1","Michigan St.","3/17/1983","4",2,"New York Jets / 3rd / 97th pick / 2006"
"51",99,"Jason Taylor",36,"lb",16,5,255,"6-6","Akron","9/1/1974","13",8,"Miami Dolphins / 3rd / 73rd pick / 1997"
"52",58,"Bryan Thomas",31,"LB",16,12,266,"6-4","Ala-Birmingham","6/7/1979","8",8,"New York Jets / 1st / 22nd pick / 2002"
"53",21,"LaDainian Tomlinson",31,"RB",15,13,221,"5-10","TCU","6/23/1979","9",8,"San Diego Chargers / 1st / 5th pick / 2001"
"54",29,"Isaiah Trufant",28,"",1,0,170,"5-8","East. Washington","12/9/1982","Rook",0,""
"55",88,"Patrick Turner",23,"",5,0,221,"6-5","USC","5/19/1987","1",0,"Miami Dolphins / 3rd / 87th pick / 2009"
"56",75,"Robert Turner",26,"",16,0,308,"6-4","New Mexico","8/20/1984","3",0,""
"57",9,"Steve Weatherford",28,"",16,0,215,"6-3","Illinois","12/17/1982","4",2,""
"58",55,"Jamaal Westerman",25,"",6,0,265,"6-3","Rutgers","2/21/1985","1",1,""
"59",20,"Kyle Wilson",23,"cb",16,6,190,"5-10","Boise St.","5/30/1987","Rook",3,"New York Jets / 1st / 29th pick / 2010"
"60",39,"Danny Woodhead",25,"",1,0,200,"5-9","Chadron St.","1/25/1985","1",0,""
"61",67,"Damien Woody",33,"RT",13,13,320,"6-3","Boston Col.","11/3/1977","11",4,"New England Patriots / 1st / 17th pick / 1999"
"62",NA,"Team Total",27.2,"",16,NA,244.8,"6-1.9","","","4.1",NA,""
