"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",33,"Eddie Anderson",32,"FS",14,14,210,"6-1","Fort Valley St.","7/22/1963","9",6,"Seattle Seahawks / 6th / 153rd pick / 1986"
"2",35,"Joe Aska",23,"",1,0,236,"5-11","Central Oklahoma","7/14/1972","Rook",0,"Oakland Raiders / 3rd / 86th pick / 1995"
"3",42,"Eric Ball",29,"",16,0,218,"6-2","UCLA","7/1/1966","6",0,"Cincinnati Bengals / 2nd / 35th pick / 1989"
"4",93,"Jerry Ball",31,"LDT",15,14,330,"6-1","SMU","12/15/1964","8",7,"Detroit Lions / 3rd / 63rd pick / 1987"
"5",54,"Greg Biekert",26,"MLB",16,14,253,"6-2","Colorado","3/14/1969","2",6,"Los Angeles Raiders / 7th / 181st pick / 1993"
"6",81,"Tim Brown*",29,"PR",16,16,195,"6-0","Notre Dame","7/22/1966","7",11,"Los Angeles Raiders / 1st / 6th pick / 1988"
"7",99,"Aundray Bruce",29,"",14,0,265,"6-5","Auburn","4/30/1966","7",2,"Atlanta Falcons / 1st / 1st pick / 1988"
"8",88,"Kerry Cash",26,"TE",16,10,245,"6-4","Texas","8/7/1969","4",2,"Indianapolis Colts / 5th / 125th pick / 1991"
"9",59,"Matt Dyson",23,"",4,0,275,"6-4","Michigan","8/1/1972","Rook",0,"Oakland Raiders / 5th / 138th pick / 1995"
"10",11,"Vince Evans",40,"qb",9,3,215,"6-2","USC","6/14/1955","18",4,"Chicago Bears / 6th / 140th pick / 1977"
"11",34,"Derrick Fenner",28,"FB",16,10,240,"5-11","Gardner-Webb,North Carolina","4/6/1967","6",3,"Seattle Seahawks / 10th / 268th pick / 1989"
"12",55,"James Folston",24,"",14,0,236,"6-3","La-Monroe","8/14/1971","1",1,"Los Angeles Raiders / 2nd / 52nd pick / 1994"
"13",5,"Cole Ford",23,"",5,0,210,"6-2","USC","12/31/1972","Rook",1,"Pittsburgh Steelers / 7th / 247th pick / 1995"
"14",58,"Keith Franklin",25,"",2,0,230,"6-2","South Carolina","3/4/1970","Rook",0,""
"15",53,"Rob Fredrickson",24,"LLB",16,15,240,"6-4","Michigan St.","5/13/1971","1",8,"Los Angeles Raiders / 1st / 22nd pick / 1994"
