"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",79,"Harris Barton",30,"RT",9,9,286,"6-4","North Carolina","4/19/1964","7",6,"San Francisco 49ers / 1st / 22nd pick / 1987"
"2",65,"Harry Boatswain",25,"g",13,4,310,"6-4","New Haven","6/26/1969","2",4,"San Francisco 49ers / 5th / 137th pick / 1991"
"3",77,"Brian Bollinger",26,"",7,0,285,"6-5","North Carolina","11/21/1968","2",1,"San Francisco 49ers / 3rd / 76th pick / 1992"
"4",4,"Doug Brien",24,"K",16,0,180,"6-0","California","11/24/1970","Rook",3,"San Francisco 49ers / 3rd / 85th pick / 1994"
"5",96,"Dennis Brown",27,"LDE",16,14,290,"6-4","Washington","11/6/1967","4",7,"San Francisco 49ers / 2nd / 47th pick / 1990"
"6",86,"Brett Carolan",23,"",4,0,241,"6-3","Washington St.","3/16/1971","Rook",0,""
"7",35,"Dexter Carter",27,"KR",16,0,170,"5-9","Florida St.","9/15/1967","4",3,"San Francisco 49ers / 1st / 25th pick / 1990"
"8",41,"Toi Cook",30,"db",16,2,188,"5-11","Stanford","12/3/1964","7",2,"New Orleans Saints / 8th / 207th pick / 1987"
"9",67,"Chris Dalman",24,"c",16,4,287,"6-3","Stanford","3/15/1970","1",4,"San Francisco 49ers / 6th / 166th pick / 1993"
"10",25,"Eric Davis",26,"LCB",16,16,185,"5-11","Jacksonville St.","1/26/1968","4",6,"San Francisco 49ers / 2nd / 53rd pick / 1990"
"11",63,"Derrick Deese",24,"RG",16,15,289,"6-3","USC","5/17/1970","Rook",11,""
"12",95,"Richard Dent",34,"de",2,2,265,"6-5","Tennessee St.","12/13/1960","11",1,"Chicago Bears / 8th / 203rd pick / 1983"
"13",33,"Dedrick Dodge",27,"",15,0,184,"6-2","Florida St.","6/14/1967","3",1,""
"14",22,"Tyronne Drakeford",23,"",13,0,185,"5-11","Virginia Tech","6/21/1971","Rook",1,"San Francisco 49ers / 2nd / 62nd pick / 1994"
"15",40,"William Floyd",22,"FB",16,11,242,"6-1","Florida St.","2/17/1972","Rook",5,"San Francisco 49ers / 1st / 28th pick / 1994"
"16",98,"Antonio Goss",28,"lb",16,1,228,"6-4","North Carolina","8/11/1966","5",1,"San Francisco 49ers / 12th / 319th pick / 1989"
"17",18,"Elvis Grbac",24,"",11,0,232,"6-5","Michigan","8/13/1970","Rook",2,"San Francisco 49ers / 8th / 219th pick / 1993"
"18",28,"Dana Hall",25,"db",16,4,208,"6-3","Washington","7/8/1969","2",2,"San Francisco 49ers / 1st / 18th pick / 1992"
"19",91,"Rhett Hall",26,"dt",12,2,270,"6-2","California","12/5/1968","3",2,"Tampa Bay Buccaneers / 6th / 147th pick / 1991"
"20",36,"Merton Hanks*",26,"FS",16,16,185,"6-2","Iowa","3/12/1968","3",10,"San Francisco 49ers / 5th / 122nd pick / 1991"
"21",45,"Adrian Hardy",24,"",2,0,194,"5-11","NW State (LA)","8/16/1970","1",0,"San Francisco 49ers / 2nd / 48th pick / 1993"
"22",99,"Tim Harris",30,"lb",5,1,260,"6-6","Memphis","9/10/1964","8",1,"Green Bay Packers / 4th / 84th pick / 1986"
"23",57,"Rickey Jackson",36,"RDE",16,14,243,"6-2","Pittsburgh","3/20/1958","13",8,"New Orleans Saints / 2nd / 51st pick / 1981"
"24",84,"Brent Jones*",31,"TE",15,15,230,"6-4","Santa Clara","2/12/1963","7",9,"Pittsburgh Steelers / 5th / 135th pick / 1986"
"25",58,"Todd Kelly",24,"lb",11,1,259,"6-2","Tennessee","11/27/1970","1",1,"San Francisco 49ers / 1st / 27th pick / 1993"
"26",43,"Marc Logan",29,"fb",10,5,217,"6-0","Kentucky","5/9/1965","7",3,"Cincinnati Bengals / 5th / 130th pick / 1987"
"27",20,"Derek Loville",26,"",14,0,203,"5-10","Oregon","7/4/1968","4",1,""
"28",71,"Charles Mann",33,"",14,0,268,"6-6","Nevada","4/12/1961","11",2,"Washington Redskins / 3rd / 84th pick / 1983"
"29",81,"Ed McCaffrey",26,"",16,0,215,"6-5","Stanford","8/17/1968","3",2,"New York Giants / 3rd / 83rd pick / 1991"
"30",46,"Tim McDonald*",29,"SS",16,16,215,"6-2","USC","1/6/1965","7",8,"St. Louis Cardinals / 2nd / 34th pick / 1987"
