"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",50,"Charlie Anderson",24,"",16,0,258,"6-4","Mississippi","12/8/1981","1",1,"Houston Texans / 6th / 200th pick / 2004"
"2",27,"Jason Anderson",25,"",1,0,205,"6-0","South Dakota","4/29/1980","Rook",0,""
"3",88,"Derick Armstrong",26,"wr",13,3,206,"6-2","Ark-Monticello","4/2/1979","2",1,""
"4",93,"Jason Babin",25,"lolb",12,3,265,"6-4","West. Michigan","5/24/1980","1",2,"Houston Texans / 1st / 27th pick / 2004"
"5",12,"Tony Banks",32,"",2,0,230,"6-4","Michigan St.","4/5/1973","9",1,"St. Louis Rams / 2nd / 42nd pick / 1996"
"6",33,"Jason Bell",27,"",16,0,182,"6-0","UCLA","4/1/1978","4",1,""
"7",85,"Corey Bradford",30,"wr",16,6,201,"6-1","Jackson St.","12/8/1975","7",4,"Green Bay Packers / 5th / 150th pick / 1998"
"8",24,"C.C. Brown",22,"SS",16,13,210,"6-2","La-Lafayette","1/27/1983","Rook",4,"Houston Texans / 6th / 188th pick / 2005"
"9",3,"Kris Brown",29,"",16,0,206,"5-11","Nebraska","12/23/1976","6",2,"Pittsburgh Steelers / 7th / 228th pick / 1999"
"10",67,"Milford Brown",25,"LG",13,12,325,"6-4","Florida St.","8/15/1980","2",5,"Houston Texans / 6th / 1st pick / 2002 Supp"
"11",87,"Mark Bruener",33,"TE",16,15,260,"6-4","Washington","9/16/1972","10",0,"Pittsburgh Steelers / 1st / 27th pick / 1995"
"12",31,"Phillip Buchanon",25,"lcb",10,6,185,"5-10","Miami (FL)","9/19/1980","3",2,"Oakland Raiders / 1st / 17th pick / 2002"
"13",8,"David Carr",26,"QB",16,16,215,"6-3","Fresno St.","7/21/1979","3",10,"Houston Texans / 1st / 1st pick / 2002"
"14",59,"Frank Chamberlin",27,"",9,0,235,"6-1","Boston Col.","1/2/1978","5",0,"Tennessee Titans / 5th / 160th pick / 2000"
