"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",79,"Anthony Alabi",26,"",10,0,315,"6-5","TCU","2/16/1981","1",1,"Miami Dolphins / 5th / 162nd pick / 2005"
"2",32,"Jason Allen",24,"S",16,9,200,"6-2","Tennessee","7/5/1983","1",3,"Miami Dolphins / 1st / 16th pick / 2006"
"3",25,"Will Allen",29,"CB",16,16,196,"5-10","Syracuse","8/5/1978","6",5,"New York Giants / 1st / 22nd pick / 2001"
"4",9,"John Beck",26,"qb",5,4,215,"6-2","BYU","8/21/1981","Rook",2,"Miami Dolphins / 2nd / 40th pick / 2007"
"5",37,"Yeremiah Bell",29,"s",1,1,200,"6-1","East. Kentucky","3/3/1978","3",0,"Miami Dolphins / 6th / 213th pick / 2003"
"6",20,"Lorenzo Booker",23,"rb",7,1,191,"5-11","Florida St.","6/14/1984","Rook",3,"Miami Dolphins / 3rd / 71st pick / 2007"
"7",86,"Marty Booker",31,"WR",15,15,212,"6-0","La-Monroe","7/31/1976","8",5,"Chicago Bears / 3rd / 78th pick / 1999"
"8",23,"Ronnie Brown",26,"rb",7,7,233,"6-0","Auburn","12/12/1981","2",7,"Miami Dolphins / 1st / 2nd pick / 2005"
"9",47,"Courtney Bryan",23,"",12,0,202,"6-0","New Mexico St.","10/2/1984","Rook",1,""
"10",62,"Anthony Bryant",26,"",1,0,336,"6-3","Alabama","11/6/1981","2",0,"Tampa Bay Buccaneers / 6th / 178th pick / 2005"
"11",83,"Greg Camarillo",25,"",15,0,190,"6-1","Stanford","4/18/1982","1",1,""
"12",72,"Vernon Carey",26,"LT",16,16,335,"6-5","Miami (FL)","7/31/1981","3",7,"Miami Dolphins / 1st / 19th pick / 2004"
"13",84,"Chris Chambers",29,"wr",6,5,210,"5-11","Wisconsin","8/12/1978","6",3,"Miami Dolphins / 2nd / 52nd pick / 2001"
"14",28,"Jesse Chatman",28,"rb",14,6,215,"5-8","East. Washington","9/22/1979","5",4,""
"15",38,"Patrick Cobbs",24,"",14,0,210,"5-9","North Texas","1/31/1983","1",0,""
"16",52,"Channing Crowder",24,"LB",11,10,247,"6-2","Florida","12/2/1983","2",4,"Miami Dolphins / 3rd / 70th pick / 2005"
"17",29,"Travis Daniels",25,"cb",16,5,194,"6-1","LSU","9/8/1982","2",2,"Miami Dolphins / 4th / 104th pick / 2005"
