"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",72,"David Alexander",23,"",12,0,275,"6-3","Tulsa","7/28/1964","Rook",1,"Philadelphia Eagles / 5th / 121st pick / 1987"
"2",58,"Ty Allert",24,"",7,0,233,"6-2","Texas","7/23/1963","1",0,"San Diego Chargers / 4th / 95th pick / 1986"
"3",69,"Jim Angelo",24,"",1,0,275,"6-3","Indiana (PA)","8/23/1963","Rook",0,""
"4",97,"Jim Auer",25,"",1,0,275,"6-7","Georgia","1/4/1962","Rook",0,""
"5",96,"Marvin Ayers",24,"de",2,1,265,"6-5","SMU,Grambling St.","9/12/1963","Rook",0,""
"6",87,"Eric Bailey",24,"te",3,3,240,"6-5","Kansas St.","5/12/1963","Rook",1,""
"7",63,"Ron Baker",33,"RG",10,10,260,"6-4","Oklahoma St.","11/19/1954","9",5,"Baltimore Colts / 10th / 277th pick / 1977"
"8",52,"Matt Battaglia",22,"lb",3,2,225,"6-2","Louisville","9/25/1965","Rook",1,""
"9",39,"Vic Bellamy",24,"db",3,3,195,"6-1","Syracuse","6/2/1963","Rook",1,""
"10",85,"Jesse Bendross",25,"",3,0,196,"6-0","Alabama","7/19/1962","3",0,"San Diego Chargers / 7th / 174th pick / 1984"
"11",65,"Gary Bolden",25,"",2,0,275,"6-1","SW Oklahoma St.","2/13/1962","Rook",0,""
"12",83,"Kevin Bowman",25,"wr",3,3,205,"6-3","Colorado,San Jose St.","2/23/1962","Rook",1,""
"13",59,"Carlos Bradley",27,"lb",3,1,224,"6-0","Wake Forest","4/27/1960","6",1,"San Diego Chargers / 11th / 300th pick / 1981"
"14",23,"Cedrick Brown",23,"",12,0,178,"5-10","Washington St.","9/6/1964","Rook",1,""
"15",56,"Dave Brown",23,"",1,0,215,"6-2","Miami (OH)","1/17/1964","Rook",0,""
"16",99,"Jerome Brown",22,"RDT",12,8,292,"6-2","Miami (FL)","2/4/1965","Rook",5,"Philadelphia Eagles / 1st / 9th pick / 1987"
"17",24,"Reggie Brown",27,"rb",3,3,211,"5-11","Oregon","3/12/1960","5",1,"Atlanta Falcons / 4th / 95th pick / 1982"
"18",41,"Keith Byars",24,"RB",10,8,245,"6-1","Ohio St.","10/14/1963","1",4,"Philadelphia Eagles / 1st / 10th pick / 1986"
"19",80,"Cris Carter",22,"",9,0,202,"6-3","Ohio St.","11/25/1965","Rook",1,"Philadelphia Eagles / 4th / 3rd pick / 1987 Supp"
"20",49,"Thomas Caterbone",23,"",2,0,175,"5-8","Franklin & Marshall","6/29/1964","Rook",0,""
"21",6,"Matt Cavanaugh",31,"",3,0,212,"6-2","Pittsburgh","10/27/1956","8",0,"New England Patriots / 2nd / 50th pick / 1978"
