"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",92,"Ray Agnew",27,"dt",11,3,285,"6-3","North Carolina St.","12/9/1967","4",2,"New England Patriots / 1st / 10th pick / 1990"
"2",78,"Bruce Armstrong*",29,"LT",16,16,295,"6-4","Louisville","9/7/1965","7",10,"New England Patriots / 1st / 23rd pick / 1987"
"3",65,"Mike Arthur",26,"C",12,11,280,"6-3","Texas A&M","5/7/1968","3",6,"Cincinnati Bengals / 5th / 130th pick / 1991"
"4",3,"Matt Bahr",38,"K",16,0,175,"5-10","Penn St.","7/6/1956","15",2,"Pittsburgh Steelers / 6th / 165th pick / 1979"
"5",42,"Harlon Barnett",27,"SS",16,16,200,"5-11","Michigan St.","1/2/1967","4",8,"Cleveland Browns / 4th / 101st pick / 1990"
"6",98,"Troy Barnett",23,"",14,0,293,"6-5","North Carolina","5/24/1971","Rook",1,""
"7",52,"David Bavaro",27,"rilb",9,5,234,"6-0","Syracuse","3/27/1967","4",3,"Phoenix Cardinals / 9th / 225th pick / 1990"
"8",11,"Drew Bledsoe*",22,"QB",16,16,238,"6-5","Washington St.","2/14/1972","1",13,"New England Patriots / 1st / 1st pick / 1993"
"9",82,"Vincent Brisby",23,"WR",14,11,190,"6-3","La-Monroe","1/25/1971","1",8,"New England Patriots / 2nd / 56th pick / 1993"
"10",30,"Corwin Brown",24,"",16,0,200,"6-1","Michigan","4/25/1970","1",1,"New England Patriots / 4th / 110th pick / 1993"
"11",86,"Troy Brown",23,"PR",9,0,196,"5-10","Marshall","7/2/1971","1",0,"New England Patriots / 8th / 198th pick / 1993"
"12",59,"Vincent Brown",29,"LILB",16,16,245,"6-2","Miss. Valley St.","1/9/1965","6",10,"New England Patriots / 2nd / 43rd pick / 1988"
"13",85,"John Burke",23,"wr",16,6,248,"6-3","Virginia Tech","9/7/1971","Rook",1,"New England Patriots / 4th / 121st pick / 1994"
"14",44,"Marion Butts",28,"RB",16,15,248,"6-1","NE Oklahoma A&M,Florida St.","8/1/1966","5",4,"San Diego Chargers / 7th / 183rd pick / 1989"
"15",99,"Jason Carthen",24,"",1,0,255,"6-3","Ohio","11/16/1970","1",0,""
"16",69,"Eugene Chung",25,"",3,0,301,"6-4","Virginia Tech","6/14/1969","2",0,"New England Patriots / 1st / 13th pick / 1992"
"17",87,"Ben Coates*+",25,"TE",16,16,245,"6-5","Livingstone","8/16/1969","3",10,"New England Patriots / 5th / 124th pick / 1991"
"18",54,"Todd Collins",24,"RILB",7,7,248,"6-2","Georgia,Tennessee,Carson-Newman","5/27/1970","2",4,"New England Patriots / 3rd / 64th pick / 1992"
"19",81,"Ray Crittenden",24,"KR",16,2,192,"6-1","Virginia Tech","3/1/1970","1",3,""
"20",26,"Corey Croom",23,"",16,0,208,"5-11","Ball St.","5/22/1971","1",0,""
"21",50,"Steve DeOssie",32,"",16,0,248,"6-2","Boston Col.","11/22/1962","10",1,"Dallas Cowboys / 4th / 110th pick / 1984"
"22",33,"Sam Gash",25,"fb",13,6,242,"6-0","Penn St.","3/7/1969","2",1,"New England Patriots / 8th / 205th pick / 1992"
"23",67,"Mike Gisler",25,"c",15,5,295,"6-4","Houston","8/26/1969","1",3,"New Orleans Saints / 11th / 303rd pick / 1992"
"24",72,"Tim Goad",28,"NT",13,13,280,"6-3","North Carolina","2/28/1966","6",8,"New England Patriots / 4th / 87th pick / 1988"
"25",29,"Myron Guyton",27,"FS",16,16,205,"6-1","East. Kentucky","8/26/1967","5",8,"New York Giants / 8th / 218th pick / 1989"
"26",77,"Pat Harlow",25,"RT",16,16,295,"6-6","USC","3/16/1969","3",8,"New England Patriots / 1st / 11th pick / 1991"
"27",84,"Ronnie Harris",24,"",1,0,179,"5-11","Oregon","6/4/1970","1",0,""
"28",80,"Steve Hawkins",23,"",7,0,210,"6-5","Tennessee St.,West. Michigan","3/16/1971","Rook",0,"New England Patriots / 6th / 166th pick / 1994"
"29",37,"Maurice Hurst",27,"RCB",16,16,185,"5-10","Southern","9/17/1967","5",9,"New England Patriots / 4th / 96th pick / 1989"
