"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",72,"Chidi Ahanotu",32,"DE",16,14,283,"6-2","California","10/11/1970","9",6,"Tampa Bay Buccaneers / 6th / 145th pick / 1993"
"2",97,"Justin Bannan",23,"",15,0,305,"6-3","Colorado","4/18/1979","Rook",2,"Buffalo Bills / 5th / 139th pick / 2002"
"3",11,"Drew Bledsoe*",30,"QB",16,16,238,"6-5","Washington St.","2/14/1972","9",14,"New England Patriots / 1st / 1st pick / 1993"
"4",29,"Jason Bostic",26,"",14,0,190,"5-9","Georgia Tech","6/30/1976","3",1,""
"5",47,"Ahmad Brooks",22,"db",6,2,180,"5-8","Texas","3/13/1980","Rook",1,""
"6",79,"Ruben Brown*",30,"LG",16,16,300,"6-3","Pittsburgh","2/13/1972","7",13,"Buffalo Bills / 1st / 14th pick / 1995"
"7",38,"Shawn Bryson",26,"",6,0,228,"6-1","Tennessee","11/30/1976","2",0,"Buffalo Bills / 3rd / 86th pick / 1999"
"8",35,"Joe Burns",23,"",10,0,215,"5-9","Georgia Tech","9/15/1979","Rook",0,""
"9",37,"Larry Centers",34,"fb",16,7,225,"6-0","S.F. Austin","6/1/1968","12",4,"Phoenix Cardinals / 5th / 115th pick / 1990"
"10",22,"Nate Clements",23,"RCB",16,16,209,"6-0","Ohio St.","12/12/1979","1",7,"Buffalo Bills / 1st / 21st pick / 2001"
"11",63,"Bill Conaty",29,"",11,0,306,"6-2","Virginia Tech","3/8/1973","5",1,""
"12",41,"Phillip Crosby",26,"fb",16,4,242,"6-0","Tennessee","11/5/1976","1",0,""
"13",56,"Anthony Denman",23,"",16,0,235,"5-11","Notre Dame","10/30/1979","1",1,"Jacksonville Jaguars / 7th / 213th pick / 2001"
"14",90,"Ryan Denney",25,"",8,0,275,"6-7","BYU","6/15/1977","Rook",1,"Buffalo Bills / 2nd / 61st pick / 2002"
