"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",57,"Ray-Ray Armstrong",23,"lb",11,3,227,"6-3","Miami (FL)","3/5/1991","1",2,""
"2",42,"Larry Asante",26,"ss",6,2,211,"6-0","Nebraska","3/7/1988","4",1,"Cleveland Browns / 5th / 160th pick / 2010"
"3",34,"George Atkinson",22,"",5,0,218,"6-1","Notre Dame","11/22/1992","Rook",0,""
"4",86,"David Ausberry",27,"",6,0,235,"6-3","USC","9/25/1987","3",0,"Oakland Raiders / 7th / 241st pick / 2011"
"5",96,"Denico Autry",24,"",10,0,273,"6-5","Mississippi St.","7/15/1990","Rook",1,""
"6",69,"Khalif Barnes",32,"RT",14,13,305,"6-6","Washington","4/21/1982","9",4,"Jacksonville Jaguars / 2nd / 52nd pick / 2005"
"7",67,"Kevin Boothe",31,"",9,0,300,"6-5","Cornell","7/5/1983","8",0,"Oakland Raiders / 6th / 176th pick / 2006"
"8",33,"Tyvon Branch",28,"ss",3,3,197,"5-11","Connecticut","12/11/1986","6",1,"Oakland Raiders / 4th / 100th pick / 2008"
"9",23,"Tarell Brown",29,"RCB",14,14,190,"5-11","Texas","1/6/1985","7",5,"San Francisco 49ers / 5th / 147th pick / 2007"
"10",19,"Vincent Brown",25,"",7,0,184,"5-11","San Diego St.","1/25/1989","3",1,"San Diego Chargers / 3rd / 82nd pick / 2011"
"11",56,"Miles Burris",26,"MLB",16,16,241,"6-2","San Diego St.","6/27/1988","2",7,"Oakland Raiders / 4th / 129th pick / 2012"
"12",12,"Brice Butler",24,"",15,0,215,"6-3","San Diego St.","1/29/1990","1",2,"Oakland Raiders / 7th / 209th pick / 2013"
"13",4,"Derek Carr",23,"QB",16,16,214,"6-2","Fresno St.","3/28/1991","Rook",5,"Oakland Raiders / 2nd / 36th pick / 2014"
"14",38,"TJ Carrie",24,"lcb",13,4,206,"6-0","Ohio","7/28/1990","Rook",2,"Oakland Raiders / 7th / 219th pick / 2014"
"15",37,"Chance Casey",23,"lcb",2,1,190,"5-11","Baylor","3/11/1991","1",0,""
"16",51,"Jamar Chaney",28,"",9,0,242,"6-1","Mississippi St.","10/11/1986","4",1,"Philadelphia Eagles / 7th / 220th pick / 2010"
"17",35,"Chimdi Chekwa",26,"cb",10,2,190,"5-11","Ohio St.","1/7/1988","3",1,"Oakland Raiders / 4th / 113th pick / 2011"
