"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",40,"Jeff Alexander",27,"",7,0,232,"6-0","Tulane,Southern","1/15/1965","3",0,""
"2",27,"Steve Atwater*+",26,"FS",15,15,218,"6-3","Arkansas","10/28/1966","3",12,"Denver Broncos / 1st / 20th pick / 1989"
"3",34,"Tyrone Braxton",28,"LCB",16,14,185,"5-11","North Dakota St.","12/17/1964","5",5,"Denver Broncos / 12th / 334th pick / 1987"
"4",56,"Michael Brooks*",28,"RILB",15,14,236,"6-1","LSU","3/2/1964","5",9,"Denver Broncos / 3rd / 86th pick / 1987"
"5",51,"Mike Croel",23,"LOLB",16,16,238,"6-3","Nebraska","6/6/1969","1",7,"Denver Broncos / 1st / 4th pick / 1991"
"6",5,"Brad Daluiso",25,"",16,0,180,"6-1","San Diego St.,UCLA","12/31/1967","1",0,""
"7",62,"Jeff Davidson",25,"LG",16,16,309,"6-5","Ohio St.","10/3/1967","2",7,"Denver Broncos / 5th / 111th pick / 1990"
"8",29,"Charles Dimry",26,"rcb",16,6,176,"6-0","UNLV","1/31/1966","4",3,"Atlanta Falcons / 5th / 110th pick / 1988"
"9",99,"Shane Dronett",21,"dt",16,2,300,"6-6","Texas","1/12/1971","Rook",3,"Denver Broncos / 2nd / 54th pick / 1992"
"10",7,"John Elway",32,"QB",12,12,215,"6-3","Stanford","6/28/1960","9",7,"Baltimore Colts / 1st / 1st pick / 1983"
"11",73,"Simon Fletcher",30,"ROLB",16,16,240,"6-5","Houston","2/18/1962","7",7,"Denver Broncos / 2nd / 54th pick / 1985"
"12",68,"Russ Freeman",23,"LT",16,16,290,"6-7","Georgia Tech","9/2/1969","Rook",7,""
"13",92,"Ron Geater",23,"",3,0,272,"6-6","Iowa","4/23/1969","Rook",0,"Denver Broncos / 7th / 170th pick / 1992"
"14",35,"John Granby",24,"wr",4,1,200,"6-1","Virginia Tech","11/11/1968","Rook",0,"Denver Broncos / 12th / 334th pick / 1992"
"15",28,"Gaston Green",26,"RB",14,13,189,"5-10","UCLA","8/1/1966","4",5,"Los Angeles Rams / 1st / 14th pick / 1988"
"16",24,"Wymon Henderson",31,"RCB",15,11,190,"5-10","UNLV","12/15/1961","5",5,""
"17",90,"Ron Holmes",29,"",8,0,261,"6-4","Washington","8/26/1963","7",1,"Tampa Bay Buccaneers / 1st / 8th pick / 1985"
"18",2,"Mike Horan",33,"P",7,0,192,"5-11","Long Beach St.","2/1/1959","8",1,"Atlanta Falcons / 9th / 235th pick / 1982"
"19",80,"Mark Jackson",29,"WR",16,13,180,"5-9","Purdue","7/23/1963","6",6,"Denver Broncos / 6th / 161st pick / 1986"
"20",66,"Chuck Johnson",23,"",16,0,275,"6-5","Texas","5/22/1969","Rook",1,"Denver Broncos / 4th / 110th pick / 1992"
"21",89,"Reggie Johnson",24,"te",15,7,256,"6-2","Florida St.","1/27/1968","1",1,"Denver Broncos / 2nd / 30th pick / 1991"
"22",82,"Vance Johnson",29,"WR",11,7,185,"5-11","Arizona","3/13/1963","7",2,"Denver Broncos / 2nd / 31st pick / 1985"
"23",31,"Victor Jones",25,"rb",16,1,212,"5-8","LSU","12/5/1967","2",0,""
"24",55,"John Kacherski",25,"",7,0,240,"6-2","Ohio St.","6/27/1967","Rook",0,""
"25",72,"Keith Kartz",29,"C",15,15,270,"6-4","California","5/5/1963","5",6,""
"26",88,"Clarence Kay",31,"TE",16,13,237,"6-2","Georgia","7/30/1961","8",0,"Denver Broncos / 7th / 186th pick / 1984"
"27",71,"Greg Kragen",30,"NT",16,16,263,"6-3","Utah St.","3/4/1962","7",12,""
"28",21,"Le-Lo Lang",25,"db",16,1,185,"5-11","Washington","1/23/1967","2",2,"Denver Broncos / 5th / 136th pick / 1990"
"29",76,"Ken Lanier",33,"RT",16,16,281,"6-3","Florida St.","7/8/1959","11",7,"Denver Broncos / 5th / 125th pick / 1981"
"30",20,"Greg Lewis",23,"rb",16,2,214,"5-10","Washington","8/10/1969","1",2,"Denver Broncos / 5th / 115th pick / 1991"
"31",59,"Tim Lucas",31,"",9,0,230,"6-3","California","4/3/1961","5",1,"St. Louis Cardinals / 10th / 269th pick / 1983"
"32",8,"Tommy Maddox",21,"qb",13,4,220,"6-4","UCLA","9/2/1971","Rook",2,"Denver Broncos / 1st / 25th pick / 1992"
"33",86,"Arthur Marshall",23,"PR",16,1,186,"5-11","Georgia","4/29/1969","Rook",5,""
"34",77,"Karl Mecklenburg",32,"LILB",16,16,240,"6-3","Augustana (SD),Minnesota","9/1/1960","9",7,"Denver Broncos / 12th / 310th pick / 1983"
"35",52,"Jeff Mills",24,"",14,0,244,"6-3","Nebraska","10/8/1968","2",2,"San Diego Chargers / 3rd / 57th pick / 1990"
"36",22,"Alton Montgomery",24,"KR",12,1,205,"6-0","Houston","6/16/1968","2",0,"Denver Broncos / 2nd / 52nd pick / 1990"
"37",12,"Shawn Moore",24,"",3,0,213,"6-2","Virginia","4/4/1968","Rook",1,"Denver Broncos / 11th / 284th pick / 1991"
"38",81,"Ricky Nattiel",26,"",4,0,180,"5-9","Florida","1/25/1966","5",0,"Denver Broncos / 1st / 27th pick / 1987"
"39",42,"Muhammad Oliver",23,"",3,0,185,"5-11","Oregon","3/12/1969","Rook",0,"Denver Broncos / 9th / 249th pick / 1992"
"40",1,"Daren Parker",24,"",3,0,185,"6-0","South Carolina","4/10/1968","Rook",0,""
"41",33,"Bob Perryman",28,"rb",4,1,233,"6-1","Michigan","10/16/1964","5",0,"New England Patriots / 3rd / 79th pick / 1987"
"42",38,"Reggie Rivers",24,"rb",16,3,206,"6-1","Texas St.","2/22/1968","1",6,""
"43",36,"Frank Robinson",23,"",12,0,175,"5-11","Boise St.","1/11/1969","Rook",1,"Denver Broncos / 5th / 137th pick / 1992"
"44",4,"Ruben Rodriguez",27,"",5,0,210,"6-2","Arizona","3/3/1965","5",1,"Seattle Seahawks / 5th / 131st pick / 1987"
"45",85,"Derek Russell",23,"wr",12,6,195,"6-0","Arkansas","6/22/1969","1",1,"Denver Broncos / 4th / 89th pick / 1991"
"46",84,"Shannon Sharpe*",24,"TE",16,11,228,"6-2","Savannah St.","6/26/1968","2",5,"Denver Broncos / 7th / 192nd pick / 1990"
"47",49,"Dennis Smith",33,"SS",16,16,200,"6-3","USC","2/3/1959","11",7,"Denver Broncos / 1st / 15th pick / 1981"
"48",32,"Sammie Smith",25,"rb",3,1,226,"6-2","Florida St.","5/16/1967","3",1,"Miami Dolphins / 1st / 9th pick / 1989"
"49",70,"Brian Sochia",31,"LDE",16,13,270,"6-3","NW Oklahoma St.","7/2/1961","9",6,""
"50",50,"John Sullins",23,"",6,0,225,"6-1","Alabama","9/7/1969","Rook",0,""
"51",87,"Cedric Tillman",22,"wr",9,1,204,"6-2","Alcorn St.","7/22/1970","Rook",2,"Denver Broncos / 11th / 305th pick / 1992"
"52",54,"Keith Traylor",23,"lb",16,3,340,"6-2","Oklahoma,Central Oklahoma","9/3/1969","1",2,"Denver Broncos / 3rd / 61st pick / 1991"
"53",9,"David Treadwell",27,"K",16,0,180,"6-1","Clemson","2/27/1965","3",4,""
"54",96,"Kenny Walker",25,"RDE",15,15,260,"6-3","Nebraska","4/6/1967","1",7,"Denver Broncos / 8th / 200th pick / 1991"
"55",79,"Dave Widell",27,"c",16,1,303,"6-7","Boston Col.","5/14/1965","4",1,"Dallas Cowboys / 4th / 94th pick / 1988"
"56",67,"Doug Widell",26,"RG",16,16,289,"6-4","Boston Col.","9/23/1966","3",7,"Denver Broncos / 2nd / 41st pick / 1989"
"57",83,"Mike Young",30,"",3,0,187,"6-1","UCLA","2/21/1962","7",0,"Los Angeles Rams / 6th / 161st pick / 1985"
