"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",33,"Anthony Anderson",23,"",16,0,197,"6-0","Temple","9/27/1956","Rook",1,""
"2",30,"Larry Anderson",23,"KR",16,0,183,"5-11","Louisiana Tech","9/25/1956","1",0,"Pittsburgh Steelers / 4th / 101st pick / 1978"
"3",9,"Matt Bahr",23,"K",16,0,175,"5-10","Penn St.","7/6/1956","Rook",4,"Pittsburgh Steelers / 6th / 165th pick / 1979"
"4",76,"John Banaszak",29,"RDE",16,16,242,"6-3","East. Michigan","8/24/1950","4",8,""
"5",65,"Tom Beasley",25,"lde",13,5,253,"6-5","Virginia Tech","8/11/1954","1",3,"Pittsburgh Steelers / 3rd / 60th pick / 1977"
"6",83,"Theo Bell",26,"PR",13,1,185,"6-0","Arizona","12/21/1953","3",1,"Pittsburgh Steelers / 4th / 120th pick / 1976"
"7",20,"Rocky Bleier",33,"",16,7,210,"5-11","Notre Dame","3/5/1946","11",6,"Pittsburgh Steelers / 16th / 417th pick / 1968"
"8",47,"Mel Blount*",31,"RCB",16,16,205,"6-3","Southern","4/10/1948","9",13,"Pittsburgh Steelers / 3rd / 53rd pick / 1970"
"9",12,"Terry Bradshaw*",31,"QB",16,16,215,"6-3","Louisiana Tech","9/2/1948","9",14,"Pittsburgh Steelers / 1st / 1st pick / 1970"
"10",79,"Larry Brown",30,"RT",15,14,246,"6-4","Kansas","6/16/1949","8",7,"Pittsburgh Steelers / 5th / 106th pick / 1971"
"11",56,"Robin Cole",24,"RLB",13,8,220,"6-2","New Mexico","9/11/1955","2",4,"Pittsburgh Steelers / 1st / 21st pick / 1977"
"12",5,"Craig Colquitt",25,"P",16,0,182,"6-1","Tennessee","6/9/1954","1",3,"Pittsburgh Steelers / 3rd / 76th pick / 1978"
"13",77,"Steve Courson",24,"RG",16,9,274,"6-1","South Carolina","10/1/1955","1",5,"Pittsburgh Steelers / 5th / 125th pick / 1977"
"14",89,"Bennie Cunningham",25,"TE",15,7,254,"6-5","Clemson","12/23/1954","3",5,"Pittsburgh Steelers / 1st / 28th pick / 1976"
"15",57,"Sam Davis",35,"LG",13,12,255,"6-1","Allen","7/5/1944","12",6,""
