"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",76,"Jeff Backus",29,"LT",16,16,305,"6-5","Michigan","9/21/1977","5",8,"Detroit Lions / 1st / 18th pick / 2001"
"2",97,"Boss Bailey",27,"LB",16,12,233,"6-3","Georgia","10/14/1979","3",5,"Detroit Lions / 2nd / 34th pick / 2003"
"3",94,"Marcus Bell",27,"nt",13,7,339,"6-2","Memphis","6/1/1979","5",3,"Arizona Cardinals / 4th / 123rd pick / 2001"
"4",32,"Dre' Bly",29,"RCB",16,16,185,"5-9","North Carolina","5/22/1977","7",6,"St. Louis Rams / 2nd / 41st pick / 1999"
"5",19,"Shaun Bodiford",24,"",3,0,187,"5-11","Portland St.","5/4/1982","Rook",0,""
"6",17,"Corey Bradford",31,"wr",9,2,201,"6-1","Jackson St.","12/8/1975","8",1,"Green Bay Packers / 5th / 150th pick / 1998"
"7",71,"Anthony Bryant",25,"nt",4,3,336,"6-3","Alabama","11/6/1981","1",1,"Tampa Bay Buccaneers / 6th / 178th pick / 2005"
"8",25,"Fernando Bryant",29,"LCB",10,10,174,"5-10","Alabama","3/26/1977","7",3,"Jacksonville Jaguars / 1st / 26th pick / 1999"
"9",24,"Shawn Bryson",30,"fb",6,1,228,"6-1","Tennessee","11/30/1976","6",1,"Buffalo Bills / 3rd / 86th pick / 1999"
"10",27,"Daniel Bullocks",23,"ss",15,7,210,"6-0","Nebraska","2/28/1983","Rook",3,"Detroit Lions / 2nd / 40th pick / 2006"
"11",29,"Brian Calhoun",22,"",7,0,200,"5-10","Wisconsin","5/8/1984","Rook",0,"Detroit Lions / 3rd / 74th pick / 2006"
"12",89,"Dan Campbell",30,"TE",16,11,263,"6-5","Texas A&M","4/13/1976","7",3,"New York Giants / 3rd / 79th pick / 1999"
"13",99,"Anthony Cannon",22,"",12,0,226,"5-10","Tulane","12/31/1984","Rook",1,"Detroit Lions / 7th / 247th pick / 2006"
"14",36,"Aveion Cason",27,"rb",6,2,204,"5-10","Illinois St.","7/12/1979","5",1,""
"15",75,"Shaun Cody",23,"nt",6,5,292,"6-4","USC","1/22/1983","1",2,"Detroit Lions / 2nd / 37th pick / 2005"
"16",55,"Donte Curry",28,"",16,0,233,"6-1","Morris Brown","7/22/1978","5",1,""
"17",61,"Frank Davis",25,"lg",11,3,329,"6-3","South Florida","8/22/1981","Rook",2,""
"18",64,"Rick DeMulling",29,"lg",14,7,304,"6-4","Idaho","7/21/1977","5",4,"Indianapolis Colts / 7th / 220th pick / 2001"
"19",95,"Jared DeVries",30,"DE",14,9,272,"6-4","Iowa","6/11/1976","7",4,"Detroit Lions / 3rd / 70th pick / 1999"
"20",18,"Eddie Drummond",26,"",14,0,185,"5-9","Penn St.","4/12/1980","4",0,""
"21",98,"Kalimba Edwards",27,"DE",16,10,264,"6-5","South Carolina","12/26/1979","4",5,"Detroit Lions / 2nd / 35th pick / 2002"
"22",15,"Devale Ellis",22,"wr",9,2,174,"5-10","Hofstra","4/2/1984","Rook",0,""
"23",82,"Casey Fitzsimmons",26,"te",11,2,258,"6-4","Carroll (MT)","10/10/1980","3",1,""
"24",21,"Jamar Fletcher",27,"lcb",13,2,186,"5-10","Wisconsin","8/28/1979","5",2,"Miami Dolphins / 1st / 26th pick / 2001"
"25",87,"Mike Furrey",29,"WR",16,14,185,"6-0","Ohio St.,Northern Iowa","5/12/1977","3",9,""
"26",41,"Lamar Gordon",26,"",1,0,228,"6-1","North Dakota St.","1/7/1980","4",0,"St. Louis Rams / 3rd / 84th pick / 2002"
"27",83,"Az-Zahir Hakim",29,"",6,0,189,"5-10","San Diego St.","6/3/1977","8",1,"St. Louis Rams / 4th / 96th pick / 1998"
"28",96,"James Hall",29,"de",7,7,280,"6-2","Michigan","2/4/1977","6",3,""
"29",4,"Jason Hanson",36,"",16,0,182,"5-11","Washington St.","6/17/1970","14",5,"Detroit Lions / 2nd / 56th pick / 1992"
"30",33,"Arlen Harris",26,"rb",10,3,212,"5-10","Virginia,Hofstra","4/22/1980","3",2,""
"31",2,"Nick Harris",28,"",16,0,218,"6-2","California","7/23/1978","5",3,"Denver Broncos / 4th / 120th pick / 2001"
"32",42,"Terrence Holt",26,"FS",16,15,208,"6-2","North Carolina St.","3/5/1980","3",6,"Detroit Lions / 5th / 137th pick / 2003"
"33",91,"Tyoka Jackson",35,"",15,0,280,"6-2","Penn St.","11/22/1971","12",1,""
"34",34,"Kevin Jones",24,"RB",12,12,228,"6-0","Virginia Tech","8/21/1982","2",9,"Detroit Lions / 1st / 30th pick / 2004"
"35",83,"Kevin Kasper",29,"te",1,1,197,"6-1","Iowa","12/23/1977","5",0,"Denver Broncos / 6th / 190th pick / 2001"
"36",26,"Kenoy Kennedy",29,"SS",10,9,215,"6-1","Arkansas","11/15/1977","6",4,"Denver Broncos / 2nd / 45th pick / 2000"
"37",8,"Jon Kitna",34,"QB",16,16,220,"6-2","Central Washington","9/21/1972","9",13,""
"38",54,"Teddy Lehman",25,"",4,0,243,"6-2","Oklahoma","11/18/1981","2",0,"Detroit Lions / 2nd / 37th pick / 2004"
"39",53,"Paris Lenon",29,"MLB",16,16,240,"6-2","Richmond","11/26/1977","4",6,""
"40",59,"Alex Lewis",25,"lb",11,2,237,"6-0","Wisconsin","6/11/1981","2",2,"Detroit Lions / 5th / 140th pick / 2004"
"41",12,"Josh McCown",27,"",2,0,212,"6-4","SMU,Sam Houston St.","7/4/1979","4",0,"Arizona Cardinals / 3rd / 81st pick / 2002"
"42",38,"Jon McGraw",27,"s",16,3,206,"6-3","Kansas St.","4/2/1979","4",2,"New York Jets / 2nd / 57th pick / 2002"
"43",49,"Sean McHugh",24,"rb",6,2,265,"6-5","Penn St.","5/27/1982","2",0,"Tennessee Titans / 7th / 241st pick / 2004"
"44",48,"Don Muhlbach",25,"",16,0,262,"6-5","Texas A&M","8/17/1981","2",1,""
"45",60,"Dave Pearson",25,"",2,0,297,"6-3","Michigan","3/29/1981","Rook",0,""
"46",66,"Stephen Peterman",24,"rg",3,2,318,"6-4","LSU","1/11/1982","1",1,"Dallas Cowboys / 3rd / 83rd pick / 2004"
"47",62,"Cleveland Pinkney",29,"",8,0,300,"6-1","South Carolina","9/14/1977","3",1,""
"48",81,"Marcus Pollard",34,"te",15,5,247,"6-3","Bradley","2/8/1972","11",1,""
"49",51,"Dominic Raiola",28,"C",16,16,295,"6-1","Nebraska","12/30/1978","5",8,"Detroit Lions / 2nd / 50th pick / 2001"
"50",78,"Cory Redding",26,"DT",16,16,285,"6-4","Texas","11/15/1980","3",7,"Detroit Lions / 3rd / 66th pick / 2003"
"51",92,"Shaun Rogers",27,"dt",6,6,340,"6-4","Texas","3/12/1979","5",3,"Detroit Lions / 2nd / 61st pick / 2001"
"52",67,"Blaine Saipaia",28,"rg",6,4,310,"6-3","Colorado St.","8/25/1978","2",2,""
"53",30,"Cory Schlesinger",34,"fb",14,5,247,"6-0","Nebraska","6/23/1972","11",0,"Detroit Lions / 6th / 192nd pick / 1995"
"54",72,"Jonathan Scott",23,"rt",13,4,310,"6-6","Texas","1/10/1983","Rook",3,"Detroit Lions / 5th / 141st pick / 2006"
"55",50,"Ernie Sims",22,"LB",16,16,225,"6-0","Florida St.","12/23/1984","Rook",7,"Detroit Lions / 1st / 9th pick / 2006"
"56",93,"Corey Smith",27,"de",8,1,250,"6-2","North Carolina St.","10/2/1979","4",1,""
"57",23,"Keith Smith",26,"",16,0,192,"5-11","McNeese St.","3/20/1980","2",1,"Detroit Lions / 3rd / 73rd pick / 2004"
"58",77,"Clint Stickdorn",24,"",1,0,327,"6-6","Cincinnati","4/30/1982","Rook",0,""
"59",68,"Barry Stokes",33,"rt",11,11,310,"6-4","East. Michigan","12/20/1973","8",5,""
"60",74,"Rex Tucker",30,"rt",6,5,315,"6-5","Texas A&M","12/20/1976","7",3,"Chicago Bears / 3rd / 66th pick / 1999"
"61",73,"Ross Verba",33,"lg",7,7,308,"6-4","Iowa","10/31/1973","9",3,"Green Bay Packers / 1st / 30th pick / 1997"
"62",88,"Mike Williams",22,"wr",8,2,229,"6-5","USC","1/4/1984","1",1,"Detroit Lions / 1st / 10th pick / 2005"
"63",11,"Roy Williams*",25,"WR",16,16,210,"6-4","Texas","12/20/1981","2",11,"Detroit Lions / 1st / 7th pick / 2004"
"64",31,"Stanley Wilson",24,"lcb",13,4,189,"5-11","Stanford","11/5/1982","1",2,"Detroit Lions / 3rd / 72nd pick / 2005"
"65",57,"LeVar Woods",28,"",7,0,244,"6-3","Iowa","3/15/1978","5",1,""
"66",65,"Damien Woody",29,"rg",5,5,320,"6-3","Boston Col.","11/3/1977","7",2,"New England Patriots / 1st / 17th pick / 1999"
"67",NA,"Team Total",27.3,"",16,NA,247.9,"6-1.8","","","4.2",NA,""
