"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",69,"Tom Ackerman",26,"C",15,10,290,"6-3","East. Washington","9/6/1972","2",4,"New Orleans Saints / 5th / 145th pick / 1996"
"2",54,"Ink Aleaga",25,"lb",15,3,251,"6-1","Washington","4/27/1973","1",2,""
"3",89,"Brett Bech",27,"",16,0,184,"6-1","LSU","8/20/1971","1",2,""
"4",56,"Chris Bordano",24,"mlb",16,6,241,"6-1","SMU","12/30/1974","Rook",3,"New Orleans Saints / 6th / 161st pick / 1998"
"5",10,"Doug Brien",28,"K",16,0,180,"6-0","California","11/24/1970","4",5,"San Francisco 49ers / 3rd / 85th pick / 1994"
"6",30,"Je'Rod Cherry",25,"",14,0,210,"6-1","California","5/30/1973","2",1,"New Orleans Saints / 2nd / 40th pick / 1996"
"7",85,"Cam Cleeland",23,"TE",16,16,272,"6-5","Washington","8/15/1975","Rook",5,"New Orleans Saints / 2nd / 40th pick / 1998"
"8",13,"Kerry Collins",26,"QB",7,7,248,"6-5","Penn St.","12/30/1972","3",1,"Carolina Panthers / 1st / 5th pick / 1995"
"9",37,"Chad Cota",27,"SS",16,16,198,"6-1","Oregon","8/8/1971","3",6,"Carolina Panthers / 7th / 209th pick / 1995"
"10",32,"Aaron Craver",30,"FB",16,10,218,"6-0","Fresno St.","12/18/1968","7",4,"Miami Dolphins / 3rd / 60th pick / 1991"
"11",53,"Don Davis",26,"",4,0,235,"6-1","Kansas","12/17/1972","2",0,""
"12",28,"Troy Davis",23,"rb",14,2,191,"5-7","Iowa St.","9/14/1975","1",2,"New Orleans Saints / 3rd / 62nd pick / 1997"
"13",86,"Sean Dawkins",27,"WR",15,15,215,"6-4","California","2/3/1971","5",6,"Indianapolis Colts / 1st / 16th pick / 1993"
"14",22,"Tyronne Drakeford",27,"RCB",16,15,185,"5-11","Virginia Tech","6/21/1971","4",6,"San Francisco 49ers / 2nd / 62nd pick / 1994"
"15",87,"John Farquhar",26,"",5,0,278,"6-6","Duke","3/22/1972","2",0,""
"16",55,"Mark Fields",26,"RLB",15,15,244,"6-2","Washington St.","11/9/1972","3",7,"New Orleans Saints / 1st / 13th pick / 1995"
"17",62,"Jerry Fontenot",32,"c",4,4,300,"6-3","Texas A&M","11/21/1966","9",2,"Chicago Bears / 3rd / 65th pick / 1989"
"18",46,"Kendall Gammon",30,"",16,0,255,"6-4","Pittsburg St.","10/23/1968","6",1,"Pittsburgh Steelers / 11th / 291st pick / 1992"
"19",97,"La'Roi Glover",24,"RDT",16,15,285,"6-2","San Diego St.","7/4/1974","2",12,"Oakland Raiders / 5th / 166th pick / 1996"
"20",84,"Eric Guliford",29,"wr",5,1,170,"5-8","Arizona St.","10/25/1969","5",1,""
