"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",58,"Walker Lee Ashley",23,"",15,0,234,"6-0","Penn St.","7/28/1960","Rook",1,"Minnesota Vikings / 3rd / 73rd pick / 1983"
"2",33,"Rick Bell",23,"",14,0,205,"6-0","St. John's (MN)","10/18/1960","Rook",0,""
"3",21,"Rufus Bess",27,"lcb",14,6,184,"5-9","South Carolina St.","9/13/1956","4",4,""
"4",59,"Matt Blair",33,"LOLB",16,16,232,"6-5","Iowa St.","9/20/1950","9",8,"Minnesota Vikings / 2nd / 51st pick / 1974"
"5",62,"Brent Boyd",26,"g",16,1,268,"6-3","UCLA","3/23/1957","3",2,"Minnesota Vikings / 3rd / 68th pick / 1980"
"6",86,"Norris Brown",22,"",2,0,220,"6-3","Georgia","7/10/1961","Rook",0,"Minnesota Vikings / 8th / 213th pick / 1983"
"7",23,"Ted Brown",26,"FB",10,8,206,"5-10","North Carolina St.","2/15/1957","4",6,"Minnesota Vikings / 1st / 16th pick / 1979"
"8",47,"Joey Browner",23,"db",16,1,221,"6-2","USC","5/15/1960","Rook",3,"Minnesota Vikings / 1st / 19th pick / 1983"
"9",82,"Bob Bruer",30,"TE",16,10,235,"6-5","Mankato St.","5/22/1953","4",3,"Houston Oilers / 9th / 221st pick / 1975"
"10",44,"Dave Casper",32,"TE",10,9,240,"6-4","Notre Dame","9/26/1951","9",1,"Oakland Raiders / 2nd / 45th pick / 1974"
"11",8,"Greg Coleman",29,"P",16,0,185,"6-0","Florida A&M","9/9/1954","6",3,"Cincinnati Bengals / 14th / 398th pick / 1976"
"12",12,"Steve Dils",28,"QB",16,12,190,"6-1","Stanford","12/8/1955","4",8,"Minnesota Vikings / 4th / 97th pick / 1979"
"13",73,"Neil Elshire",25,"RDE",16,10,260,"6-6","Oregon","3/8/1958","2",7,""
"14",50,"Dennis Fowlkes",22,"",11,0,238,"6-2","West Virginia","3/11/1961","Rook",1,""
"15",32,"Tony Galbreath",29,"fb",13,7,228,"6-0","Missouri","1/29/1954","7",6,"New Orleans Saints / 2nd / 32nd pick / 1976"
"16",61,"Wes Hamilton",30,"RG",15,15,261,"6-3","Tulsa","4/24/1953","7",7,"Minnesota Vikings / 3rd / 85th pick / 1976"
"17",45,"Tom Hannon",28,"SS",16,16,193,"5-11","Michigan St.","3/5/1955","6",7,"Minnesota Vikings / 3rd / 83rd pick / 1977"
"18",75,"Randy Holloway",28,"de",16,2,250,"6-5","Pittsburgh","8/26/1955","5",3,"Minnesota Vikings / 1st / 21st pick / 1978"
"19",51,"Jim Hough",27,"LG",16,16,267,"6-2","Utah St.","8/4/1956","5",7,"Minnesota Vikings / 4th / 100th pick / 1978"
"20",56,"Dave Huffman",26,"",15,0,280,"6-6","Notre Dame","4/4/1957","4",1,"Minnesota Vikings / 2nd / 43rd pick / 1979"
"21",76,"Tim Irwin",25,"RT",16,16,300,"6-7","Tennessee","12/13/1958","2",7,"Minnesota Vikings / 3rd / 74th pick / 1981"
"22",65,"Charlie Johnson",31,"NT",16,16,266,"6-3","Colorado","2/17/1952","6",8,"Philadelphia Eagles / 7th / 175th pick / 1977"
"23",52,"Dennis Johnson",25,"RILB",16,16,234,"6-3","USC","6/19/1958","3",7,"Minnesota Vikings / 4th / 92nd pick / 1980"
"24",53,"Henry Johnson",25,"",5,0,235,"6-1","Georgia Tech","3/20/1958","3",0,"Minnesota Vikings / 7th / 174th pick / 1980"
"25",89,"Mike Jones",23,"",16,0,181,"5-11","Tennessee St.","4/14/1960","Rook",1,"Minnesota Vikings / 6th / 159th pick / 1983"
"26",83,"Steve Jordan",22,"te",13,2,236,"6-3","Brown","1/10/1961","1",2,"Minnesota Vikings / 7th / 179th pick / 1982"
"27",9,"Tommy Kramer",28,"qb",3,3,200,"6-2","Rice","3/7/1955","6",2,"Minnesota Vikings / 1st / 27th pick / 1977"
"28",80,"Terry LeCount",27,"WR",11,10,178,"5-10","Florida","7/9/1956","5",3,"San Francisco 49ers / 4th / 91st pick / 1978"
"29",39,"Carl Lee",22,"db",16,3,185,"5-11","Marshall","2/6/1961","Rook",2,"Minnesota Vikings / 7th / 186th pick / 1983"
"30",87,"Leo Lewis",27,"wr",14,4,170,"5-8","Missouri","9/17/1956","2",1,""
"31",4,"Archie Manning",34,"",2,0,212,"6-3","Mississippi","5/19/1949","12",0,"New Orleans Saints / 1st / 2nd pick / 1971"
"32",79,"Doug Martin",26,"LDE",16,16,260,"6-3","Washington","5/22/1957","3",9,"Minnesota Vikings / 1st / 9th pick / 1980"
"33",84,"Sam McCullum",31,"wr",11,5,203,"6-2","Montana St.","11/30/1952","9",3,"Minnesota Vikings / 9th / 232nd pick / 1974"
"34",88,"Mardye McDole",24,"wr",15,1,198,"5-11","Mississippi St.","5/1/1959","2",0,"Minnesota Vikings / 2nd / 39th pick / 1981"
"35",54,"Fred McNeill",31,"ROLB",16,15,229,"6-2","UCLA","5/6/1952","9",7,"Minnesota Vikings / 1st / 17th pick / 1974"
