"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",56,"Cliff Avril",27,"de",15,2,252,"6-3","Purdue","4/8/1986","5",4,"Detroit Lions / 3rd / 92nd pick / 2008"
"2",78,"Alvin Bailey",22,"",14,0,312,"6-3","Arkansas","8/26/1991","Rook",1,""
"3",89,"Doug Baldwin",25,"WR",16,9,189,"5-10","Stanford","9/21/1988","2",8,""
"4",72,"Michael Bennett",28,"de",16,3,271,"6-4","Texas A&M","11/13/1985","4",6,""
"5",73,"Michael Bowie",22,"rt",9,8,320,"6-5","","9/25/1991","Rook",4,"Seattle Seahawks / 7th / 242nd pick / 2013"
"6",52,"Allen Bradford",25,"",1,0,235,"5-11","USC","8/31/1988","2",0,"Tampa Bay Buccaneers / 6th / 187th pick / 2011"
"7",70,"Michael Brooks",22,"",1,0,276,"6-3","East Carolina","8/28/1991","Rook",0,""
"8",39,"Brandon Browner",29,"RCB",8,8,221,"6-4","Oregon St.","8/2/1984","2",3,""
"9",79,"Red Bryant",29,"DE",15,15,326,"6-5","Texas A&M","4/18/1984","5",8,"Seattle Seahawks / 4th / 121st pick / 2008"
"10",77,"James Carpenter",24,"LG",16,10,313,"6-4","Alabama","3/22/1989","2",6,"Seattle Seahawks / 1st / 25th pick / 2011"
"11",31,"Kam Chancellor*",25,"SS",16,16,232,"6-3","Virginia Tech","4/3/1988","3",11,"Seattle Seahawks / 5th / 133rd pick / 2010"
"12",91,"Chris Clemons",32,"DE",14,11,234,"6-3","Georgia","10/30/1981","9",7,""
"13",40,"Derrick Coleman",23,"fb",12,3,233,"6-0","UCLA","10/18/1990","1",1,""
"14",30,"Perrish Cox",26,"",2,0,189,"5-11","Oklahoma St.","1/10/1987","3",0,"Denver Broncos / 5th / 137th pick / 2010"
"15",87,"Kellen Davis",28,"te",15,4,259,"6-6","Michigan St.","10/11/1985","5",0,"Chicago Bears / 5th / 158th pick / 2008"
"16",55,"Heath Farwell",32,"",16,0,235,"6-0","San Diego St.","12/31/1981","8",2,""
"17",68,"Breno Giacomini",28,"RT",9,9,304,"6-7","Louisville","9/27/1985","5",5,"Green Bay Packers / 5th / 150th pick / 2008"
"18",49,"Clint Gresham",27,"",16,0,238,"6-3","TCU","8/24/1986","3",1,""
"19",11,"Percy Harvin",25,"",1,0,200,"5-11","Florida","5/28/1988","4",0,"Minnesota Vikings / 1st / 22nd pick / 2009"
"20",74,"Caylin Hauptmann",22,"",1,0,300,"6-3","Florida International","7/10/1991","Rook",0,""
"21",4,"Steven Hauschka",28,"",16,0,185,"6-1","North Carolina St.","6/29/1985","5",4,""
"22",97,"Jordan Hill",22,"",4,0,303,"6-1","Penn St.","2/8/1991","Rook",1,"Seattle Seahawks / 3rd / 87th pick / 2013"
"23",51,"Bruce Irvin",26,"LB",12,12,245,"6-3","West Virginia","11/1/1987","1",7,"Seattle Seahawks / 1st / 15th pick / 2012"
"24",7,"Tarvaris Jackson",30,"",3,0,226,"6-2","Arkansas,Alabama St.","4/21/1983","7",1,"Minnesota Vikings / 2nd / 64th pick / 2006"
"25",61,"Lemuel Jeanpierre",26,"c",16,3,301,"6-1","South Carolina","5/19/1987","2",3,""
"26",32,"Jeron Johnson",25,"",7,0,210,"5-10","Boise St.","6/12/1988","2",0,""
"27",15,"Jermaine Kearse",23,"wr",15,5,212,"6-1","Washington","2/6/1990","1",4,""
"28",20,"Jeremy Lane",23,"",15,0,184,"6-0","NW State (LA)","7/14/1990","1",1,"Seattle Seahawks / 6th / 172nd pick / 2012"
"29",83,"Ricardo Lockette",27,"wr",8,1,211,"6-2","Fort Valley St.","5/21/1986","2",1,""
"30",58,"John Lotulelei",22,"",2,0,233,"6-0","UNLV","12/4/1991","Rook",0,""
"31",24,"Marshawn Lynch*",27,"RB",16,16,215,"5-11","California","4/22/1986","6",12,"Buffalo Bills / 1st / 12th pick / 2007"
"32",42,"Chris Maragos",26,"",16,0,200,"5-10","Wisconsin","1/6/1987","3",2,""
"33",41,"Byron Maxwell",25,"rcb",16,5,202,"6-0","Clemson","2/23/1988","2",4,"Seattle Seahawks / 6th / 173rd pick / 2011"
"34",95,"Benson Mayowa",22,"",2,0,236,"6-3","Idaho","8/3/1991","Rook",0,""
"35",99,"Tony McDaniel",28,"LDT",16,15,295,"6-7","Tennessee","1/20/1985","7",9,""
"36",69,"Clinton McDonald",26,"ldt",15,1,289,"6-1","Memphis","1/6/1987","4",5,"Cincinnati Bengals / 7th / 249th pick / 2009"
"37",67,"Paul McQuistan",30,"LT",16,14,305,"6-5","Weber St.","4/30/1983","7",8,"Oakland Raiders / 3rd / 69th pick / 2006"
"38",92,"Brandon Mebane",28,"RDT",16,16,309,"6-1","California","1/15/1985","6",9,"Seattle Seahawks / 3rd / 85th pick / 2007"
"39",33,"Christine Michael",23,"",4,0,220,"5-10","Texas A&M","11/9/1990","Rook",1,"Seattle Seahawks / 2nd / 62nd pick / 2013"
"40",86,"Zach Miller",28,"TE",14,12,256,"6-5","Arizona St.","12/11/1985","6",4,"Oakland Raiders / 2nd / 38th pick / 2007"
"41",57,"Mike Morgan",25,"",16,0,224,"6-4","USC","1/16/1988","2",1,""
"42",76,"Russell Okung",26,"LT",8,8,307,"6-5","Oklahoma St.","10/7/1987","3",4,"Seattle Seahawks / 1st / 6th pick / 2010"
"43",75,"Michael Person",25,"",1,0,299,"6-5","Montana St.,Montana St.","6/17/1988","2",0,"San Francisco 49ers / 7th / 239th pick / 2011"
"44",18,"Sidney Rice",27,"wr",8,6,200,"6-4","South Carolina","9/1/1986","6",2,"Minnesota Vikings / 2nd / 44th pick / 2007"
"45",26,"Michael Robinson",30,"fb",9,3,225,"6-1","Penn St.","2/6/1983","7",0,"San Francisco 49ers / 4th / 100th pick / 2006"
"46",9,"Jon Ryan",32,"",16,0,202,"6-0","Regina (Canada)","11/26/1981","7",1,""
"47",93,"O'Brien Schofield",26,"de",15,2,238,"6-2","Wisconsin","4/3/1987","3",3,"Arizona Cardinals / 4th / 130th pick / 2010"
"48",35,"DeShawn Shead",25,"",5,0,220,"6-1","Portland St.","6/28/1988","1",0,""
"49",25,"Richard Sherman*+",25,"LCB",16,16,195,"6-3","Stanford","3/30/1988","2",19,"Seattle Seahawks / 5th / 154th pick / 2011"
"50",95,"D'Anthony Smith",25,"",2,0,300,"6-2","Louisiana Tech","6/9/1988","2",0,"Jacksonville Jaguars / 3rd / 74th pick / 2010"
"51",53,"Malcolm Smith",24,"LB",15,8,226,"6-0","USC","7/5/1989","2",7,"Seattle Seahawks / 7th / 242nd pick / 2011"
"52",64,"J.R. Sweezy",24,"RG",15,15,296,"6-5","North Carolina St.","4/8/1989","1",8,"Seattle Seahawks / 7th / 225th pick / 2012"
"53",81,"Golden Tate",25,"WR",16,13,195,"5-11","Notre Dame","8/2/1988","3",9,"Seattle Seahawks / 2nd / 60th pick / 2010"
"54",29,"Earl Thomas*+",24,"FS",16,16,208,"5-10","Texas","5/7/1989","3",14,"Seattle Seahawks / 1st / 14th pick / 2010"
"55",28,"Walter Thurmond",26,"rcb",12,3,186,"5-11","Oregon","8/12/1987","3",3,"Seattle Seahawks / 4th / 111th pick / 2010"
