"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",9,"Jim Asmus",29,"",3,0,195,"6-2","Hawaii","12/2/1958","Rook",0,""
"2",79,"Harris Barton",23,"RT",12,9,286,"6-4","North Carolina","4/19/1964","Rook",6,"San Francisco 49ers / 1st / 22nd pick / 1987"
"3",10,"Ed Blount",23,"",1,0,195,"6-0","Washington St.","2/26/1964","Rook",0,""
"4",76,"Dwaine Board",31,"RDE",14,12,248,"6-5","North Carolina A&T","11/29/1956","8",7,"Pittsburgh Steelers / 5th / 137th pick / 1979"
"5",65,"Jeff Bregel",23,"",5,0,280,"6-4","USC","5/1/1964","Rook",1,"San Francisco 49ers / 2nd / 37th pick / 1987"
"6",5,"Jeff Brockhaus",28,"",3,0,218,"6-2","Missouri","4/15/1959","Rook",-1,""
"7",22,"Ray Brown",22,"",1,0,185,"5-9","South Carolina","7/25/1965","Rook",0,"Detroit Lions / 10th / 259th pick / 1987"
"8",59,"Keith Browner",25,"lb",1,1,245,"6-6","USC","1/24/1962","3",1,"Tampa Bay Buccaneers / 2nd / 30th pick / 1984"
"9",26,"John Butler",22,"",3,0,200,"6-1","Principia","4/13/1965","Rook",0,""
"10",95,"Michael Carter*+",27,"NT",12,12,285,"6-2","SMU","10/29/1960","3",17,"San Francisco 49ers / 5th / 121st pick / 1984"
"11",23,"Tony Cherry",24,"rb",1,1,187,"5-7","Oregon","2/8/1963","1",1,"San Francisco 49ers / 9th / 240th pick / 1986"
"12",87,"Dwight Clark",30,"wr",13,3,212,"6-4","Clemson","1/8/1957","8",4,"San Francisco 49ers / 10th / 249th pick / 1979"
"13",66,"Mark Cochran",24,"t",3,3,284,"6-5","Baylor","5/6/1963","Rook",2,"Houston Oilers / 11th / 283rd pick / 1986"
"14",69,"Bruce Collie",25,"RG",11,8,275,"6-6","Texas-Arlington","6/27/1962","2",6,"San Francisco 49ers / 5th / 140th pick / 1985"
"15",79,"Glen Collins",28,"de",3,1,265,"6-6","Mississippi St.","7/10/1959","5",1,"Cincinnati Bengals / 1st / 26th pick / 1982"
"16",56,"Darren Comeaux",27,"",8,0,227,"6-1","Arizona St.","4/15/1960","5",1,""
"17",52,"George Cooper",29,"lb",10,2,225,"6-2","Michigan St.","12/24/1958","Rook",2,""
"18",45,"Matt Courtney",26,"db",3,3,194,"5-11","Idaho St.","12/21/1961","Rook",2,""
"19",57,"Tom Cousineau",30,"lb",4,3,225,"6-3","Ohio St.","5/6/1957","5",2,"Buffalo Bills / 1st / 1st pick / 1979"
"20",33,"Roger Craig*",27,"FB",14,14,222,"6-0","Nebraska","7/10/1960","4",14,"San Francisco 49ers / 2nd / 49th pick / 1983"
"21",28,"Joe Cribbs",29,"rb",11,2,190,"5-11","Auburn","1/5/1958","7",5,"Buffalo Bills / 2nd / 29th pick / 1980"
"22",51,"Randy Cross",33,"C",12,12,259,"6-3","UCLA","4/25/1954","11",8,"San Francisco 49ers / 2nd / 42nd pick / 1976"
"23",57,"Kevin Dean",22,"lb",4,1,235,"6-1","TCU","2/5/1965","Rook",1,""
"24",61,"Joe Drake",24,"nt",3,0,290,"6-2","Arizona","5/28/1963","2",1,"Philadelphia Eagles / 9th / 233rd pick / 1985"
"25",47,"Chris Dressel",26,"",1,0,238,"6-4","Stanford","2/7/1961","4",0,"Houston Oilers / 3rd / 69th pick / 1983"
"26",25,"Doug DuBose",23,"",2,0,190,"5-11","Nebraska","3/14/1964","Rook",1,""
"27",64,"Michael Durrette",30,"g",3,3,280,"6-4","Ferrum,West Virginia","8/11/1957","1",2,""
"28",50,"Riki Ellison",27,"lb",3,1,225,"6-2","USC","8/15/1960","4",1,"San Francisco 49ers / 5th / 117th pick / 1983"
"29",75,"Kevin Fagan",24,"de",7,2,260,"6-3","Miami (FL)","4/25/1963","Rook",2,"San Francisco 49ers / 4th / 102nd pick / 1986"
"30",55,"Jim Fahnhorst",29,"LILB",11,10,230,"6-4","Minnesota","11/8/1958","3",6,"Minnesota Vikings / 4th / 92nd pick / 1982"
"31",71,"Keith Fahnhorst",35,"t",3,3,273,"6-6","Minnesota","2/6/1952","13",2,"San Francisco 49ers / 2nd / 35th pick / 1974"
"32",47,"John Faylor",24,"",3,0,197,"6-1","Santa Clara","2/10/1963","Rook",0,""
"33",32,"Terrence Flagler",23,"rb",3,1,200,"6-0","Clemson","9/24/1964","Rook",0,"San Francisco 49ers / 1st / 25th pick / 1987"
"34",81,"Russ Francis",34,"TE",8,7,240,"6-6","Oregon","4/3/1953","12",3,"New England Patriots / 1st / 16th pick / 1975"
"35",86,"John Frank",25,"te",12,6,225,"6-3","Ohio St.","4/17/1962","3",4,"San Francisco 49ers / 2nd / 56th pick / 1984"
"36",63,"Tracy Franz",27,"g",3,3,270,"6-5","San Jose St.","3/26/1960","Rook",2,""
"37",49,"Jeff Fuller",25,"SS",14,13,216,"6-2","Texas A&M","8/8/1962","3",7,"San Francisco 49ers / 5th / 139th pick / 1984"
