"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",60,"Dan Alexander",25,"RG",16,16,260,"6-4","LSU","6/17/1955","3",7,"New York Jets / 8th / 200th pick / 1977"
"2",83,"Jerome Barkum",30,"TE",16,11,218,"6-3","Jackson St.","7/18/1950","8",2,"New York Jets / 1st / 9th pick / 1972"
"3",30,"Bobby Batton",23,"",8,0,185,"5-11","UNLV","3/17/1957","Rook",0,"New York Jets / 7th / 178th pick / 1980"
"4",46,"Woody Bennett",25,"",10,0,227,"6-2","Miami (FL)","3/24/1955","1",0,""
"5",64,"Guy Bingham",22,"c",16,3,255,"6-3","Montana","2/25/1958","Rook",2,"New York Jets / 10th / 260th pick / 1980"
"6",54,"Stan Blinka",23,"MLB",16,16,230,"6-2","Sam Houston St.","4/29/1957","1",6,"New York Jets / 5th / 125th pick / 1979"
"7",51,"Greg Buttle",26,"LLB",14,14,235,"6-3","Penn St.","6/20/1954","4",6,"New York Jets / 3rd / 67th pick / 1976"
"8",49,"Steve Carpenter",22,"",3,0,195,"6-2","West. Illinois","1/22/1958","Rook",0,""
"9",87,"Gerald Carter",23,"",3,0,190,"6-1","Texas A&M","6/19/1957","Rook",0,"Tampa Bay Buccaneers / 9th / 240th pick / 1980"
"10",55,"Ron Crosby",25,"RLB",16,16,224,"6-3","Penn St.","3/2/1955","2",7,"Detroit Lions / 5th / 114th pick / 1977"
"11",68,"Eric Cunningham",23,"",6,0,257,"6-3","Penn St.","3/16/1957","1",0,"New York Jets / 4th / 96th pick / 1979"
"12",84,"Paul Darby",24,"",8,0,192,"5-10","Texas St.","10/22/1956","1",1,"New York Jets / 12th / 314th pick / 1979"
"13",25,"Scott Dierking",25,"RB",16,13,218,"5-10","Purdue","5/24/1955","3",5,"New York Jets / 4th / 90th pick / 1977"
"14",26,"Donald Dykes",25,"RCB",16,16,182,"5-11","SE Louisiana","8/24/1955","1",6,"New York Jets / 3rd / 68th pick / 1979"
"15",65,"Joe Fields",27,"C",13,13,250,"6-2","Rutgers-Camden,Widener","11/14/1953","5",6,"New York Jets / 14th / 349th pick / 1975"
"16",81,"Derrick Gaffney",25,"wr",13,5,181,"6-1","Florida","5/24/1955","2",3,"New York Jets / 8th / 197th pick / 1978"
"17",21,"Clark Gaines",26,"rb",5,5,206,"6-1","Wake Forest","2/1/1954","4",4,""
"18",99,"Mark Gastineau",24,"LDE",16,16,266,"6-5","Arizona St.,East Central (OK)","11/20/1956","1",6,"New York Jets / 2nd / 41st pick / 1979"
"19",90,"Chris Godfrey",22,"",6,0,263,"6-3","Michigan","5/17/1958","Rook",0,""
"20",42,"Bruce Harper",25,"KR",15,1,174,"5-8","Kutztown Pennsylvania","6/20/1955","3",6,""
"21",47,"Jerry Holmes",23,"",12,0,175,"6-2","Chowan,West Virginia","12/22/1957","Rook",1,""
"22",40,"Bobby Jackson",24,"LCB",15,15,178,"5-9","Florida St.","12/23/1956","2",5,"New York Jets / 6th / 140th pick / 1978"
