"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",53,"Hakim Akbar",22,"",4,0,222,"6-0","Washington","8/11/1980","1",0,"New England Patriots / 5th / 163rd pick / 2001"
"2",31,"Adam Archuleta",25,"SS",16,16,223,"6-0","Arizona St.","11/27/1977","1",7,"St. Louis Rams / 1st / 20th pick / 2001"
"3",54,"Kole Ayi",24,"",6,0,231,"6-1","Massachusetts","9/27/1978","1",0,""
"4",17,"Mitch Berger",30,"",16,0,220,"6-4","Colorado","6/24/1972","8",3,"Philadelphia Eagles / 6th / 193rd pick / 1994"
"5",32,"Dre' Bly",25,"RCB",16,16,185,"5-9","North Carolina","5/22/1977","3",8,"St. Louis Rams / 2nd / 41st pick / 1999"
"6",57,"O.J. Brigance",33,"",13,0,236,"6-0","Rice","9/29/1969","6",1,""
"7",60,"James Broyles",24,"",1,0,319,"6-4","SW Missouri St.","5/18/1978","Rook",0,""
"8",80,"Isaac Bruce",30,"WR",16,16,188,"6-0","Memphis","11/10/1972","8",8,"Los Angeles Rams / 2nd / 33rd pick / 1994"
"9",10,"Marc Bulger",25,"qb",7,7,215,"6-3","West Virginia","4/5/1977","Rook",6,"New Orleans Saints / 6th / 168th pick / 2000"
"10",15,"Courtland Bullard",24,"lb",11,1,240,"6-3","Ohio St.","9/2/1978","Rook",1,"St. Louis Rams / 5th / 167th pick / 2002"
"11",95,"John Burrough",30,"",1,0,275,"6-5","Washington St.,Wyoming","5/17/1972","7",0,"Atlanta Falcons / 7th / 245th pick / 1995"
"12",23,"Jerametrius Butler",24,"",9,0,181,"5-10","Kansas St.","11/28/1978","1",1,"St. Louis Rams / 5th / 145th pick / 2001"
"13",24,"Trung Canidate",25,"rb",16,1,205,"5-11","Arizona","3/3/1977","2",0,"St. Louis Rams / 1st / 31st pick / 2000"
"14",84,"Ernie Conwell",30,"TE",16,11,255,"6-2","Washington","8/17/1972","6",3,"St. Louis Rams / 2nd / 59th pick / 1996"
"15",37,"Chad Cota",31,"cb",14,1,198,"6-1","Oregon","8/8/1971","7",1,"Carolina Panthers / 7th / 209th pick / 1995"
"16",4,"Scott Covington",26,"qb",1,1,217,"6-2","Miami (FL)","1/17/1976","3",0,"Cincinnati Bengals / 7th / 245th pick / 1999"
"17",58,"Don Davis",30,"lb",16,7,235,"6-1","Kansas","12/17/1972","6",5,""
"18",59,"Jamie Duncan",27,"MLB",16,12,238,"6-1","Vanderbilt","7/20/1975","4",6,"Tampa Bay Buccaneers / 3rd / 84th pick / 1998"
"19",88,"Troy Edwards",25,"",14,0,191,"5-10","Louisiana Tech","4/7/1977","3",1,"Pittsburgh Steelers / 1st / 13th pick / 1999"
"20",28,"Marshall Faulk*",29,"RB",14,10,211,"5-10","San Diego St.","2/26/1973","8",9,"Indianapolis Colts / 1st / 2nd pick / 1994"
"21",94,"Bryce Fisher",25,"",4,0,272,"6-3","Air Force","5/12/1977","1",0,"Buffalo Bills / 7th / 248th pick / 1999"
"22",22,"Travis Fisher",23,"lcb",14,11,189,"5-10","Central Florida","9/12/1979","Rook",5,"St. Louis Rams / 2nd / 64th pick / 2002"
"23",65,"Frank Garcia",30,"rg",14,3,302,"6-2","Washington","1/28/1972","7",2,"Carolina Panthers / 4th / 132nd pick / 1995"
"24",34,"Lamar Gordon",22,"rb",13,5,228,"6-1","North Dakota St.","1/7/1980","Rook",3,"St. Louis Rams / 3rd / 84th pick / 2002"
"25",20,"Kim Herring",27,"FS",16,16,212,"6-0","Penn St.","9/10/1975","5",7,"Baltimore Ravens / 2nd / 58th pick / 1997"
"26",44,"Chris Hetherington",30,"fb",6,4,245,"6-3","Yale","11/27/1972","6",0,""
"27",42,"James Hodgins",25,"FB",9,8,274,"6-1","San Jose St.","4/30/1977","3",0,""
"28",81,"Torry Holt",26,"WR",16,11,190,"6-0","North Carolina St.","6/5/1976","3",9,"St. Louis Rams / 1st / 6th pick / 1999"
"29",63,"Heath Irwin",29,"lg",14,5,300,"6-4","Colorado","6/27/1973","5",3,"New England Patriots / 4th / 101st pick / 1996"
"30",97,"Tyoka Jackson",31,"",16,0,280,"6-2","Penn St.","11/22/1971","8",2,""
"31",68,"Andy King",24,"",5,0,310,"6-4","Illinois St.","11/9/1978","Rook",0,""
"32",92,"Damione Lewis",24,"de",16,2,301,"6-2","Miami (FL)","3/1/1978","1",3,"St. Louis Rams / 1st / 12th pick / 2001"
"33",91,"Leonard Little",28,"DE",16,15,261,"6-3","Tennessee","10/19/1974","4",9,"St. Louis Rams / 3rd / 65th pick / 1998"
"34",89,"Dane Looker",26,"",3,0,194,"6-0","Washington","5/5/1976","Rook",0,""
"35",86,"Brandon Manumaleuna",22,"TE",16,10,288,"6-2","Arizona","1/4/1980","1",1,"St. Louis Rams / 4th / 129th pick / 2001"
"36",12,"Jamie Martin",32,"qb",5,2,205,"6-2","Weber St.","2/8/1970","6",1,""
"37",45,"Chris Massey",23,"fb",16,1,245,"6-0","Marshall","8/21/1979","Rook",3,"St. Louis Rams / 7th / 243rd pick / 2002"
"38",21,"Dexter McCleon",29,"cb",13,4,195,"5-10","Clemson","10/9/1973","5",3,"St. Louis Rams / 2nd / 40th pick / 1997"
"39",67,"Andy McCollum",32,"C",16,16,300,"6-4","Toledo","6/2/1970","7",7,""
"40",83,"Yo Murphy",29,"wr",11,1,187,"5-10","Idaho","5/11/1973","3",0,""
"41",61,"Tom Nutten",31,"LG",11,11,280,"6-5","West. Michigan","6/8/1971","7",5,"Buffalo Bills / 7th / 221st pick / 1995"
"42",76,"Orlando Pace*",27,"LT",10,10,325,"6-7","Ohio St.","11/4/1975","5",6,"St. Louis Rams / 1st / 1st pick / 1997"
"43",79,"Ryan Pickett",23,"LDT",16,14,310,"6-2","Ohio St.","10/8/1979","1",8,"St. Louis Rams / 1st / 29th pick / 2001"
"44",52,"Tommy Polley",24,"LB",12,11,240,"6-3","Florida St.","1/11/1978","1",6,"St. Louis Rams / 2nd / 42nd pick / 2001"
"45",87,"Ricky Proehl",34,"wr",16,2,190,"6-0","Wake Forest","3/7/1968","12",3,"Phoenix Cardinals / 3rd / 58th pick / 1990"
"46",41,"Nick Sorensen",24,"",16,0,210,"6-3","Virginia Tech","7/31/1978","1",1,""
"47",70,"John St. Clair",25,"RT",16,16,320,"6-4","Virginia","7/15/1977","Rook",7,"St. Louis Rams / 3rd / 94th pick / 2000"
"48",55,"Robert Thomas",22,"LB",16,10,237,"6-1","UCLA","7/17/1980","Rook",5,"St. Louis Rams / 1st / 31st pick / 2002"
"49",62,"Adam Timmerman",31,"RG",16,16,310,"6-4","South Dakota St.","8/14/1971","7",7,"Green Bay Packers / 7th / 230th pick / 1995"
"50",13,"Kurt Warner",31,"qb",7,6,220,"6-2","Northern Iowa","6/22/1971","4",2,""
"51",27,"James Whitley",23,"cb",13,1,190,"5-11","Michigan","5/13/1979","Rook",2,""
"52",14,"Jeff Wilkins",30,"",16,0,205,"6-2","Youngstown St.","4/19/1972","8",3,""
"53",82,"Terrence Wilkins",27,"",13,0,180,"5-10","Virginia","7/29/1975","3",1,""
"54",35,"Aeneas Williams",34,"lcb",6,6,200,"5-11","Southern","1/29/1968","11",3,"Phoenix Cardinals / 3rd / 59th pick / 1991"
"55",77,"Grant Williams",28,"lt",5,3,320,"6-7","Louisiana Tech","5/10/1974","6",1,""
"56",98,"Grant Wistrom",26,"DE",15,14,272,"6-4","Nebraska","7/3/1976","4",9,"St. Louis Rams / 1st / 6th pick / 1998"
"57",66,"Brian Young",25,"ldt",16,3,298,"6-2","Texas-El Paso","7/8/1977","2",4,"St. Louis Rams / 5th / 139th pick / 2000"
"58",90,"Jeff Zgonina",32,"RDT",16,16,285,"6-2","Purdue","5/24/1970","9",8,"Pittsburgh Steelers / 7th / 185th pick / 1993"
"59",NA,"Team Total",27.1,"",16,NA,242.3,"6-1.5","","","3.8",NA,""
