"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",85,"Richard Angulo",28,"te",15,6,260,"6-7","West. New Mexico","8/13/1980","5",1,"St. Louis Rams / 7th / 254th pick / 2003"
"2",69,"Khalif Barnes",26,"LT",16,16,305,"6-6","Washington","4/21/1982","3",8,"Jacksonville Jaguars / 2nd / 52nd pick / 2005"
"3",64,"Milford Brown",28,"rg",6,4,325,"6-4","Florida St.","8/15/1980","5",2,"Houston Texans / 6th / 1st pick / 2002 Supp"
"4",90,"Mkristo Bruce",24,"",1,0,268,"6-6","Washington St.","10/16/1984","Rook",0,""
"5",26,"Kennard Cox",23,"",2,0,195,"6-1","Pittsburgh","8/17/1985","Rook",0,"Buffalo Bills / 7th / 251st pick / 2008"
"6",56,"Justin Durant",23,"LB",14,12,230,"6-4","Hampton","9/21/1985","1",5,"Jacksonville Jaguars / 2nd / 48th pick / 2007"
"7",83,"Greg Estandia",26,"te",16,1,240,"6-8","UNLV","11/18/1982","1",1,""
"8",21,"Drayton Florence",28,"cb",15,8,195,"6-0","Tenn-Chattanooga,Tuskegee","12/19/1980","5",4,"San Diego Chargers / 2nd / 46th pick / 2003"
"9",36,"Isaiah Gardner",23,"",4,0,197,"5-11","Maryland","1/16/1985","Rook",0,""
"10",9,"David Garrard",30,"QB",16,16,244,"6-1","East Carolina","2/14/1978","6",13,"Jacksonville Jaguars / 4th / 108th pick / 2002"
"11",93,"Quentin Groves",24,"",16,0,250,"6-3","Auburn","7/5/1984","Rook",1,"Jacksonville Jaguars / 2nd / 52nd pick / 2008"
"12",91,"Derrick Harvey",22,"DE",16,9,252,"6-5","Florida","11/9/1986","Rook",4,"Jacksonville Jaguars / 1st / 8th pick / 2008"
"13",97,"Reggie Hayward",29,"DE",16,13,270,"6-5","Iowa St.","3/14/1979","7",6,"Denver Broncos / 3rd / 87th pick / 2001"
"14",98,"John Henderson",29,"DT",14,14,328,"6-7","Tennessee","1/9/1979","6",6,"Jacksonville Jaguars / 1st / 9th pick / 2002"
"15",51,"Clint Ingram",25,"LB",16,12,240,"6-1","Oklahoma","3/21/1983","2",5,"Jacksonville Jaguars / 3rd / 80th pick / 2006"
"16",59,"Brian Iwuh",24,"",15,0,225,"5-11","Colorado","3/8/1984","2",1,""
"17",33,"Greg Jones",27,"fb",12,7,248,"6-1","Florida St.","5/9/1981","4",1,"Jacksonville Jaguars / 2nd / 55th pick / 2004"
"18",18,"Matt Jones",25,"WR",12,10,242,"6-6","Arkansas","4/22/1983","3",7,"Jacksonville Jaguars / 1st / 21st pick / 2005"
"19",32,"Maurice Jones-Drew",23,"rb",16,3,205,"5-8","UCLA","3/23/1985","2",10,"Jacksonville Jaguars / 2nd / 60th pick / 2006"
"20",73,"Jimmy Kennedy",29,"",6,0,320,"6-4","Penn St.","11/15/1979","5",1,"St. Louis Rams / 1st / 12th pick / 2003"
"21",66,"Derek Landri",25,"",15,0,281,"6-3","Notre Dame","9/21/1983","1",1,"Jacksonville Jaguars / 5th / 166th pick / 2007"
"22",17,"Cleo Lemon",29,"",2,0,215,"6-2","Arkansas St.","8/16/1979","3",0,""
"23",89,"Marcedes Lewis",24,"TE",16,16,255,"6-6","UCLA","5/19/1984","2",4,"Jacksonville Jaguars / 1st / 28th pick / 2006"
"24",26,"Omare Lowe",30,"",5,0,196,"6-1","Washington","4/20/1978","6",0,"Miami Dolphins / 5th / 161st pick / 2002"
"25",NA,"Calvin Lowry",25,"",5,0,199,"5-11","Penn St.","2/13/1983","2",0,"Tennessee Titans / 4th / 102nd pick / 2006"
"26",67,"Vince Manuwai",28,"lg",1,1,312,"6-2","Hawaii","7/12/1980","5",1,"Jacksonville Jaguars / 3rd / 72nd pick / 2003"
"27",27,"Rashean Mathis",28,"cb",12,12,200,"6-1","Bethune-Cookman","8/27/1980","5",6,"Jacksonville Jaguars / 2nd / 39th pick / 2003"
"28",96,"Tony McDaniel",23,"dt",10,3,295,"6-7","Tennessee","1/20/1985","2",2,""
"29",63,"Brad Meester",31,"C",10,10,300,"6-3","Northern Iowa","3/23/1977","8",5,"Jacksonville Jaguars / 2nd / 60th pick / 2000"
"30",92,"Rob Meier",31,"DT",15,15,293,"6-5","Washington St.","8/29/1977","8",6,"Jacksonville Jaguars / 7th / 241st pick / 2000"
"31",94,"Jeremy Mincey",25,"",3,0,265,"6-4","Florida","12/14/1983","1",0,"New England Patriots / 6th / 191st pick / 2006"
"32",25,"Reggie Nelson",25,"FS",13,13,198,"6-0","Florida","9/21/1983","1",5,"Jacksonville Jaguars / 1st / 21st pick / 2007"
"33",42,"Chad Nkang",23,"",7,0,216,"6-0","Elon","7/1/1985","1",0,"Jacksonville Jaguars / 7th / 251st pick / 2007"
"34",62,"Dennis Norman",28,"RG",16,14,312,"6-5","Princeton","1/26/1980","5",7,"Seattle Seahawks / 7th / 222nd pick / 2001"
"35",86,"Dennis Northcutt",31,"wr",14,3,175,"5-11","Arizona","12/22/1977","8",5,"Cleveland Browns / 2nd / 32nd pick / 2000"
"36",77,"Uche Nwaneri",24,"LG",16,15,303,"6-3","Purdue","3/20/1984","1",8,"Jacksonville Jaguars / 5th / 149th pick / 2007"
"37",24,"Montell Owens",24,"",16,0,219,"5-10","Maine","5/4/1984","2",0,""
"38",79,"Tony Pashos",28,"RT",16,16,337,"6-6","Illinois","8/3/1980","4",8,"Baltimore Ravens / 5th / 173rd pick / 2003"
"39",39,"Alvin Pearman",26,"",1,0,208,"5-9","Virginia","8/10/1982","3",0,"Jacksonville Jaguars / 4th / 127th pick / 2005"
"40",54,"Mike Peterson",32,"MLB",15,10,230,"6-1","Florida","6/17/1976","9",5,"Indianapolis Colts / 2nd / 36th pick / 1999"
"41",22,"Will Peterson",29,"lcb",8,1,200,"6-0","Michigan,West. Illinois","6/15/1979","7",1,"New York Giants / 3rd / 78th pick / 2001"
"42",3,"Adam Podlesh",25,"",11,0,202,"5-11","Maryland","8/11/1983","1",1,"Jacksonville Jaguars / 4th / 101st pick / 2007"
"43",80,"Jerry Porter",30,"wr",10,6,220,"6-2","West Virginia","7/14/1978","8",2,"Oakland Raiders / 2nd / 47th pick / 2000"
"44",20,"Pierson Prioleau",31,"s",16,1,188,"5-11","Virginia Tech","8/6/1977","9",1,"San Francisco 49ers / 4th / 110th pick / 1999"
"45",78,"Tutan Reyes",31,"rg",15,3,310,"6-3","Mississippi","10/28/1977","7",3,"New Orleans Saints / 5th / 131st pick / 2000"
"46",10,"Josh Scobee",26,"",16,0,191,"6-1","Louisiana Tech","6/23/1982","4",2,"Jacksonville Jaguars / 5th / 137th pick / 2004"
"47",43,"Gerald Sensabaugh",25,"SS",16,13,210,"6-1","East Tennessee St.,North Carolina","6/13/1983","3",5,"Jacksonville Jaguars / 5th / 157th pick / 2005"
"48",57,"Tim Shaw",24,"",3,0,236,"6-2","Penn St.","3/27/1984","1",0,"Carolina Panthers / 5th / 164th pick / 2007"
"49",81,"Mike Sims-Walker",24,"wr",9,1,197,"6-2","Central Florida","11/21/1984","Rook",2,"Jacksonville Jaguars / 3rd / 79th pick / 2007"
"50",52,"Daryl Smith",26,"LB",14,14,235,"6-2","Georgia Tech","3/14/1982","4",6,"Jacksonville Jaguars / 2nd / 39th pick / 2004"
"51",95,"Paul Spicer",33,"DE",16,10,287,"6-4","DuPage (IL),Saginaw Valley St.","8/18/1975","9",5,""
"52",31,"Scott Starks",25,"",1,0,172,"5-9","Wisconsin","6/27/1983","3",0,"Jacksonville Jaguars / 3rd / 87th pick / 2005"
"53",28,"Fred Taylor",32,"RB",13,13,234,"6-1","Florida","1/27/1976","10",4,"Jacksonville Jaguars / 1st / 9th pick / 1998"
