"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",27,"Rabih Abdullah",29,"",9,0,220,"6-0","Lehigh","4/27/1975","5",0,""
"2",49,"Eric Alexander",22,"",3,0,230,"6-3","LSU","2/8/1982","Rook",0,""
"3",63,"Joe Andruzzi",29,"LG",16,16,312,"6-3","Southern Connecticut St.","8/23/1975","6",11,""
"4",68,"Tom Ashworth",27,"rt",6,6,305,"6-6","Colorado","10/10/1977","2",4,""
"5",48,"Tully Banta-Cain",24,"",16,0,254,"6-2","California","8/28/1980","1",2,"New England Patriots / 7th / 239th pick / 2003"
"6",12,"Tom Brady*",27,"QB",16,16,225,"6-4","Michigan","8/3/1977","4",15,"New England Patriots / 6th / 199th pick / 2000"
"7",83,"Deion Branch",25,"WR",9,9,193,"5-9","Louisville","7/18/1979","2",5,"New England Patriots / 2nd / 65th pick / 2002"
"8",80,"Troy Brown",33,"",12,0,196,"5-10","Marshall","7/2/1971","11",2,"New England Patriots / 8th / 198th pick / 1993"
"9",54,"Tedy Bruschi*",31,"LB",16,16,247,"6-1","Arizona","6/9/1973","8",12,"New England Patriots / 3rd / 86th pick / 1996"
"10",58,"Matt Chatham",27,"",5,0,250,"6-4","South Dakota","6/28/1977","4",0,""
"11",30,"Je'Rod Cherry",31,"",12,0,210,"6-1","California","5/30/1973","8",1,"New Orleans Saints / 2nd / 40th pick / 1996"
"12",34,"Cedric Cobbs",23,"",3,0,225,"6-1","Arkansas","1/9/1981","Rook",0,"New England Patriots / 4th / 128th pick / 2004"
"13",59,"Rosevelt Colvin",27,"lb",16,1,250,"6-3","Purdue","9/5/1977","5",2,"Chicago Bears / 4th / 111th pick / 1999"
"14",6,"Rohan Davey",26,"",4,0,245,"6-2","LSU","4/14/1978","2",0,"New England Patriots / 4th / 117th pick / 2002"
"15",51,"Don Davis",32,"fs",16,2,235,"6-1","Kansas","12/17/1972","8",4,""
"16",28,"Corey Dillon*",30,"RB",15,14,225,"6-1","Washington","10/24/1974","7",15,"Cincinnati Bengals / 2nd / 43rd pick / 1997"
"17",33,"Kevin Faulk",28,"rb",11,1,202,"5-8","LSU","6/5/1976","5",5,"New England Patriots / 2nd / 46th pick / 1999"
"18",88,"Christian Fauria",33,"TE",16,10,250,"6-4","Colorado","9/22/1971","9",2,"Seattle Seahawks / 2nd / 39th pick / 1995"
"19",21,"Randall Gay",22,"rcb",15,9,186,"5-11","LSU","5/5/1982","Rook",5,""
"20",87,"David Givens",24,"WR",15,12,212,"6-0","Notre Dame","8/16/1980","2",10,"New England Patriots / 7th / 253rd pick / 2002"
"21",76,"Brandon Gorin",26,"RT",14,10,308,"6-6","Purdue","7/17/1978","1",7,"San Diego Chargers / 7th / 201st pick / 2001"
"22",82,"Daniel Graham",26,"TE",14,14,257,"6-3","Colorado","11/16/1978","2",4,"New England Patriots / 1st / 21st pick / 2002"
"23",97,"Jarvis Green",25,"de",16,1,290,"6-3","LSU","1/12/1979","2",3,"New England Patriots / 4th / 126th pick / 2002"
"24",37,"Rodney Harrison",32,"SS",16,16,220,"6-1","West. Illinois","12/15/1972","10",11,"San Diego Chargers / 5th / 145th pick / 1994"
"25",91,"Marquise Hill",22,"",1,0,297,"6-6","LSU","8/7/1982","Rook",0,"New England Patriots / 2nd / 63rd pick / 2004"
"26",71,"Russ Hochstein",27,"lg",16,2,305,"6-4","Nebraska","10/7/1977","2",3,"Tampa Bay Buccaneers / 5th / 151st pick / 2001"
"27",53,"Larry Izzo*",30,"",16,0,228,"5-10","Rice","9/26/1974","8",4,""
"28",81,"Bethel Johnson",25,"wr",13,1,200,"5-11","Texas A&M","2/11/1979","1",3,"New England Patriots / 2nd / 45th pick / 2003"
"29",52,"Ted Johnson",32,"LB",16,15,253,"6-4","Colorado","12/4/1972","9",7,"New England Patriots / 2nd / 57th pick / 1995"
"30",10,"Kevin Kasper",27,"",8,0,197,"6-1","Iowa","12/23/1977","3",0,"Denver Broncos / 6th / 190th pick / 2001"
"31",99,"Ethan Kelley",24,"",1,0,310,"6-2","Baylor","2/12/1980","Rook",0,"New England Patriots / 7th / 243rd pick / 2003"
"32",90,"Dan Klecko",23,"fb",6,2,275,"5-11","Temple","1/12/1981","1",0,"New England Patriots / 4th / 117th pick / 2003"
"33",70,"Adrian Klemm",27,"",2,0,310,"6-3","Hawaii","5/21/1977","4",0,"New England Patriots / 2nd / 46th pick / 2000"
"34",67,"Dan Koppen",25,"C",16,16,296,"6-2","Boston Col.","9/12/1979","1",11,"New England Patriots / 5th / 164th pick / 2003"
"35",47,"Justin Kurpeikis",27,"",5,0,254,"6-3","Penn St.","7/17/1977","3",0,""
"36",24,"Ty Law",30,"lcb",7,7,200,"5-11","Michigan","2/10/1974","9",3,"New England Patriots / 1st / 23rd pick / 1995"
"37",72,"Matt Light",26,"LT",16,16,305,"6-4","Purdue","6/23/1978","3",11,"New England Patriots / 2nd / 48th pick / 2001"
"38",23,"Omare Lowe",26,"",3,0,196,"6-1","Washington","4/20/1978","2",0,"Miami Dolphins / 5th / 161st pick / 2002"
"39",23,"Shawn Mayer",25,"",3,0,202,"6-0","Penn St.","3/4/1979","1",0,""
"40",55,"Willie McGinest",33,"LB",16,16,270,"6-5","USC","12/11/1971","10",8,"New England Patriots / 1st / 4th pick / 1994"
"41",8,"Josh Miller",34,"",16,0,225,"6-4","Arizona","7/14/1970","8",2,""
"42",29,"Earthwind Moreland",27,"lcb",9,2,185,"5-11","Georgia Southern","6/13/1977","4",1,""
"43",64,"Gene Mruczkowski",24,"",10,0,305,"6-2","Purdue","6/6/1980","Rook",1,""
"44",61,"Steve Neal",28,"RG",16,14,305,"6-4","Cal State-Bakersfield","10/9/1976","2",9,""
"45",35,"Patrick Pass",27,"fb",14,4,217,"5-10","Georgia","12/31/1977","4",4,"New England Patriots / 7th / 239th pick / 2000"
"46",86,"David Patten",30,"WR",16,11,190,"5-10","West. Carolina","8/19/1974","7",9,""
"47",66,"Lonie Paxton",26,"",16,0,260,"6-2","Sacramento St.","3/13/1978","4",1,""
"48",95,"Roman Phifer",36,"rilb",13,1,248,"6-2","UCLA","3/5/1968","13",2,"Los Angeles Rams / 2nd / 31st pick / 1991"
"49",38,"Tyrone Poole",32,"rcb",5,4,188,"5-8","Fort Valley St.","2/3/1972","9",2,"Carolina Panthers / 1st / 22nd pick / 1995"
"50",31,"Hank Poteat",27,"",3,0,192,"5-9","Pittsburgh","8/30/1977","4",0,"Pittsburgh Steelers / 3rd / 77th pick / 2000"
"51",42,"Dexter Reid",23,"ss",13,2,200,"5-11","North Carolina","3/18/1981","Rook",2,"New England Patriots / 4th / 113th pick / 2004"
"52",14,"P.K. Sam",21,"",2,0,210,"6-3","Florida St.","12/26/1983","Rook",0,"New England Patriots / 5th / 164th pick / 2004"
"53",22,"Asante Samuel",23,"rcb",13,8,185,"5-10","Central Florida","1/6/1981","1",4,"New England Patriots / 4th / 120th pick / 2003"
"54",93,"Richard Seymour*+",25,"DE",15,15,310,"6-6","Georgia","10/6/1979","3",14,"New England Patriots / 1st / 6th pick / 2001"
"55",98,"Keith Traylor",35,"nt",16,10,340,"6-2","Oklahoma,Central Oklahoma","9/3/1969","13",5,"Denver Broncos / 3rd / 61st pick / 1991"
"56",4,"Adam Vinatieri*+",32,"",16,0,202,"6-0","South Dakota St.","12/28/1972","8",5,""
"57",50,"Mike Vrabel",29,"LB",16,15,261,"6-4","Ohio St.","8/14/1975","7",7,"Pittsburgh Steelers / 3rd / 91st pick / 1997"
"58",94,"Ty Warren",23,"DE",16,16,300,"6-5","Texas A&M","2/6/1981","1",7,"New England Patriots / 1st / 13th pick / 2003"
"59",84,"Ben Watson",24,"te",1,1,255,"6-3","Duke,Georgia","12/18/1980","Rook",0,"New England Patriots / 1st / 32nd pick / 2004"
"60",85,"Jed Weaver",28,"te",10,1,258,"6-4","Oregon","8/11/1976","5",1,"Philadelphia Eagles / 7th / 208th pick / 1999"
"61",75,"Vince Wilfork",23,"nt",16,6,325,"6-2","Miami (FL)","11/4/1981","Rook",4,"New England Patriots / 1st / 21st pick / 2004"
"62",26,"Eugene Wilson",24,"FS",15,14,195,"5-10","Illinois","8/17/1980","1",7,"New England Patriots / 2nd / 36th pick / 2003"
"63",NA,"Team Total",27.2,"",16,NA,245.2,"6-1.5","","","4.1",NA,""
