"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",32,"Jason Allen",26,"lcb",16,1,200,"6-2","Tennessee","7/5/1983","3",1,"Miami Dolphins / 1st / 16th pick / 2006"
"2",25,"Will Allen",31,"lcb",6,6,196,"5-10","Syracuse","8/5/1978","8",2,"New York Giants / 1st / 22nd pick / 2001"
"3",56,"Charlie Anderson",28,"lb",16,1,258,"6-4","Mississippi","12/8/1981","5",1,"Houston Texans / 6th / 200th pick / 2004"
"4",51,"Akin Ayodele",30,"LB",16,15,251,"6-2","Purdue","9/17/1979","7",6,"Jacksonville Jaguars / 3rd / 89th pick / 2002"
"5",79,"Ryan Baker",25,"",5,0,295,"6-5","Purdue","11/25/1984","Rook",0,""
"6",37,"Yeremiah Bell*",31,"SS",16,15,200,"6-1","East. Kentucky","3/3/1978","5",7,"Miami Dolphins / 6th / 213th pick / 2003"
"7",67,"Joe Berger",27,"c",16,6,303,"6-5","Michigan Tech","5/25/1982","4",4,"Carolina Panthers / 6th / 207th pick / 2005"
"8",15,"Davone Bess",24,"wr",16,2,190,"5-10","Hawaii","9/13/1985","1",7,""
"9",23,"Ronnie Brown",28,"RB",9,9,233,"6-0","Auburn","12/12/1981","4",5,"Miami Dolphins / 1st / 2nd pick / 2005"
"10",83,"Greg Camarillo",27,"WR",16,16,190,"6-1","Stanford","4/18/1982","3",5,""
"11",72,"Vernon Carey",28,"RT",16,16,335,"6-5","Miami (FL)","7/31/1981","5",8,"Miami Dolphins / 1st / 19th pick / 2004"
"12",5,"Dan Carpenter*",24,"",16,0,216,"6-2","Montana","11/25/1985","1",4,""
"13",30,"Chris Clemons",24,"fs",11,2,210,"6-1","Clemson","9/15/1985","Rook",1,"Miami Dolphins / 5th / 165th pick / 2009"
"14",38,"Patrick Cobbs",26,"",5,0,210,"5-9","North Texas","1/31/1983","3",0,""
"15",52,"Channing Crowder",26,"LB",13,13,247,"6-2","Florida","12/2/1983","4",5,"Miami Dolphins / 3rd / 70th pick / 2005"
"16",29,"Tyrone Culver",26,"db",16,2,195,"6-0","Fresno St.","7/6/1983","3",2,"Green Bay Packers / 6th / 185th pick / 2006"
"17",21,"Vontae Davis",21,"LCB",16,9,205,"6-0","Illinois","5/27/1988","Rook",4,"Miami Dolphins / 1st / 25th pick / 2009"
"18",92,"John Denney",31,"",16,0,275,"6-5","BYU","12/13/1978","4",1,""
"19",71,"Lionel Dotson",24,"",2,0,289,"6-4","Arizona","2/11/1985","1",0,"Miami Dolphins / 7th / 245th pick / 2008"
"20",80,"Anthony Fasano",25,"TE",14,14,255,"6-4","Notre Dame","4/20/1984","3",3,"Dallas Cowboys / 2nd / 53rd pick / 2006"
"21",95,"Jason Ferguson",35,"NT",9,9,305,"6-3","Georgia","11/28/1974","12",3,"New York Jets / 7th / 229th pick / 1997"
"22",2,"Brandon Fields",25,"",16,0,230,"6-5","Michigan St.","5/21/1984","2",3,"Miami Dolphins / 7th / 225th pick / 2007"
"23",59,"J.D. Folsom",25,"",2,0,230,"6-3","Weber St.","8/19/1984","Rook",0,"Miami Dolphins / 7th / 214th pick / 2009"
"24",NA,"Andrew Gardner",23,"",1,0,304,"6-7","Georgia Tech","4/4/1986","Rook",0,"Miami Dolphins / 6th / 181st pick / 2009"
"25",75,"Nate Garner",24,"lg",16,8,319,"6-7","Arkansas","1/18/1985","1",5,"New York Jets / 7th / 211th pick / 2008"
