"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",55,"Allen Aldridge",29,"LOLB",16,16,254,"6-1","Houston","5/30/1972","7",5,"Denver Broncos / 2nd / 51st pick / 1994"
"2",88,"Scotty Anderson",22,"wr",9,4,191,"6-2","Grambling St.","11/24/1979","Rook",2,"Detroit Lions / 5th / 148th pick / 2001"
"3",2,"Leo Araguz",31,"",3,0,190,"5-11","S.F. Austin","1/18/1970","5",1,""
"4",76,"Jeff Backus",24,"LT",16,16,305,"6-5","Michigan","9/21/1977","Rook",7,"Detroit Lions / 1st / 18th pick / 2001"
"5",35,"Robert Bailey",33,"",9,0,176,"5-9","Miami (FL)","9/3/1968","10",1,"Los Angeles Rams / 4th / 107th pick / 1991"
"6",89,"Bradford Banta",31,"",16,0,253,"6-6","USC","12/14/1970","7",0,"Indianapolis Colts / 4th / 106th pick / 1994"
"7",10,"Charlie Batch",27,"QB",10,9,220,"6-2","East. Michigan","12/5/1974","3",6,"Detroit Lions / 2nd / 60th pick / 1998"
"8",42,"Tommy Bennett",28,"",8,1,219,"6-2","UCLA","2/19/1973","5",1,""
"9",79,"Eric Beverly",27,"C",16,16,300,"6-3","Miami (OH)","3/28/1974","3",7,""
"10",65,"Kerlin Blaise",27,"",6,0,315,"6-5","Miami (FL)","12/25/1974","2",0,""
"11",57,"Stephen Boyd",29,"mlb",4,4,247,"6-0","Boston Col.","8/22/1972","6",1,"Detroit Lions / 5th / 141st pick / 1995"
"12",39,"Lamar Campbell",25,"ss",12,12,182,"5-11","Wisconsin","8/29/1976","3",4,""
"13",38,"Marty Carter",32,"ss",4,1,209,"6-1","Middle Tenn. St.","12/17/1969","10",1,"Tampa Bay Buccaneers / 8th / 207th pick / 1991"
"14",31,"Aveion Cason",22,"",5,0,204,"5-10","Illinois St.","7/12/1979","Rook",0,""
"15",50,"Chris Claiborne",23,"MLB",16,16,259,"6-3","USC","7/26/1978","2",6,"Detroit Lions / 1st / 9th pick / 1999"
"16",82,"Germane Crowell",25,"",5,4,213,"6-3","Virginia","9/13/1976","3",2,"Detroit Lions / 2nd / 50th pick / 1998"
"17",14,"Ty Detmer",34,"qb",4,4,189,"6-0","BYU","10/30/1967","8",-2,"Green Bay Packers / 9th / 230th pick / 1992"
"18",95,"Jared DeVries",25,"",11,0,272,"6-4","Iowa","6/11/1976","2",1,"Detroit Lions / 3rd / 70th pick / 1999"
"19",21,"Reuben Droughns",23,"rb",9,3,207,"5-11","Oregon","8/21/1978","Rook",1,"Detroit Lions / 3rd / 81st pick / 2000"
"20",94,"Luther Elliss",28,"DT",14,13,318,"6-5","Utah","3/22/1973","6",4,"Detroit Lions / 1st / 20th pick / 1995"
"21",83,"Bert Emanuel",31,"wr",6,4,180,"5-10","UCLA,Rice","10/26/1970","7",2,"Atlanta Falcons / 2nd / 45th pick / 1994"
"22",23,"Terry Fair",25,"RCB",12,12,185,"5-9","Tennessee","7/20/1976","3",4,"Detroit Lions / 1st / 20th pick / 1998"
"23",81,"Larry Foster",25,"wr",13,5,195,"5-10","LSU","11/7/1976","1",2,""
"24",71,"Aaron Gibson",24,"rt",6,5,375,"6-6","Wisconsin","9/27/1977","1",2,"Detroit Lions / 1st / 27th pick / 1999"
"25",54,"Barrett Green",24,"ROLB",14,10,226,"6-0","West Virginia","10/29/1977","1",4,"Detroit Lions / 2nd / 50th pick / 2000"
"26",96,"James Hall",24,"",15,0,280,"6-2","Michigan","2/4/1977","1",2,""
"27",4,"Jason Hanson",31,"",16,0,182,"5-11","Washington St.","6/17/1970","9",4,"Detroit Lions / 2nd / 56th pick / 1992"
"28",77,"Anthony Herron",22,"",1,0,280,"6-3","Iowa","9/24/1979","Rook",0,""
"29",80,"Desmond Howard",31,"wr",14,1,185,"5-10","Michigan","5/15/1970","9",1,"Washington Redskins / 1st / 4th pick / 1992"
"30",40,"Chidi Iwuoma",23,"lcb",13,1,184,"5-8","California","2/19/1978","Rook",1,""
"31",19,"John Jett",33,"",13,0,197,"6-0","East Carolina","11/11/1968","8",2,""
"32",75,"Matt Joyce",29,"RT",16,12,300,"6-7","Richmond","3/30/1972","6",6,""
"33",67,"Travis Kirschke",27,"dt",16,2,298,"6-3","UCLA","9/6/1974","4",1,""
"34",52,"Scott Kowalkowski",33,"",15,0,220,"6-2","Notre Dame","8/23/1968","10",1,"Philadelphia Eagles / 8th / 216th pick / 1991"
"35",58,"Clint Kriewaldt",25,"rolb",14,1,242,"6-1","Wisc-Stevens Point","3/16/1976","2",1,"Detroit Lions / 6th / 177th pick / 1999"
"36",24,"Todd Lyght",32,"LCB",16,16,190,"6-0","Notre Dame","2/9/1969","10",6,"Los Angeles Rams / 1st / 5th pick / 1991"
"37",73,"Stockar McDougle",24,"lg",9,3,335,"6-6","Oklahoma","1/11/1977","1",2,"Detroit Lions / 1st / 20th pick / 2000"
"38",47,"Ray McElroy",29,"",4,0,196,"5-11","East. Illinois","7/31/1972","6",0,"Indianapolis Colts / 4th / 114th pick / 1995"
"39",8,"Mike McMahon",22,"qb",8,3,215,"6-2","Rutgers","2/8/1979","Rook",2,"Detroit Lions / 5th / 149th pick / 2001"
"40",83,"Pete Mitchell",30,"te",5,1,243,"6-2","Boston Col.","10/9/1971","6",0,"Miami Dolphins / 4th / 122nd pick / 1995"
"41",84,"Herman Moore",32,"",3,1,210,"6-4","Virginia","10/20/1969","10",1,"Detroit Lions / 1st / 10th pick / 1991"
"42",87,"Johnnie Morton",30,"WR",16,16,190,"6-0","USC","10/7/1971","7",8,"Detroit Lions / 1st / 21st pick / 1994"
"43",26,"Brock Olivo",25,"",16,0,226,"6-0","Missouri","6/24/1976","3",0,""
"44",91,"Robert Porcher*",32,"DE",16,16,266,"6-3","South Carolina St.","7/30/1969","9",8,"Detroit Lions / 1st / 26th pick / 1992"
"45",93,"Kelvin Pritchett",32,"dt",16,1,322,"6-3","Mississippi","10/24/1969","10",1,"Dallas Cowboys / 1st / 20th pick / 1991"
"46",51,"Dominic Raiola",23,"",16,0,295,"6-1","Nebraska","12/30/1978","Rook",1,"Detroit Lions / 2nd / 50th pick / 2001"
