"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",29,"Joseph Addai",28,"RB",12,11,210,"5-11","LSU","5/3/1983","5",3,"Indianapolis Colts / 1st / 30th pick / 2006"
"2",97,"Mario Addison",24,"",3,0,239,"6-2","Troy","9/6/1987","Rook",0,""
"3",90,"Jamaal Anderson",25,"de",15,1,288,"6-5","Arkansas","2/6/1986","4",2,"Atlanta Falcons / 1st / 8th pick / 2007"
"4",51,"Pat Angerer",24,"MLB",16,16,232,"6-0","Iowa","1/31/1987","1",7,"Indianapolis Colts / 2nd / 63rd pick / 2010"
"5",57,"Kevin Bentley",32,"",3,0,245,"6-1","Northwestern","12/29/1979","9",0,"Cleveland Browns / 4th / 101st pick / 2002"
"6",41,"Antoine Bethea",27,"FS",16,16,203,"5-11","Howard","7/27/1984","5",6,"Indianapolis Colts / 6th / 207th pick / 2006"
"7",58,"Gary Brackett",31,"mlb",1,1,235,"5-11","Rutgers","5/23/1980","8",1,""
"8",75,"Tyler Brayton",32,"rdt",16,1,280,"6-6","Colorado","11/20/1979","8",2,"Oakland Raiders / 1st / 32nd pick / 2003"
"9",31,"Donald Brown",24,"rb",16,2,210,"5-11","Connecticut","4/11/1987","2",4,"Indianapolis Colts / 1st / 27th pick / 2009"
"10",28,"Stevie Brown",24,"",8,0,213,"6-0","Michigan","7/17/1987","1",0,"Oakland Raiders / 7th / 251st pick / 2010"
"11",33,"Melvin Bullitt",27,"ss",2,2,200,"6-1","Texas A&M","11/13/1984","4",1,""
"12",30,"David Caldwell",24,"SS",16,13,212,"5-11","William & Mary","5/19/1987","Rook",4,""
"13",34,"Delone Carter",24,"rb",16,3,225,"5-9","Syracuse","6/22/1987","Rook",2,"Indianapolis Colts / 4th / 119th pick / 2011"
"14",74,"Anthony Castonzo",23,"LT",12,12,305,"6-7","Boston Col.","8/9/1988","Rook",4,"Indianapolis Colts / 1st / 22nd pick / 2011"
"15",44,"Dallas Clark",32,"TE",11,10,257,"6-3","Iowa","6/12/1979","8",2,"Indianapolis Colts / 1st / 24th pick / 2003"
"16",17,"Austin Collie",26,"rb",16,5,200,"6-1","BYU","11/11/1985","2",4,"Indianapolis Colts / 4th / 127th pick / 2009"
"17",5,"Kerry Collins",39,"qb",3,3,248,"6-5","Penn St.","12/30/1972","16",1,"Carolina Panthers / 1st / 5th pick / 1995"
"18",53,"Kavell Conner",24,"LB",16,15,225,"6-1","Clemson","2/23/1987","1",6,"Indianapolis Colts / 7th / 240th pick / 2010"
"19",71,"Ryan Diem",32,"RG",11,11,331,"6-6","Northern Illinois","7/1/1979","10",4,"Indianapolis Colts / 4th / 118th pick / 2001"
"20",54,"Zach Diles",26,"",4,0,240,"6-0","Kansas St.","6/11/1985","4",0,"Houston Texans / 7th / 218th pick / 2007"
"21",52,"A.J. Edds",24,"",9,0,246,"6-4","Iowa","9/18/1987","Rook",0,"Miami Dolphins / 4th / 119th pick / 2010"
"22",81,"Brody Eldridge",24,"TE",13,8,265,"6-5","Oklahoma","3/31/1987","1",0,"Indianapolis Colts / 5th / 162nd pick / 2010"
"23",3,"Darren Evans",23,"",2,0,220,"6-0","Virginia Tech","11/9/1988","Rook",0,""
"24",42,"Jerome Felton",25,"fb",5,2,246,"6-0","Furman","7/3/1986","3",0,"Detroit Lions / 5th / 146th pick / 2008"
"25",68,"Eric Foster",26,"ldt",4,3,265,"6-2","Rutgers","4/5/1985","3",1,""
"26",93,"Dwight Freeney*",31,"DE",16,15,268,"6-1","Syracuse","2/19/1980","9",8,"Indianapolis Colts / 1st / 11th pick / 2002"
"27",85,"Pierre Garcon",25,"WR",16,16,210,"6-0","Mount Union","8/8/1986","3",7,"Indianapolis Colts / 6th / 205th pick / 2008"
"28",11,"Anthony Gonzalez",27,"",8,0,193,"6-0","Ohio St.","9/18/1984","4",0,"Indianapolis Colts / 1st / 32nd pick / 2007"
"29",44,"Chris Gronkowski",25,"",7,0,239,"6-2","Arizona","12/26/1986","1",0,""
"30",83,"Anthony Hill",26,"te",7,2,264,"6-5","North Carolina St.","1/2/1985","2",0,"Houston Texans / 4th / 122nd pick / 2009"
"31",26,"Jermale Hines",24,"",5,0,214,"6-1","Ohio St.","11/11/1987","Rook",0,"St. Louis Rams / 5th / 158th pick / 2011"
"32",92,"Jerry Hughes",23,"de",12,1,253,"6-2","TCU","8/13/1988","1",1,"Indianapolis Colts / 1st / 31st pick / 2010"
"33",79,"Ben Ijalana",22,"",4,0,319,"6-3","Villanova","8/6/1989","Rook",0,"Indianapolis Colts / 2nd / 49th pick / 2011"
