"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",59,"Ikaika Alama-Francis",27,"",5,0,280,"6-5","Hawaii","12/4/1984","4",0,"Detroit Lions / 2nd / 58th pick / 2007"
"2",40,"Gerald Alexander",27,"",2,0,210,"6-0","Boise St.","6/28/1984","4",0,"Detroit Lions / 2nd / 61st pick / 2007"
"3",25,"Will Allen",33,"cb",15,6,196,"5-10","Syracuse","8/5/1978","10",3,"New York Giants / 1st / 22nd pick / 2001"
"4",90,"Ryan Baker",27,"",2,0,295,"6-5","Purdue","11/25/1984","2",0,""
"5",37,"Yeremiah Bell",33,"SS",16,16,200,"6-1","East. Kentucky","3/3/1978","7",6,"Miami Dolphins / 6th / 213th pick / 2003"
"6",15,"Davone Bess",26,"wr",16,4,190,"5-10","Hawaii","9/13/1985","3",5,""
"7",47,"Kevin Burnett",29,"LB",16,16,237,"6-3","Tennessee","12/24/1982","6",10,"Dallas Cowboys / 2nd / 42nd pick / 2005"
"8",22,"Reggie Bush",26,"RB",15,15,200,"6-0","USC","3/2/1985","5",10,"New Orleans Saints / 1st / 2nd pick / 2006"
"9",72,"Vernon Carey",30,"RG",15,15,335,"6-5","Miami (FL)","7/31/1981","7",7,"Miami Dolphins / 1st / 19th pick / 2004"
"10",5,"Dan Carpenter",26,"",14,0,216,"6-2","Montana","11/25/1985","3",3,""
"11",28,"Nolan Carroll",24,"rcb",15,3,202,"6-1","Maryland","1/18/1987","1",2,"Miami Dolphins / 5th / 145th pick / 2010"
"12",31,"Charles Clay",22,"FB",14,9,245,"6-3","Tulsa","2/13/1989","Rook",2,"Miami Dolphins / 6th / 174th pick / 2011"
"13",30,"Chris Clemons",26,"",14,0,210,"6-1","Clemson","9/15/1985","2",1,"Miami Dolphins / 5th / 165th pick / 2009"
"14",65,"Marc Colombo",33,"RT",16,16,320,"6-7","Boston Col.","10/8/1978","9",7,"Chicago Bears / 1st / 29th pick / 2002"
"15",62,"Ryan Cook",28,"",7,0,325,"6-6","New Mexico","5/8/1983","5",1,"Minnesota Vikings / 2nd / 51st pick / 2006"
"16",29,"Tyrone Culver",28,"fs",16,4,195,"6-0","Fresno St.","7/6/1983","5",2,"Green Bay Packers / 6th / 185th pick / 2006"
"17",58,"Karlos Dansby",30,"LB",16,16,243,"6-4","Auburn","11/3/1981","7",10,"Arizona Cardinals / 2nd / 33rd pick / 2004"
"18",21,"Vontae Davis",23,"RCB",12,12,205,"6-0","Illinois","5/27/1988","2",5,"Miami Dolphins / 1st / 25th pick / 2009"
"19",92,"John Denney",33,"",16,0,275,"6-5","BYU","12/13/1978","6",1,""
"20",80,"Anthony Fasano",27,"TE",15,15,255,"6-4","Notre Dame","4/20/1984","5",4,"Dallas Cowboys / 2nd / 53rd pick / 2006"
"21",2,"Brandon Fields",27,"",16,0,230,"6-5","Michigan St.","5/21/1984","4",4,"Miami Dolphins / 7th / 225th pick / 2007"
"22",75,"Nate Garner",26,"lg",16,1,319,"6-7","Arkansas","1/18/1985","3",2,"New York Jets / 7th / 211th pick / 2008"
"23",10,"Clyde Gates",25,"",15,0,189,"5-11","Tyler J.C. (TX); Abilene Chrisitan","6/13/1986","Rook",0,"Miami Dolphins / 4th / 111th pick / 2011"
"24",16,"Shayne Graham",34,"",2,0,197,"6-0","Virginia Tech","12/9/1977","10",0,""
"25",82,"Brian Hartline",25,"WR",16,10,180,"6-2","Ohio St.","11/22/1986","2",5,"Miami Dolphins / 4th / 108th pick / 2009"
"26",7,"Chad Henne",26,"qb",4,4,228,"6-3","Michigan","7/2/1985","3",3,"Miami Dolphins / 2nd / 57th pick / 2008"
"27",26,"Lex Hilliard",27,"fb",16,4,233,"5-11","Montana","7/30/1984","3",1,"Miami Dolphins / 6th / 204th pick / 2008"
"28",68,"Richie Incognito",28,"LG",15,15,305,"6-3","Nebraska,Oregon","7/5/1983","5",7,"St. Louis Rams / 3rd / 81st pick / 2005"
"29",74,"John Jerry",25,"lt",13,3,349,"6-5","Mississippi","6/14/1986","1",2,"Miami Dolphins / 3rd / 73rd pick / 2010"
"30",23,"Larry Johnson",32,"",1,0,228,"6-1","Penn St.","11/19/1979","8",0,"Kansas City Chiefs / 1st / 27th pick / 2003"
"31",32,"Nate Jones",29,"",2,0,180,"5-10","Rutgers","6/15/1982","7",0,"Dallas Cowboys / 7th / 205th pick / 2004"
"32",20,"Reshad Jones",23,"FS",15,12,215,"6-2","Georgia","2/25/1988","1",5,"Miami Dolphins / 5th / 163rd pick / 2010"
"33",70,"Kendall Langford",25,"DE",16,12,275,"6-5","Hampton","1/27/1986","3",6,"Miami Dolphins / 3rd / 66th pick / 2008"
"34",77,"Jake Long*",26,"LT",14,14,315,"6-7","Michigan","5/9/1985","3",9,"Miami Dolphins / 1st / 1st pick / 2008"
"35",6,"J.P. Losman",30,"",2,0,220,"6-3","UCLA,Tulane","3/12/1981","7",0,"Buffalo Bills / 1st / 22nd pick / 2004"
"36",19,"Brandon Marshall*",27,"WR",16,16,229,"6-4","Central Florida","3/23/1984","5",11,"Denver Broncos / 4th / 119th pick / 2006"
"37",88,"Jeron Mastrud",24,"wr",14,3,247,"6-5","Kansas St.","12/17/1987","1",0,""
"38",78,"Tony McDaniel",26,"dt",12,1,295,"6-7","Tennessee","1/20/1985","5",2,""
"39",38,"Richard Medlin",24,"",1,0,200,"5-11","Fayetteville St.","3/4/1987","Rook",0,""
"40",97,"Phillip Merling",26,"lb",10,1,272,"6-5","Clemson","8/19/1985","3",1,"Miami Dolphins / 2nd / 32nd pick / 2008"
"41",55,"Koa Misi",24,"LB",12,9,244,"6-3","Utah","1/17/1987","1",5,"Miami Dolphins / 2nd / 40th pick / 2010"
"42",52,"Marvin Mitchell",27,"",16,0,249,"6-3","Tennessee","10/21/1984","4",2,"New Orleans Saints / 7th / 220th pick / 2007"
"43",14,"Marlon Moore",24,"",6,0,190,"6-0","Fresno St.","9/3/1987","1",0,""
"44",4,"Matt Moore",27,"QB",13,12,192,"6-3","Oregon St.","8/9/1984","4",8,""
"45",98,"Jared Odrick",24,"de",16,7,301,"6-5","Penn St.","12/31/1987","1",5,"Miami Dolphins / 1st / 28th pick / 2010"
"46",95,"Igor Olshansky",29,"",8,0,309,"6-6","Oregon","5/3/1982","7",1,"San Diego Chargers / 2nd / 35th pick / 2004"
"47",51,"Mike Pouncey",22,"C",16,16,311,"6-5","Florida","7/24/1989","Rook",7,"Miami Dolphins / 1st / 15th pick / 2011"
"48",11,"Julius Pruitt",26,"",9,0,206,"6-2","Ouachita Baptist","12/30/1985","Rook",0,""
"49",81,"Dante Rosario",27,"",2,0,244,"6-3","Oregon","10/25/1984","4",0,"Carolina Panthers / 5th / 155th pick / 2007"
"50",27,"Benny Sapp",30,"db",1,1,190,"5-9","Iowa,Northern Iowa","1/20/1981","7",0,""
"51",23,"Steve Slaton",25,"",3,0,195,"5-10","West Virginia","1/4/1986","3",0,"Houston Texans / 3rd / 89th pick / 2008"
"52",24,"Sean Smith",24,"LCB",16,16,215,"6-2","Utah","7/14/1987","2",6,"Miami Dolphins / 2nd / 61st pick / 2009"
"53",96,"Paul Soliai*",28,"NT",16,12,344,"6-4","Utah","12/30/1983","4",9,"Miami Dolphins / 4th / 108th pick / 2007"
"54",53,"Austin Spitler",25,"",16,0,244,"6-3","Ohio St.","10/26/1986","1",2,"Miami Dolphins / 7th / 252nd pick / 2010"
"55",94,"Randy Starks",28,"DE",16,15,312,"6-3","Maryland","12/14/1983","7",9,"Tennessee Titans / 3rd / 71st pick / 2004"
"56",99,"Jason Taylor",37,"lb",16,2,255,"6-6","Akron","9/1/1974","14",3,"Miami Dolphins / 3rd / 73rd pick / 1997"
"57",33,"Daniel Thomas",24,"rb",13,2,225,"6-0","Kansas St.","10/29/1987","Rook",4,"Miami Dolphins / 2nd / 62nd pick / 2011"
"58",46,"Jason Trusnik",27,"",16,0,241,"6-4","Ohio Northern","6/6/1984","4",2,""
"59",32,"Jonathan Wade",27,"",2,0,195,"5-10","Tennessee","3/27/1984","4",0,"St. Louis Rams / 3rd / 84th pick / 2007"
"60",91,"Cameron Wake",29,"LB",16,14,236,"6-2","Penn St.","1/30/1982","2",13,""
"61",18,"Roberto Wallace",25,"",2,0,225,"6-4","San Diego St.","5/10/1986","1",0,""
"62",25,"Jimmy Wilson",25,"rcb",15,1,193,"5-11","Montana","7/30/1986","Rook",1,"Miami Dolphins / 7th / 235th pick / 2011"
"63",89,"Will Yeatman",23,"te",3,2,268,"6-5","Notre Dame,Maryland","4/10/1988","Rook",0,""
"64",NA,"Team Total",27,"",16,NA,243.2,"6-2.6","","","3.8",NA,""
