"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",31,"Ahmad Carroll",26,"",6,0,190,"5-11","Arkansas","8/4/1983","5",0,"Green Bay Packers / 1st / 25th pick / 2004"
"2",11,"Kellen Clemens",26,"qb",10,1,224,"6-2","Oregon","6/6/1983","3",0,"New York Jets / 2nd / 49th pick / 2006"
"3",87,"David Clowney",24,"wr",13,3,190,"6-1","Virginia Tech","7/7/1985","1",2,"Green Bay Packers / 5th / 157th pick / 2007"
"4",34,"Marquice Cole",26,"",11,0,184,"5-11","Northwestern","11/13/1983","Rook",1,""
"5",30,"Drew Coleman",26,"db",15,1,173,"5-8","TCU","4/22/1983","3",1,"New York Jets / 6th / 189th pick / 2006"
"6",89,"Jerricho Cotchery",27,"WR",14,12,200,"6-1","North Carolina St.","6/16/1982","5",8,"New York Jets / 4th / 108th pick / 2004"
"7",NA,"Kenwin Cummings",23,"",1,0,270,"6-3","Wingate","7/23/1986","Rook",0,""
"8",NA,"James Dearth",33,"",16,0,270,"6-4","Tulsa,Tarleton St.","1/22/1976","10",1,"Cleveland Browns / 6th / 191st pick / 1999"
"9",70,"Mike DeVito",25,"t",15,1,298,"6-3","Maine","6/10/1984","2",6,""
"10",93,"Marques Douglas",32,"T",16,12,286,"6-2","Howard","3/15/1977","9",5,""
"11",17,"Braylon Edwards",26,"WR",12,11,211,"6-3","Michigan","2/21/1983","4",5,"Cleveland Browns / 1st / 3rd pick / 2005"
"12",92,"Shaun Ellis*",32,"DE",15,15,285,"6-5","Tennessee","6/24/1977","9",16,"New York Jets / 1st / 12th pick / 2000"
"13",66,"Alan Faneca*",33,"LG",16,16,312,"6-5","LSU","12/7/1976","11",7,"Pittsburgh Steelers / 1st / 26th pick / 1998"
"14",3,"Jay Feely",33,"",16,0,206,"5-10","Michigan","5/23/1976","8",4,""
"15",60,"D'Brickashaw Ferguson*",26,"LT",16,16,295,"6-5","Virginia","12/10/1983","3",7,"New York Jets / 1st / 4th pick / 2006"
"16",51,"Ryan Fowler",27,"",8,0,243,"6-3","Duke","5/20/1982","5",1,""
"17",50,"Vernon Gholston",23,"lb",14,3,258,"6-4","Ohio St.","6/5/1986","1",3,"New York Jets / 1st / 6th pick / 2008"
"18",95,"Howard Green",30,"",12,0,320,"6-2","LSU","1/12/1979","7",2,"Houston Texans / 6th / 190th pick / 2002"
