"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",26,"Blue Adams",24,"",8,0,182,"5-9","Cincinnati","10/15/1979","Rook",0,"Detroit Lions / 7th / 220th pick / 2003"
"2",34,"David Allen",25,"",14,0,195,"5-9","Kansas St.","2/9/1978","Rook",1,""
"3",51,"Akin Ayodele",24,"LB",16,16,251,"6-2","Purdue","9/17/1979","1",8,"Jacksonville Jaguars / 3rd / 89th pick / 2002"
"4",94,"Lionel Barnes",27,"",13,0,260,"6-5","La-Monroe","4/19/1976","4",1,"St. Louis Rams / 6th / 176th pick / 1999"
"5",90,"Tony Brackens",29,"DE",15,15,267,"6-4","Texas","12/26/1974","7",7,"Jacksonville Jaguars / 2nd / 33rd pick / 1996"
"6",80,"Kyle Brady",31,"TE",16,15,278,"6-6","Penn St.","1/14/1972","8",2,"New York Jets / 1st / 9th pick / 1995"
"7",31,"Chris Brown",25,"",4,0,195,"6-1","Ala-Birmingham","5/9/1978","Rook",0,""
"8",8,"Mark Brunell",33,"qb",3,3,217,"6-1","Washington","9/17/1970","9",1,"Green Bay Packers / 5th / 118th pick / 1993"
"9",25,"Fernando Bryant",26,"LCB",16,16,174,"5-10","Alabama","3/26/1977","4",6,"Jacksonville Jaguars / 1st / 26th pick / 1999"
"10",55,"Danny Clark",26,"LB",16,8,248,"6-2","Illinois","5/9/1977","3",4,"Jacksonville Jaguars / 7th / 245th pick / 2000"
"11",35,"Deke Cooper",26,"FS",14,10,215,"6-3","Notre Dame","10/18/1977","1",4,""
"12",29,"Jason Craft",27,"rcb",7,6,187,"5-10","Colorado St.","2/13/1976","4",3,"Jacksonville Jaguars / 5th / 160th pick / 1999"
"13",20,"Donovin Darius",28,"SS",16,16,225,"6-1","Syracuse","8/12/1975","5",6,"Jacksonville Jaguars / 1st / 25th pick / 1998"
"14",58,"Hugh Douglas",32,"DE",16,16,281,"6-2","Central State (OH)","8/23/1971","8",6,"New York Jets / 1st / 16th pick / 1995"
"15",44,"Marc Edwards",29,"FB",16,16,249,"6-0","Notre Dame","11/17/1974","6",2,"San Francisco 49ers / 2nd / 55th pick / 1997"
"16",18,"Troy Edwards",26,"WR",13,11,191,"5-10","Louisiana Tech","4/7/1977","4",4,"Pittsburgh Steelers / 1st / 13th pick / 1999"
"17",21,"Brad Franklin",24,"",4,0,184,"6-1","La-Lafayette","12/22/1979","Rook",0,"Carolina Panthers / 7th / 258th pick / 2002"
"18",45,"Chris Fuamatu-Ma'afala",26,"",13,0,252,"6-0","Utah","3/4/1977","5",1,"Pittsburgh Steelers / 6th / 178th pick / 1998"
"19",9,"David Garrard",25,"",2,0,244,"6-1","East Carolina","2/14/1978","1",0,"Jacksonville Jaguars / 4th / 108th pick / 2002"
"20",50,"Tony Gilbert",24,"",8,0,239,"6-1","Georgia","10/16/1979","Rook",0,"Arizona Cardinals / 6th / 210th pick / 2003"
"21",85,"Cortez Hankton",22,"",16,0,200,"6-0","Texas Southern","1/20/1981","Rook",1,""
"22",2,"Chris Hanson",27,"",5,0,223,"6-2","Marshall","10/25/1976","4",1,""
"23",81,"Matthew Hatchette",29,"wr",6,4,200,"6-3","Mercyhurst,Langston","5/1/1974","6",2,"Minnesota Vikings / 7th / 235th pick / 1997"
"24",98,"John Henderson",24,"RDT",16,16,328,"6-7","Tennessee","1/9/1979","1",7,"Jacksonville Jaguars / 1st / 9th pick / 2002"
"25",56,"Deon Humphrey",27,"",8,0,240,"6-3","Florida St.","5/7/1976","3",0,""
"26",83,"Kevin Johnson",27,"wr",6,1,195,"5-11","Syracuse","7/15/1976","4",2,"Cleveland Browns / 2nd / 32nd pick / 1999"
"27",76,"Leander Jordan",26,"",6,0,322,"6-4","Indiana (PA)","9/15/1977","2",0,"Carolina Panthers / 3rd / 82nd pick / 2000"
"28",7,"Byron Leftwich",23,"QB",15,13,245,"6-5","Marshall","1/14/1980","Rook",9,"Jacksonville Jaguars / 1st / 7th pick / 2003"
"29",96,"Matt Leonard",24,"",4,0,301,"6-3","Stanford","11/7/1979","Rook",0,""
"30",84,"Jermaine Lewis",29,"",2,0,183,"5-7","Maryland","10/16/1974","7",1,"Baltimore Ravens / 5th / 153rd pick / 1996"
"31",89,"Chris Luzar",24,"te",11,1,262,"6-7","Virginia","2/12/1979","1",0,"Jacksonville Jaguars / 4th / 118th pick / 2002"
"32",40,"Malaefou MacKenzie",24,"",1,0,238,"5-10","USC","7/24/1979","Rook",0,"Jacksonville Jaguars / 7th / 218th pick / 2003"
"33",67,"Vince Manuwai",23,"LG",15,14,312,"6-2","Hawaii","7/12/1980","Rook",7,"Jacksonville Jaguars / 3rd / 72nd pick / 2003"
"34",6,"Seth Marler",22,"",16,0,200,"6-1","Tulane","3/27/1981","Rook",-1,""
"35",27,"Rashean Mathis",23,"RCB",16,16,200,"6-1","Bethune-Cookman","8/27/1980","Rook",7,"Jacksonville Jaguars / 2nd / 39th pick / 2003"
"36",32,"Marlon McCree",26,"",2,0,202,"5-11","Kentucky","3/17/1977","2",0,"Jacksonville Jaguars / 7th / 233rd pick / 2001"
"37",63,"Brad Meester",26,"C",16,16,300,"6-3","Northern Iowa","3/23/1977","3",8,"Jacksonville Jaguars / 2nd / 60th pick / 2000"
"38",92,"Rob Meier",26,"",16,0,293,"6-5","Washington St.","8/29/1977","3",2,"Jacksonville Jaguars / 7th / 241st pick / 2000"
"39",42,"Anthony Mitchell",29,"db",16,2,198,"6-1","Tuskegee","12/13/1974","3",2,""
"40",59,"Keith Mitchell",29,"lb",4,2,236,"6-2","Texas A&M","7/24/1974","6",1,""
"41",65,"Chris Naeole",29,"RG",16,16,317,"6-3","Colorado","12/25/1974","6",8,"New Orleans Saints / 1st / 10th pick / 1997"
"42",64,"Jamar Nesbit",27,"lg",16,2,329,"6-4","South Carolina","12/17/1976","4",2,""
"43",72,"Mike Pearson",23,"LT",16,16,297,"6-7","Florida","8/22/1980","1",8,"Jacksonville Jaguars / 2nd / 40th pick / 2002"
"44",23,"Ray Perryman",25,"",4,0,195,"5-11","Northern Arizona","11/27/1978","1",0,"Oakland Raiders / 5th / 158th pick / 2001"
"45",54,"Mike Peterson",27,"MLB",16,16,230,"6-1","Florida","6/17/1976","4",8,"Indianapolis Colts / 2nd / 36th pick / 1999"
"46",17,"Jimmy Redmond",26,"",12,0,190,"6-0","Ohio St.,McNeese St.","8/18/1977","1",1,""
"47",86,"Micah Ross",27,"",1,0,221,"6-2","Jacksonville","1/13/1976","2",0,""
"48",3,"Mark Royals",38,"",11,0,225,"6-5","Chowan,Appalachian St.","6/22/1965","16",1,""
"49",53,"T.J. Slaughter",26,"lb",6,3,234,"6-0","Southern Miss","2/20/1977","3",2,"Jacksonville Jaguars / 3rd / 92nd pick / 2000"
"50",82,"Jimmy Smith",34,"WR",12,12,213,"6-1","Jackson St.","2/9/1969","11",7,"Dallas Cowboys / 2nd / 36th pick / 1992"
"51",41,"Nick Sorensen",25,"",14,0,210,"6-3","Virginia Tech","7/31/1978","2",1,""
"52",95,"Paul Spicer",28,"de",16,1,287,"6-4","DuPage (IL),Saginaw Valley St.","8/18/1975","4",2,""
"53",83,"J.J. Stokes",31,"wr",5,3,218,"6-4","UCLA","10/6/1972","8",1,"San Francisco 49ers / 1st / 10th pick / 1995"
"54",99,"Marcus Stroud*",25,"LDT",16,16,312,"6-6","Georgia","6/25/1978","2",12,"Jacksonville Jaguars / 1st / 13th pick / 2001"
"55",28,"Fred Taylor",27,"RB",16,16,234,"6-1","Florida","1/27/1976","5",13,"Jacksonville Jaguars / 1st / 9th pick / 1998"
"56",56,"Shannon Taylor",28,"",2,0,247,"6-3","Virginia","2/16/1975","3",0,"San Diego Chargers / 6th / 184th pick / 2000"
"57",24,"Kiwaukee Thomas",26,"db",11,1,192,"5-11","Georgia Southern","6/19/1977","3",1,"Jacksonville Jaguars / 5th / 159th pick / 2000"
"58",22,"LaBrandon Toefield",23,"",16,0,232,"5-11","LSU","9/24/1980","Rook",2,"Jacksonville Jaguars / 4th / 132nd pick / 2003"
"59",33,"James Trapp",34,"",5,0,195,"6-0","Clemson","12/28/1969","10",1,"Los Angeles Raiders / 3rd / 72nd pick / 1993"
"60",52,"Eric Westmoreland",26,"",2,0,230,"6-0","Tennessee","3/11/1977","2",0,"Jacksonville Jaguars / 3rd / 73rd pick / 2001"
"61",74,"Maurice Williams",24,"RT",16,16,310,"6-5","Michigan","1/26/1979","2",8,"Jacksonville Jaguars / 2nd / 43rd pick / 2001"
"62",87,"George Wrighster",22,"te",15,1,260,"6-3","Oregon","4/1/1981","Rook",1,"Jacksonville Jaguars / 4th / 104th pick / 2003"
"63",88,"Joe Zelenka",27,"",16,0,265,"6-3","Wake Forest","3/9/1976","4",0,""
"64",NA,"Team Total",26.6,"",16,NA,239,"6-1.7","","","3.3",NA,""
