"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",7,"Jason Baker",23,"",16,0,201,"6-1","Iowa","5/17/1978","Rook",2,""
"2",32,"Kevan Barlow",22,"",15,0,238,"6-1","Pittsburgh","1/7/1979","Rook",8,"San Francisco 49ers / 3rd / 80th pick / 2001"
"3",40,"Fred Beasley",27,"FB",15,12,246,"6-0","Auburn","9/18/1974","3",2,"San Francisco 49ers / 6th / 180th pick / 1998"
"4",31,"Zack Bronson",27,"FS",16,16,204,"6-1","McNeese St.","1/28/1974","4",9,""
"5",65,"Ray Brown*",39,"LG",16,16,318,"6-5","Memphis,Arkansas St.","12/12/1962","15",15,"St. Louis Cardinals / 8th / 201st pick / 1986"
"6",96,"Andre Carter",22,"DE",15,15,265,"6-4","California","5/12/1979","Rook",8,"San Francisco 49ers / 1st / 7th pick / 2001"
"7",6,"Jose Cortez",26,"",16,0,200,"5-11","Oregon St.","5/27/1975","2",2,""
"8",76,"Dave Costa",23,"",14,0,307,"6-5","Wisconsin","9/8/1978","Rook",1,""
"9",63,"Derrick Deese",31,"LT",16,16,289,"6-3","USC","5/17/1970","7",10,""
"10",33,"Tyronne Drakeford",30,"",1,0,185,"5-11","Virginia Tech","6/21/1971","7",0,"San Francisco 49ers / 2nd / 62nd pick / 1994"
"11",59,"Shane Elam",24,"",4,0,240,"6-1","Tennessee,Mississippi","11/6/1977","Rook",0,""
"12",95,"John Engelberger",25,"DE",15,14,268,"6-4","Virginia Tech","10/18/1976","1",7,"San Francisco 49ers / 2nd / 35th pick / 2000"
"13",74,"Dave Fiore",27,"RG",16,16,293,"6-4","Hofstra","8/10/1974","3",10,""
"14",5,"Jeff Garcia*",31,"QB",16,16,195,"6-1","San Jose St.","2/24/1970","2",18,""
"15",78,"Scott Gragg",29,"RT",16,16,315,"6-8","Montana","2/28/1972","6",10,"New York Giants / 2nd / 54th pick / 1995"
"16",38,"Ronnie Heard",25,"",16,0,215,"6-3","Mississippi","10/5/1976","1",1,""
"17",20,"Garrison Hearst*",30,"RB",16,16,215,"5-11","Georgia","1/4/1971","8",16,"Phoenix Cardinals / 1st / 3rd pick / 1993"
"18",26,"Rashad Holman",23,"",16,1,191,"5-11","Louisville","1/17/1978","Rook",2,"San Francisco 49ers / 6th / 179th pick / 2001"
"19",22,"Terry Jackson",25,"fb",16,1,232,"6-0","Florida","1/10/1976","2",2,"San Francisco 49ers / 5th / 157th pick / 1999"
"20",86,"Brian Jennings",25,"",16,0,245,"6-5","Arizona St.","10/14/1976","1",0,"San Francisco 49ers / 7th / 230th pick / 2000"
"21",82,"Eric Johnson",22,"TE",16,14,256,"6-3","Yale","9/15/1979","Rook",5,"San Francisco 49ers / 7th / 224th pick / 2001"
"22",28,"John Keith",24,"",1,0,207,"6-0","Furman","2/4/1977","1",0,"San Francisco 49ers / 4th / 108th pick / 2000"
"23",56,"Terry Killens",27,"lolb",16,2,235,"6-1","Penn St.","3/24/1974","5",2,"Houston Oilers / 3rd / 74th pick / 1996"
"24",43,"Jonas Lewis",25,"",1,0,210,"5-9","San Diego St.","12/27/1976","1",0,""
"25",60,"Ben Lynch",29,"c",11,1,295,"6-4","California","11/18/1972","2",2,"Kansas City Chiefs / 7th / 211th pick / 1996"
"26",24,"George McCullough",26,"",15,0,187,"5-10","Baylor","2/18/1975","4",1,"Tennessee Oilers / 5th / 143rd pick / 1997"
"27",92,"Reggie McGrew",25,"",12,0,310,"6-1","Florida","12/16/1976","1",1,"San Francisco 49ers / 1st / 24th pick / 1999"
"28",99,"John Milem",26,"",2,0,290,"6-7","Lenoir-Rhyne","6/9/1975","1",0,"San Francisco 49ers / 5th / 150th pick / 2000"
