"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",21,"Rufus Bess",26,"",8,0,184,"5-9","South Carolina St.","9/13/1956","3",1,""
"2",59,"Matt Blair*",32,"LOLB",9,9,232,"6-5","Iowa St.","9/20/1950","8",10,"Minnesota Vikings / 2nd / 51st pick / 1974"
"3",62,"Brent Boyd",25,"",4,0,268,"6-3","UCLA","3/23/1957","2",1,"Minnesota Vikings / 3rd / 68th pick / 1980"
"4",23,"Ted Brown",25,"FB",8,8,206,"5-10","North Carolina St.","2/15/1957","3",9,"Minnesota Vikings / 1st / 16th pick / 1979"
"5",82,"Bob Bruer",29,"te",8,2,235,"6-5","Mankato St.","5/22/1953","3",2,"Houston Oilers / 9th / 221st pick / 1975"
"6",8,"Greg Coleman",28,"P",9,0,185,"6-0","Florida A&M","9/9/1954","5",3,"Cincinnati Bengals / 14th / 398th pick / 1976"
"7",7,"Rick Danmeier",30,"K",9,0,194,"6-0","Sioux Falls","4/8/1952","5",2,""
"8",12,"Steve Dils",27,"",9,0,190,"6-1","Stanford","12/8/1955","3",0,"Minnesota Vikings / 4th / 97th pick / 1979"
"9",73,"Neil Elshire",24,"",5,0,260,"6-6","Oregon","3/8/1958","1",1,""
"10",32,"Tony Galbreath",28,"rb",8,3,228,"6-0","Missouri","1/29/1954","6",4,"New Orleans Saints / 2nd / 32nd pick / 1976"
"11",61,"Wes Hamilton",29,"RG",9,9,261,"6-3","Tulsa","4/24/1953","6",8,"Minnesota Vikings / 3rd / 85th pick / 1976"
"12",45,"Tom Hannon",27,"SS",9,9,193,"5-11","Michigan St.","3/5/1955","5",8,"Minnesota Vikings / 3rd / 83rd pick / 1977"
"13",36,"Sam Harrell",25,"",1,0,217,"6-2","East Carolina","2/7/1957","1",0,"Minnesota Vikings / 11th / 288th pick / 1980"
"14",75,"Randy Holloway",27,"",9,0,250,"6-5","Pittsburgh","8/26/1955","4",3,"Minnesota Vikings / 1st / 21st pick / 1978"
"15",51,"Jim Hough",26,"LG",9,9,267,"6-2","Utah St.","8/4/1956","4",8,"Minnesota Vikings / 4th / 100th pick / 1978"
"16",24,"Bryan Howard",23,"",2,0,200,"6-0","Tennessee St.","3/6/1959","Rook",0,"Minnesota Vikings / 9th / 233rd pick / 1982"
"17",56,"Dave Huffman",25,"",9,0,280,"6-6","Notre Dame","4/4/1957","3",1,"Minnesota Vikings / 2nd / 43rd pick / 1979"
