"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",80,"Brian Alford",24,"",2,0,190,"6-1","Purdue","6/7/1975","1",0,"New York Giants / 3rd / 70th pick / 1998"
"2",98,"Jessie Armstead*",29,"LB",16,16,237,"6-1","Miami (FL)","10/26/1970","6",14,"New York Giants / 8th / 207th pick / 1993"
"3",21,"Tiki Barber",24,"rb",16,1,200,"5-10","Virginia","4/7/1975","2",7,"New York Giants / 2nd / 36th pick / 1997"
"4",44,"Sean Bennett",24,"rb",9,2,230,"6-1","Illinois,Evansville,Northwestern","11/9/1975","Rook",1,"New York Giants / 4th / 112th pick / 1999"
"5",19,"Cary Blanchard",31,"",10,0,227,"6-1","Oklahoma St.","11/5/1968","7",3,""
"6",33,"Gary Brown",30,"rb",3,2,230,"5-11","Penn St.","7/1/1969","8",1,"Houston Oilers / 8th / 214th pick / 1991"
"7",55,"Marcus Buckley",28,"",12,0,240,"6-3","Texas A&M","2/3/1971","6",0,"New York Giants / 3rd / 66th pick / 1993"
"8",86,"Dan Campbell",23,"te",12,1,263,"6-5","Texas A&M","4/13/1976","Rook",0,"New York Giants / 3rd / 79th pick / 1999"
"9",57,"O.J. Childress",23,"",4,0,244,"6-1","Clemson","12/6/1976","Rook",0,"New York Giants / 7th / 231st pick / 1999"
"10",5,"Kerry Collins",27,"qb",10,7,248,"6-5","Penn St.","12/30/1972","4",6,"Carolina Panthers / 1st / 5th pick / 1995"
"11",34,"Greg Comella",24,"fb",16,3,248,"6-1","Stanford","7/29/1975","1",0,""
"12",2,"Jose Cortez",24,"",1,0,200,"5-11","Oregon St.","5/27/1975","Rook",0,""
"13",87,"Howard Cross",32,"TE",16,15,270,"6-5","Alabama","8/8/1967","10",0,"New York Giants / 6th / 158th pick / 1989"
"14",3,"Brad Daluiso",32,"",6,0,180,"6-1","San Diego St.,UCLA","12/31/1967","8",1,""
"15",43,"Percy Ellsworth",25,"FS",14,14,225,"6-2","Virginia","10/19/1974","3",9,""
"16",69,"Derek Engler",25,"c",10,4,300,"6-5","Wisconsin","7/11/1974","2",0,""
"17",52,"Scott Galyon",25,"",16,0,238,"6-2","Tennessee","3/23/1974","3",0,"New York Giants / 6th / 182nd pick / 1996"
"18",20,"Sam Garnes",25,"SS",16,16,225,"6-3","Cincinnati","7/12/1974","2",8,"New York Giants / 5th / 136th pick / 1997"
"19",74,"Scott Gragg",27,"RT",16,16,315,"6-8","Montana","2/28/1972","4",8,"New York Giants / 2nd / 54th pick / 1995"
"20",10,"Kent Graham",31,"QB",9,9,231,"6-5","Notre Dame,Ohio St.","11/1/1968","7",5,"New York Giants / 8th / 211th pick / 1992"
"21",93,"Ryan Hale",24,"",9,0,300,"6-4","Arkansas","7/10/1975","Rook",0,"New York Giants / 7th / 225th pick / 1999"
