"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",21,"David Adams",23,"",3,0,168,"5-6","Arizona","6/24/1964","Rook",0,"Indianapolis Colts / 12th / 309th pick / 1987"
"2",36,"Vince Albritton",25,"db",11,1,215,"6-2","Washington","7/23/1962","3",1,""
"3",10,"Jimmy Armstrong",25,"db",2,2,166,"5-8","Appalachian St.","6/18/1962","Rook",1,""
"4",62,"Brian Baldinger",27,"",3,0,278,"6-4","Duke","1/7/1960","5",0,""
"5",87,"Gordon Banks",29,"wr",5,4,175,"5-10","Stanford","3/12/1958","7",2,""
"6",80,"Rod Barksdale",25,"wr",12,1,189,"6-1","Arizona","9/8/1962","1",2,""
"7",40,"Bill Bates",26,"SS",12,11,204,"6-1","Tennessee","6/6/1961","4",6,""
"8",28,"Alvin Blount",22,"rb",2,2,197,"5-9","Maryland","2/12/1965","Rook",1,"Dallas Cowboys / 9th / 235th pick / 1987"
"9",84,"Rich Borresen",23,"te",3,3,252,"6-5","Northwestern","3/16/1964","Rook",0,""
"10",1,"Kerry Brady",24,"",1,0,205,"6-1","Hawaii","8/27/1963","Rook",0,""
"11",99,"Kevin Brooks",24,"LDT",13,12,277,"6-6","Michigan","2/9/1963","2",6,"Dallas Cowboys / 1st / 17th pick / 1985"
"12",15,"Cornell Burbage",22,"wr",3,2,186,"5-10","Kentucky","2/22/1965","Rook",2,""
"13",73,"Dave Burnette",26,"",1,0,278,"6-6","Central Arkansas,Arkansas","3/24/1961","Rook",0,"Indianapolis Colts / 12th / 312th pick / 1985"
"14",57,"Ron Burton",23,"lb",12,2,250,"6-1","North Carolina","5/2/1964","Rook",2,""
"15",79,"Sal Cesario",24,"t",3,3,255,"6-4","Cal Poly-San Luis Obispo","7/4/1963","Rook",2,"New York Jets / 12th / 328th pick / 1986"
"16",89,"Thornton Chandler",24,"te",12,1,243,"6-5","Florida A&M,Alabama","11/27/1963","1",0,"Dallas Cowboys / 6th / 140th pick / 1986"
"17",77,"Steve Cisowski",24,"t",3,3,275,"6-5","Santa Clara","1/23/1963","Rook",2,"New York Giants / 8th / 214th pick / 1986"
"18",42,"Darryl Clack",24,"KR",12,0,219,"5-10","Arizona St.","10/29/1963","1",0,"Dallas Cowboys / 2nd / 33rd pick / 1986"
"19",41,"Anthony Coleman",23,"",3,0,185,"6-0","Baylor","8/20/1964","Rook",0,""
"20",84,"Doug Cosbie",31,"TE",12,12,236,"6-6","Holy Cross,Santa Clara","3/27/1956","8",4,"Dallas Cowboys / 3rd / 76th pick / 1979"
"21",44,"Vince Courville",28,"",2,0,170,"5-9","Texas Southern,Rice","12/5/1959","Rook",0,""
"22",55,"Steve DeOssie",25,"lb",11,2,248,"6-2","Boston Col.","11/22/1962","3",2,"Dallas Cowboys / 4th / 110th pick / 1984"
"23",33,"Tony Dorsett",33,"rb",12,6,192,"5-11","Pittsburgh","4/7/1954","10",5,"Dallas Cowboys / 1st / 2nd pick / 1977"
