"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",68,"John Ayers",33,"LG",14,14,258,"6-5","Texas,West Texas A&M","4/14/1953","9",7,"San Francisco 49ers / 8th / 223rd pick / 1976"
"2",76,"Dwaine Board",30,"RDE",16,15,248,"6-5","North Carolina A&T","11/29/1956","7",10,"Pittsburgh Steelers / 5th / 137th pick / 1979"
"3",95,"Michael Carter",26,"NT",15,13,285,"6-2","SMU","10/29/1960","2",8,"San Francisco 49ers / 5th / 121st pick / 1984"
"4",23,"Tony Cherry",23,"",5,0,187,"5-7","Oregon","2/8/1963","Rook",0,"San Francisco 49ers / 9th / 240th pick / 1986"
"5",87,"Dwight Clark",29,"WR",16,14,212,"6-4","Clemson","1/8/1957","7",7,"San Francisco 49ers / 10th / 249th pick / 1979"
"6",69,"Bruce Collie",24,"lt",16,7,275,"6-6","Texas-Arlington","6/27/1962","1",4,"San Francisco 49ers / 5th / 140th pick / 1985"
"7",57,"Tom Cousineau",29,"",5,0,225,"6-3","Ohio St.","5/6/1957","4",1,"Buffalo Bills / 1st / 1st pick / 1979"
"8",33,"Roger Craig",26,"FB",16,15,222,"6-0","Nebraska","7/10/1960","3",11,"San Francisco 49ers / 2nd / 49th pick / 1983"
"9",83,"Derrick Crawford",26,"KR",10,0,185,"5-10","Memphis","9/3/1960","Rook",1,"San Francisco 49ers / 1st / 24th pick / 1984 Supp"
"10",28,"Joe Cribbs",28,"RB",14,10,190,"5-11","Auburn","1/5/1958","6",7,"Buffalo Bills / 2nd / 29th pick / 1980"
"11",51,"Randy Cross",32,"RG",16,16,259,"6-3","UCLA","4/25/1954","10",12,"San Francisco 49ers / 2nd / 42nd pick / 1976"
"12",64,"Michael Durrette",29,"",9,0,280,"6-4","Ferrum,West Virginia","8/11/1957","Rook",1,""
"13",50,"Riki Ellison",26,"LILB",16,16,225,"6-2","USC","8/15/1960","3",10,"San Francisco 49ers / 5th / 117th pick / 1983"
"14",55,"Jim Fahnhorst",28,"RILB",16,14,230,"6-4","Minnesota","11/8/1958","2",10,"Minnesota Vikings / 4th / 92nd pick / 1982"
"15",71,"Keith Fahnhorst",34,"RT",16,16,273,"6-6","Minnesota","2/6/1952","12",8,"San Francisco 49ers / 2nd / 35th pick / 1974"
"16",54,"Ron Ferrari",27,"",16,0,212,"6-0","Lakeland,Illinois","7/30/1959","4",2,"San Francisco 49ers / 7th / 195th pick / 1982"
"17",81,"Russ Francis",33,"TE",16,14,240,"6-6","Oregon","4/3/1953","11",4,"New England Patriots / 1st / 16th pick / 1975"
"18",86,"John Frank",24,"te",16,6,225,"6-3","Ohio St.","4/17/1962","2",0,"San Francisco 49ers / 2nd / 56th pick / 1984"
"19",49,"Jeff Fuller",24,"",6,0,216,"6-2","Texas A&M","8/8/1962","2",2,"San Francisco 49ers / 5th / 139th pick / 1984"
"20",29,"Don Griffin",22,"PR",16,15,176,"6-0","Middle Tenn. St.","3/17/1964","Rook",9,"San Francisco 49ers / 6th / 162nd pick / 1986"
"21",94,"Charles Haley",22,"de",16,1,252,"6-5","James Madison","1/6/1964","Rook",4,"San Francisco 49ers / 4th / 96th pick / 1986"
"22",24,"Derrick Harmon",23,"rb",8,2,202,"5-10","Cornell","4/26/1963","2",1,"San Francisco 49ers / 9th / 248th pick / 1984"
"23",96,"Dennis Harrison",30,"",5,0,275,"6-8","Vanderbilt","7/31/1956","8",0,"Philadelphia Eagles / 4th / 92nd pick / 1978"
"24",75,"John Harty",28,"lde",7,5,260,"6-4","Iowa","12/17/1958","5",3,"San Francisco 49ers / 2nd / 36th pick / 1981"
"25",46,"Tom Holmoe",26,"db",16,2,190,"6-2","BYU","3/7/1960","3",4,"San Francisco 49ers / 4th / 90th pick / 1983"
"26",9,"Jeff Kemp",27,"qb",10,6,201,"6-0","Dartmouth","7/11/1959","5",5,""
"27",67,"Pete Kugler",27,"",3,0,255,"6-4","Penn St.","8/9/1959","5",0,"San Francisco 49ers / 6th / 147th pick / 1981"
"28",42,"Ronnie Lott*+",27,"FS",14,14,203,"6-0","USC","5/8/1959","5",17,"San Francisco 49ers / 1st / 8th pick / 1981"
"29",84,"Ken Margerum",28,"",5,0,175,"6-0","Stanford","10/5/1958","5",0,"Chicago Bears / 3rd / 67th pick / 1981"
"30",53,"Milt McColl",27,"LOLB",16,15,248,"6-6","Stanford","8/28/1959","5",9,""
"31",62,"Guy McIntyre",25,"g",16,2,275,"6-3","Georgia","2/17/1961","2",2,"San Francisco 49ers / 3rd / 73rd pick / 1984"
"32",22,"Tim McKyer",23,"LCB",16,16,174,"6-0","Texas-Arlington","9/5/1963","Rook",9,"San Francisco 49ers / 3rd / 64th pick / 1986"
"33",43,"Dana McLemore",26,"",3,0,183,"5-10","Hawaii","7/1/1960","4",0,"San Francisco 49ers / 10th / 269th pick / 1982"
"34",83,"Carl Monroe",26,"",5,0,166,"5-8","Utah","2/20/1960","3",0,""
"35",16,"Joe Montana",30,"QB",8,8,200,"6-2","Notre Dame","6/11/1956","7",7,"San Francisco 49ers / 3rd / 82nd pick / 1979"
"36",15,"Mike Moroski",29,"qb",15,2,200,"6-4","California-Davis","9/4/1957","7",2,"Atlanta Falcons / 6th / 154th pick / 1979"
"37",20,"Tory Nixon",24,"",16,0,186,"5-11","Arizona St.,San Diego St.","2/24/1962","1",3,"Washington Redskins / 2nd / 33rd pick / 1985"
