"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",21,"Hamza Abdullah",24,"ss",11,8,213,"6-2","Washington St.","8/20/1983","2",3,"Tampa Bay Buccaneers / 7th / 231st pick / 2005"
"2",95,"Sam Adams",34,"LDT",11,11,350,"6-3","Texas A&M","6/13/1973","13",3,"Seattle Seahawks / 1st / 8th pick / 1994"
"3",69,"P.J. Alexander",29,"",11,0,297,"6-4","Syracuse","12/23/1978","3",1,""
"4",24,"Champ Bailey*",29,"LCB",15,15,192,"6-0","Georgia","6/22/1978","8",11,"Washington Redskins / 1st / 7th pick / 1999"
"5",57,"Jordan Beck",24,"",11,0,233,"6-2","Cal Poly-San Luis Obispo","4/18/1983","1",1,"Atlanta Falcons / 3rd / 90th pick / 2005"
"6",30,"Mike Bell",24,"",5,0,215,"6-0","Arizona","4/23/1983","1",0,""
"7",32,"Dre' Bly",30,"RCB",16,16,185,"5-9","North Carolina","5/22/1977","8",6,"St. Louis Rams / 2nd / 41st pick / 1999"
"8",93,"Antwon Burton",24,"",6,0,315,"6-3","Temple","7/11/1983","1",0,""
"9",38,"Steve Cargile",25,"",12,0,201,"6-1","Columbia","6/2/1982","1",1,""
"10",86,"Brian Clark",24,"",4,0,204,"6-2","North Carolina St.","12/26/1983","1",0,""
"11",40,"Curome Cox",26,"",7,0,199,"6-1","Maryland","2/28/1981","2",1,""
"12",96,"Tim Crowder",22,"rdt",13,1,272,"6-4","Texas","6/30/1985","Rook",2,"Denver Broncos / 2nd / 56th pick / 2007"
"13",6,"Jay Cutler",24,"QB",16,16,225,"6-3","Vanderbilt","4/29/1983","1",12,"Denver Broncos / 1st / 11th pick / 2006"
"14",92,"Elvis Dumervil",23,"DE",16,16,255,"6-0","Louisville","1/19/1984","1",7,"Denver Broncos / 4th / 126th pick / 2006"
"15",1,"Jason Elam",37,"",16,0,200,"5-11","Hawaii","3/8/1970","14",4,"Denver Broncos / 3rd / 70th pick / 1993"
"16",60,"John Engelberger",31,"DE",16,15,268,"6-4","Virginia Tech","10/18/1976","7",5,"San Francisco 49ers / 2nd / 35th pick / 2000"
"17",3,"Paul Ernster",25,"",1,0,217,"6-0","Northern Arizona","1/26/1982","2",0,"Denver Broncos / 7th / 239th pick / 2005"
"18",25,"Nick Ferguson",33,"ss",12,7,201,"5-11","Morris Brown,Georgia Tech","11/27/1974","7",3,""
"19",22,"Domonique Foxworth",24,"fs",14,6,178,"5-11","Maryland","3/27/1983","2",2,"Denver Broncos / 3rd / 97th pick / 2005"
"20",52,"Ian Gold",29,"LB",14,14,223,"6-0","Michigan","8/23/1978","7",6,"Denver Broncos / 2nd / 40th pick / 2000"
"21",63,"Amon Gordon",26,"rdt",4,4,305,"6-2","Stanford","10/13/1981","3",1,"Cleveland Browns / 5th / 161st pick / 2004"
"22",89,"Daniel Graham",29,"TE",15,15,257,"6-3","Colorado","11/16/1978","5",2,"New England Patriots / 1st / 21st pick / 2002"
"23",53,"Louis Green",28,"",16,0,228,"6-3","Alcorn St.","9/23/1979","3",1,""
"24",23,"Andre Hall",25,"rb",10,1,205,"5-9","South Florida","8/20/1982","Rook",2,""
"25",74,"Ryan Harris",22,"",11,0,299,"6-5","Notre Dame","3/11/1985","Rook",1,"Denver Broncos / 3rd / 70th pick / 2007"
"26",68,"Steven Harris",23,"",4,0,285,"6-5","Florida","8/14/1984","Rook",0,""
"27",20,"Travis Henry",29,"rb",12,7,215,"5-9","Tennessee","10/29/1978","6",5,"Buffalo Bills / 2nd / 58th pick / 2001"
"28",12,"Domenik Hixon",23,"",4,0,192,"6-2","Akron","10/8/1984","Rook",0,"Denver Broncos / 4th / 130th pick / 2006"
"29",70,"Montrae Holland",27,"RG",16,16,322,"6-2","Florida St.","5/21/1980","4",8,"New Orleans Saints / 4th / 102nd pick / 2003"
"30",81,"Nate Jackson",28,"te",5,1,223,"6-3","Menlo","6/4/1979","4",0,""
"31",19,"Taylor Jacobs",26,"",6,0,198,"6-0","Florida","5/30/1981","4",0,"Washington Redskins / 2nd / 44th pick / 2003"
"32",39,"Kyle Johnson",29,"",1,0,242,"6-0","Syracuse","12/15/1978","3",0,"Carolina Panthers / 5th / 145th pick / 2002"
"33",73,"Chris Kuper",25,"LG",16,11,320,"6-4","North Dakota","12/19/1982","1",6,"Denver Broncos / 5th / 161st pick / 2006"
"34",83,"Mike Leach",31,"",16,0,245,"6-2","Boston Univ.,William & Mary","10/18/1976","7",0,""
"35",78,"Matt Lepsis",33,"LT",16,16,290,"6-4","Colorado","1/13/1974","9",8,""
"36",54,"D.D. Lewis",28,"",5,0,241,"6-1","Texas","1/8/1979","5",0,""
"37",47,"John Lynch*",36,"FS",13,12,220,"6-2","Stanford","9/25/1971","14",6,"Tampa Bay Buccaneers / 3rd / 82nd pick / 1993"
"38",98,"Josh Mallard",28,"",8,0,254,"6-5","Georgia","3/21/1979","5",1,"Indianapolis Colts / 7th / 220th pick / 2002"
"39",15,"Brandon Marshall",23,"WR",16,16,229,"6-4","Central Florida","3/23/1984","1",12,"Denver Broncos / 4th / 119th pick / 2006"
"40",17,"Glenn Martinez",26,"wr",12,1,183,"6-1","Saginaw Valley St.","11/30/1981","2",3,""
"41",99,"Alvin McKinley",29,"RDT",15,10,310,"6-3","Mississippi St.","6/9/1978","7",4,"Carolina Panthers / 4th / 120th pick / 2000"
"42",94,"Jarvis Moss",23,"ldt",6,1,250,"6-7","Florida","8/3/1984","Rook",1,"Denver Broncos / 1st / 17th pick / 2007"
"43",71,"Chad Mustard",30,"te",12,2,288,"6-6","North Dakota","10/8/1977","4",3,""
"44",62,"Chris Myers",26,"C",16,16,300,"6-5","Miami (FL)","9/15/1981","2",8,"Denver Broncos / 6th / 200th pick / 2005"
"45",66,"Tom Nalen",36,"c",5,5,286,"6-3","Boston Col.","5/13/1971","13",3,"Denver Broncos / 7th / 218th pick / 1994"
"46",2,"Sam Paulescu",23,"",1,0,194,"6-0","Oregon St.","4/18/1984","Rook",0,""
"47",41,"Karl Paymah",25,"cb",15,3,204,"6-0","Washington St.","11/29/1982","2",2,"Denver Broncos / 3rd / 76th pick / 2005"
"48",64,"Erik Pears",25,"RT",16,16,305,"6-8","Colorado St.","6/25/1982","1",8,""
"49",97,"Kenny Peterson",29,"",7,0,295,"6-3","Ohio St.","11/21/1978","4",1,"Green Bay Packers / 3rd / 79th pick / 2003"
"50",5,"Matt Prater",23,"",2,0,180,"5-10","Central Florida","8/10/1984","Rook",0,""
"51",11,"Patrick Ramsey",28,"",2,0,225,"6-2","Tulane","2/14/1979","5",1,"Washington Redskins / 1st / 32nd pick / 2002"
"52",97,"Simeon Rice",33,"de",6,1,268,"6-5","Illinois","2/24/1974","11",1,"Arizona Cardinals / 1st / 3rd pick / 1996"
"53",43,"Roderick Rogers",23,"",2,0,187,"6-2","Wisconsin","9/7/1984","Rook",0,""
"54",37,"Cecil Sapp",29,"FB",16,8,229,"5-11","Colorado St.","12/23/1978","4",1,""
"55",10,"Todd Sauerbrun",34,"",14,0,211,"5-10","West Virginia","1/4/1973","12",2,"Chicago Bears / 2nd / 56th pick / 1995"
"56",88,"Tony Scheffler",24,"te",16,7,255,"6-5","West. Michigan","2/15/1983","1",5,"Denver Broncos / 2nd / 61st pick / 2006"
"57",28,"Jeff Shoate",26,"",7,0,189,"5-10","Montana,San Diego St.","3/23/1981","3",0,"Denver Broncos / 5th / 152nd pick / 2004"
"58",26,"Paul Smith",29,"",14,0,234,"5-11","Texas-El Paso","1/31/1978","7",0,"San Francisco 49ers / 5th / 132nd pick / 2000"
"59",14,"Brandon Stokley",31,"WR",13,9,197,"5-11","La-Lafayette","6/23/1976","8",6,"Baltimore Ravens / 4th / 105th pick / 1999"
"60",79,"Marcus Thomas",22,"ldt",16,5,314,"6-3","Florida","9/23/1985","Rook",3,"Denver Broncos / 4th / 121st pick / 2007"
"61",84,"Javon Walker",29,"wr",8,5,220,"6-3","Florida St.","10/14/1978","5",3,"Green Bay Packers / 1st / 20th pick / 2002"
"62",58,"Nate Webster",30,"LB",16,13,230,"6-0","Miami (FL)","11/29/1977","7",6,"Tampa Bay Buccaneers / 3rd / 90th pick / 2000"
"63",55,"D.J. Williams",25,"MLB",16,16,247,"6-2","Miami (FL)","7/20/1982","3",7,"Denver Broncos / 1st / 17th pick / 2004"
"64",51,"Jamie Winborn",28,"lb",14,2,242,"5-11","Vanderbilt","5/14/1979","6",2,"San Francisco 49ers / 2nd / 47th pick / 2001"
"65",35,"Selvin Young",24,"RB",15,8,215,"5-11","Texas","10/1/1983","Rook",7,""
"66",NA,"Team Total",27.2,"",16,NA,241.1,"6-1.7","","","4.0",NA,""
