"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",69,"Jared Allen",31,"DE",16,16,265,"6-6","Idaho St.","4/3/1982","9",6,"Kansas City Chiefs / 4th / 126th pick / 2004"
"2",44,"Matt Asiata",26,"rb",11,1,229,"5-11","Utah","7/24/1987","1",1,""
"3",60,"Jeff Baca",23,"",4,0,302,"6-4","UCLA","1/10/1990","Rook",0,"Minnesota Vikings / 6th / 196th pick / 2013"
"4",91,"Chase Baker",25,"",5,0,298,"6-1","Boise St.","5/21/1988","1",0,""
"5",23,"Joe Banyard",25,"",3,0,213,"5-11","Texas-El Paso","11/12/1988","1",0,""
"6",61,"Joe Berger",31,"lg",16,2,303,"6-5","Michigan Tech","5/25/1982","8",2,"Carolina Panthers / 6th / 207th pick / 2005"
"7",59,"Desmond Bishop",29,"lb",4,1,241,"6-2","California","7/24/1984","6",1,"Green Bay Packers / 6th / 192nd pick / 2007"
"8",36,"Robert Blanton",24,"db",16,3,208,"6-1","Notre Dame","9/7/1989","1",2,"Minnesota Vikings / 5th / 139th pick / 2012"
"9",89,"John Carlson",29,"TE",13,8,256,"6-5","Notre Dame","5/12/1984","5",3,"Seattle Seahawks / 2nd / 38th pick / 2008"
"10",16,"Matt Cassel",31,"qb",9,6,230,"6-5","USC","5/17/1982","8",6,"New England Patriots / 7th / 230th pick / 2005"
"11",57,"Audie Cole",24,"mlb",13,5,246,"6-4","North Carolina St.","6/1/1989","1",2,"Minnesota Vikings / 7th / 210th pick / 2012"
"12",20,"Chris Cook",26,"RCB",12,11,200,"6-2","Virginia","2/15/1987","3",3,"Minnesota Vikings / 2nd / 34th pick / 2010"
"13",51,"Larry Dean",25,"",16,0,216,"6-0","Valdosta St.","8/7/1988","2",1,""
"14",40,"Rhett Ellison",25,"te",11,6,251,"6-5","USC","10/3/1988","1",1,"Minnesota Vikings / 4th / 128th pick / 2012"
"15",90,"Fred Evans",30,"nt",14,3,307,"6-5","Texas St.","11/6/1983","7",2,"Miami Dolphins / 7th / 212th pick / 2006"
"16",42,"Jerome Felton",27,"FB",13,9,246,"6-0","Furman","7/3/1986","5",0,"Detroit Lions / 5th / 146th pick / 2008"
"17",95,"Sharrif Floyd",22,"nt",16,1,297,"6-3","Florida","5/28/1991","Rook",1,"Minnesota Vikings / 1st / 23rd pick / 2013"
"18",86,"Chase Ford",23,"",9,0,245,"6-6","Miami (FL)","7/19/1990","1",1,""
"19",5,"Josh Freeman",25,"qb",1,1,240,"6-6","Kansas St.","1/13/1988","4",1,"Tampa Bay Buccaneers / 1st / 17th pick / 2009"
"20",63,"Brandon Fusco",25,"RG",15,15,302,"6-4","Slippery Rock","7/26/1988","2",7,"Minnesota Vikings / 6th / 172nd pick / 2011"
"21",32,"Toby Gerhart",26,"",14,0,234,"6-0","Stanford","3/28/1987","3",3,"Minnesota Vikings / 2nd / 51st pick / 2010"
"22",52,"Chad Greenway",30,"LB",16,16,240,"6-2","Iowa","1/12/1983","6",7,"Minnesota Vikings / 1st / 17th pick / 2006"
"23",97,"Everson Griffen",26,"",16,0,280,"6-3","USC","12/22/1987","3",2,"Minnesota Vikings / 4th / 100th pick / 2010"
"24",98,"Letroy Guion",26,"NT",13,13,295,"6-4","Florida St.","6/21/1987","5",5,"Minnesota Vikings / 5th / 152nd pick / 2008"
"25",50,"Erin Henderson",27,"MLB",14,12,242,"6-3","Maryland","7/1/1986","5",5,""
"26",54,"Gerald Hodges",22,"",11,0,243,"6-1","Penn St.","1/17/1991","Rook",1,"Minnesota Vikings / 4th / 120th pick / 2013"
"27",24,"A.J. Jefferson",25,"",10,0,190,"6-0","Fresno St.","4/4/1988","3",1,""
