"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",67,"Tom Alward",24,"RG",14,9,255,"6-4","Nebraska","10/13/1952","Rook",3,"New York Jets / 6th / 153rd pick / 1975"
"2",53,"Larry Ball",27,"",13,0,232,"6-6","Louisville","9/27/1949","4",3,"Miami Dolphins / 4th / 91st pick / 1972"
"3",21,"Joe Blahak",26,"db",2,1,187,"5-9","Nebraska","8/29/1950","3",0,"Houston Oilers / 8th / 183rd pick / 1973"
"4",34,"Cedric Brown",22,"",1,0,199,"6-1","Kent St.","5/6/1954","Rook",1,"Oakland Raiders / 12th / 343rd pick / 1976"
"5",32,"Louis Carter",23,"RB",14,8,207,"5-11","Maryland","2/6/1953","1",4,"Oakland Raiders / 3rd / 76th pick / 1975"
"6",56,"Bert Cooper",24,"lb",12,3,242,"6-1","Florida St.","8/24/1952","Rook",2,"New York Jets / 12th / 299th pick / 1975"
"7",33,"Mark Cotney",24,"SS",14,13,204,"6-0","New Mex. Highlands,Cameron","6/26/1952","1",4,"Houston Oilers / 7th / 171st pick / 1975"
"8",74,"Mike Current",31,"RT",14,14,274,"6-5","Ohio St.","9/17/1945","9",4,"Denver Broncos / 3rd / 58th pick / 1967"
"9",26,"Charlie Davis",24,"rb",6,5,200,"5-11","Colorado","1/16/1952","2",1,"Cincinnati Bengals / 2nd / 48th pick / 1974"
"10",27,"Ricky Davis",23,"",11,0,179,"6-1","Alabama","5/18/1953","1",2,"Cincinnati Bengals / 8th / 195th pick / 1975"
"11",18,"Parnell Dickinson",23,"qb",8,1,185,"6-2","Miss. Valley St.","3/14/1953","Rook",1,"Tampa Bay Buccaneers / 7th / 183rd pick / 1976"
"12",84,"Freddie Douglas",22,"wr",7,1,185,"5-9","Arkansas","3/28/1954","Rook",0,""
"13",35,"Jimmy DuBose",22,"rb",14,4,217,"5-11","Florida","10/25/1954","Rook",1,"Tampa Bay Buccaneers / 2nd / 30th pick / 1976"
"14",72,"Howard Fest",30,"LG",14,14,262,"6-6","Texas","4/11/1946","8",4,"Cincinnati Bengals / 6th / 139th pick / 1968"
"15",4,"Dave Green",27,"K",14,0,206,"5-11","Ohio","9/21/1949","3",4,"Cincinnati Bengals / 17th / 418th pick / 1972"
"16",30,"Jimmy Gunn",28,"LLB",13,12,220,"6-1","USC","11/27/1948","6",4,"Chicago Bears / 13th / 314th pick / 1970"
"17",1,"Isaac Hagins",22,"",1,0,179,"5-9","Southern","3/2/1954","Rook",0,"Minnesota Vikings / 9th / 262nd pick / 1976"
"18",5,"Terry Hanratty",28,"qb",3,1,210,"6-1","Notre Dame","1/19/1948","7",0,"Pittsburgh Steelers / 2nd / 30th pick / 1969"
"19",55,"Charlie Hunt",25,"",5,0,215,"6-2","Florida St.","2/1/1951","3",2,"San Francisco 49ers / 10th / 253rd pick / 1973"
"20",69,"Larry Jameson",23,"",1,0,270,"6-7","Indiana","2/1/1953","Rook",2,"St. Louis Cardinals / 6th / 152nd pick / 1975"
"21",19,"Essex Johnson",30,"rb",14,1,201,"5-9","Grambling St.","10/15/1946","8",2,"Cincinnati Bengals / 6th / 156th pick / 1968"
"22",25,"Curtis Jordan",22,"LCB",11,9,200,"6-2","Texas Tech","1/25/1954","Rook",3,"Tampa Bay Buccaneers / 6th / 158th pick / 1976"
"23",20,"Vince Kendrick",24,"",1,0,231,"6-0","Florida","3/18/1952","2",0,"Atlanta Falcons / 4th / 96th pick / 1974"
"24",13,"Larry Lawrence",27,"",1,0,208,"6-1","Iowa,Miami (FL)","4/11/1949","2",0,""
"25",59,"Mike Lemon",25,"lb",5,1,218,"6-2","Kansas","2/26/1951","1",0,"New Orleans Saints / 6th / 149th pick / 1975"
"26",77,"Everett Little",22,"g",10,1,265,"6-4","Houston","6/12/1954","Rook",1,"Tampa Bay Buccaneers / 4th / 124th pick / 1976"
"27",21,"Don Martin",27,"",1,0,187,"5-11","Yale","9/17/1949","3",1,"Oakland Raiders / 7th / 157th pick / 1971"
"28",69,"Ed McAleney",23,"",2,0,235,"6-2","Massachusetts","9/21/1953","Rook",2,"Pittsburgh Steelers / 8th / 237th pick / 1976"
"29",83,"Lee McGriff",23,"wr",6,3,165,"5-9","Florida","10/3/1953","Rook",0,""
"30",89,"John McKay",23,"WR",14,13,182,"5-11","USC","3/28/1953","Rook",2,"Cleveland Browns / 16th / 394th pick / 1975"
"31",22,"Rod McNeill",25,"KR",11,0,219,"6-2","USC","3/26/1951","2",1,"New Orleans Saints / 4th / 88th pick / 1974"
"32",86,"Bob Moore",27,"TE",12,10,220,"6-3","Stanford","2/12/1949","5",2,"Oakland Raiders / 5th / 123rd pick / 1971"
"33",44,"Manfred Moore",26,"",10,0,197,"6-1","USC","12/22/1950","2",0,"San Francisco 49ers / 9th / 216th pick / 1974"
"34",65,"Maulty Moore",30,"dt",5,1,265,"6-5","Bethune-Cookman","8/12/1946","4",0,""
"35",80,"Jack Novak",23,"te",12,1,242,"6-4","Wisconsin","6/6/1953","1",1,"Cincinnati Bengals / 12th / 301st pick / 1975"
"36",42,"Frank Oliver",24,"",4,0,194,"6-1","Kentucky St.","3/3/1952","1",1,"San Francisco 49ers / 4th / 87th pick / 1975"
"37",85,"Morris Owens",23,"WR",12,10,190,"6-0","Arizona St.","2/14/1953","1",3,"Miami Dolphins / 5th / 106th pick / 1975"
"38",82,"Fred Pagac",24,"te",14,3,222,"6-0","Ohio St.","4/26/1952","2",0,""
"39",76,"Dave Pear",23,"LDT",13,13,250,"6-2","Washington","6/1/1953","1",4,"Baltimore Colts / 3rd / 56th pick / 1975"
"40",58,"Cal Peterson",24,"lb",5,4,220,"6-3","UCLA","10/6/1952","2",2,"Dallas Cowboys / 3rd / 72nd pick / 1974"
"41",57,"Jim Peterson",26,"lb",3,2,235,"6-5","San Diego St.","1/20/1950","2",1,"Los Angeles Rams / 6th / 133rd pick / 1973"
"42",20,"Reggie Pierson",24,"db",5,1,185,"5-11","Oklahoma St.","12/13/1952","Rook",0,""
"43",75,"Dave Reavis",26,"t",1,1,257,"6-5","Arkansas","6/19/1950","2",0,"Pittsburgh Steelers / 5th / 106th pick / 1973"
"44",46,"Danny Reece",21,"PR",11,10,190,"5-11","USC","1/28/1955","Rook",3,"Cincinnati Bengals / 3rd / 69th pick / 1976"
"45",52,"Steve Reese",24,"MLB",12,10,229,"6-2","Louisville","1/7/1952","2",3,""
"46",64,"Glenn Robinson",25,"de",14,4,242,"6-6","Oklahoma St.","10/20/1951","1",1,"Baltimore Colts / 3rd / 57th pick / 1974"
"47",5,"Mirro Roder",32,"",2,0,218,"6-1","none","1/22/1944","3",-1,""
"48",78,"Council Rudolph",26,"LDE",14,13,255,"6-4","Kentucky St.","1/18/1950","4",4,"St. Louis Cardinals / 7th / 160th pick / 1972"
"49",51,"Dan Ryczek",27,"C",14,13,249,"6-3","Virginia","8/24/1949","3",4,"Washington Redskins / 13th / 322nd pick / 1971"
"50",61,"Dewey Selmon",23,"rdt",12,5,246,"6-1","Oklahoma","11/19/1953","Rook",2,"Tampa Bay Buccaneers / 2nd / 60th pick / 1976"
"51",63,"Lee Roy Selmon",22,"RDT",8,6,256,"6-3","Oklahoma","10/20/1954","Rook",2,"Tampa Bay Buccaneers / 1st / 1st pick / 1976"
"52",55,"Jim Sims",23,"lb",2,1,195,"6-0","USC","12/28/1953","Rook",0,"New York Giants / 12th / 288th pick / 1974"
"53",88,"Barry Smith",25,"",13,1,190,"6-1","Florida St.","1/15/1951","3",1,"Green Bay Packers / 1st / 21st pick / 1973"
"54",11,"Steve Spurrier",31,"QB",14,12,204,"6-2","Florida","4/20/1945","9",4,"San Francisco 49ers / 1st / 3rd pick / 1967"
"55",28,"Ken Stone",26,"FS",14,14,179,"6-1","Vanderbilt","9/14/1950","3",4,"Washington Redskins / 10th / 245th pick / 1973"
"56",66,"Pat Toomay",28,"RDE",14,14,247,"6-5","Vanderbilt","5/17/1948","6",4,"Dallas Cowboys / 6th / 153rd pick / 1970"
"57",73,"John Ward",28,"g",4,2,258,"6-4","Oklahoma St.","5/27/1948","6",1,"Minnesota Vikings / 1st / 25th pick / 1970"
"58",40,"Mike Washington",23,"lcb",6,6,197,"6-2","Alabama","7/1/1953","Rook",1,"Baltimore Colts / 3rd / 53rd pick / 1975"
"59",43,"Ed Williams",26,"FB",12,10,245,"6-2","Langston","6/19/1950","2",3,""
"60",79,"Steve Wilson",22,"rg",10,5,265,"6-4","Georgia","5/19/1954","Rook",2,"Tampa Bay Buccaneers / 5th / 154th pick / 1976"
"61",54,"Richard Wood",23,"RLB",13,9,224,"6-2","USC","5/31/1953","1",4,"New York Jets / 3rd / 68th pick / 1975"
"62",24,"Roscoe Word",24,"db",2,2,170,"5-11","Jackson St.","7/24/1952","2",1,"New York Jets / 3rd / 74th pick / 1974"
"63",70,"Randy Young",22,"",9,0,250,"6-5","Iowa St.","7/4/1954","Rook",2,"Miami Dolphins / 12th / 338th pick / 1976"
"64",71,"Steve Young",23,"LT",13,11,272,"6-8","Colorado","7/18/1953","Rook",3,"Tampa Bay Buccaneers / 3rd / 61st pick / 1976"
"65",NA,"Team Total",24.9,"",14,NA,220.3,"6-1.7","","","2.1",NA,""
