"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",86,"Kyle Adams",25,"te",5,1,250,"6-4","Purdue","1/19/1988","2",0,""
"2",21,"Michael Adams",28,"",6,0,178,"5-8","La-Lafayette","6/17/1985","6",0,""
"3",27,"Johnthan Banks",24,"RCB",16,16,185,"6-2","Mississippi St.","10/3/1989","Rook",5,"Tampa Bay Buccaneers / 2nd / 43rd pick / 2013"
"4",23,"Mark Barron",24,"SS",14,14,213,"6-1","Alabama","10/27/1989","1",4,"Tampa Bay Buccaneers / 1st / 7th pick / 2012"
"5",43,"Ahmad Black",24,"db",4,2,183,"5-9","Florida","12/12/1989","2",1,"Tampa Bay Buccaneers / 5th / 151st pick / 2011"
"6",91,"Da'Quan Bowers",23,"de",13,2,275,"6-4","Clemson","2/23/1990","2",1,"Tampa Bay Buccaneers / 2nd / 51st pick / 2011"
"7",82,"Nate Byham",25,"te",4,3,268,"6-4","Pittsburgh","6/27/1988","3",0,"San Francisco 49ers / 6th / 182nd pick / 2010"
"8",72,"Gabe Carimi",25,"lg",14,3,315,"6-7","Wisconsin","6/13/1988","2",2,"Chicago Bears / 1st / 29th pick / 2011"
"9",33,"Deveron Carr",23,"",9,0,190,"5-11","Arizona St.","8/10/1990","Rook",0,""
"10",52,"Jonathan Casillas",26,"lb",12,4,225,"6-0","Wisconsin","6/3/1987","4",2,""
"11",94,"Adrian Clayborn",25,"DE",16,16,281,"6-3","Iowa","7/6/1988","2",7,"Tampa Bay Buccaneers / 1st / 20th pick / 2011"
"12",84,"Tom Crabtree",28,"te",7,5,244,"6-5","Miami (OH)","11/4/1985","3",0,""
"13",54,"Lavonte David+",23,"LB",16,16,233,"6-1","Nebraska","1/23/1990","1",14,"Tampa Bay Buccaneers / 2nd / 58th pick / 2012"
"14",18,"Skye Dawson",23,"",7,0,183,"5-9","TCU","12/2/1990","Rook",0,""
"15",28,"Jeff Demps",23,"",2,0,175,"5-7","Florida","1/8/1990","1",0,""
