"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",80,"Stephen Alexander",24,"TE",15,15,246,"6-4","Oklahoma","11/7/1975","1",4,"Washington Redskins / 2nd / 48th pick / 1998"
"2",74,"Brad Badger",24,"lg",14,4,320,"6-4","Stanford","1/11/1975","2",0,"Washington Redskins / 5th / 162nd pick / 1997"
"3",24,"Champ Bailey",21,"LCB",16,16,192,"6-0","Georgia","6/22/1978","Rook",8,"Washington Redskins / 1st / 7th pick / 1999"
"4",59,"Shawn Barber",24,"LB",16,16,245,"6-2","Richmond","1/14/1975","1",7,"Washington Redskins / 4th / 113th pick / 1998"
"5",93,"Marc Boutte",30,"",6,0,307,"6-4","LSU","7/25/1969","7",0,"Los Angeles Rams / 3rd / 57th pick / 1992"
"6",47,"Larry Bowie",26,"",2,0,249,"6-0","Georgia","3/21/1973","3",0,""
"7",78,"Doug Brown",25,"",10,0,290,"6-7","Simon Fraser","9/29/1974","1",0,""
"8",73,"Jamie Brown",27,"",1,0,320,"6-8","Florida A&M","4/24/1972","4",0,"Denver Broncos / 4th / 121st pick / 1995"
"9",26,"Curtis Buckley",29,"",7,0,186,"6-0","Texas A&M-Commerce","9/25/1970","6",0,""
"10",37,"Larry Centers",31,"FB",16,12,225,"6-0","S.F. Austin","6/1/1968","9",6,"Phoenix Cardinals / 5th / 115th pick / 1990"
"11",99,"Marco Coleman",30,"DE",16,16,286,"6-3","Georgia Tech","12/18/1969","7",9,"Miami Dolphins / 1st / 12th pick / 1992"
"12",83,"Albert Connell",25,"WR",15,14,179,"6-0","Texas A&M","5/13/1974","2",13,"Washington Redskins / 4th / 115th pick / 1997"
"13",5,"Brett Conway",24,"",16,0,208,"6-2","Penn St.","3/8/1975","1",2,"Green Bay Packers / 3rd / 90th pick / 1997"
"14",75,"Anthony Cook",27,"de",16,7,295,"6-3","South Carolina St.","5/30/1972","4",4,"Houston Oilers / 2nd / 35th pick / 1995"
"15",48,"Stephen Davis*",25,"RB",14,14,230,"6-0","Auburn","3/1/1974","3",13,"Washington Redskins / 4th / 102nd pick / 1996"
"16",25,"Tim Denton",26,"",16,0,182,"5-11","Oklahoma,Sam Houston St.","2/2/1973","1",0,""
"17",35,"Leomont Evans",25,"FS",15,15,202,"6-1","Clemson","7/12/1974","3",7,"Washington Redskins / 5th / 138th pick / 1996"
"18",51,"James Francis",31,"lb",10,1,253,"6-5","Baylor","8/4/1968","9",0,"Cincinnati Bengals / 1st / 12th pick / 1990"
"19",86,"Irving Fryar",37,"wr",16,1,200,"6-0","Nebraska","9/28/1962","15",3,"New England Patriots / 1st / 1st pick / 1984"
"20",56,"Kurt Gouveia",35,"",12,0,233,"6-1","BYU","9/14/1964","12",0,"Washington Redskins / 8th / 213th pick / 1986"
"21",28,"Darrell Green",39,"CB",16,16,184,"5-9","Texas A&M-Kingsville","2/15/1960","16",8,"Washington Redskins / 1st / 28th pick / 1983"
"22",58,"Malcolm Hamilton",27,"",4,0,238,"6-1","Baylor","12/31/1972","1",0,""
"23",12,"Brian Hansen",39,"",2,0,215,"6-4","Sioux Falls","10/26/1960","15",0,"New Orleans Saints / 9th / 237th pick / 1984"
"24",64,"Andy Heck",32,"LT",16,16,298,"6-6","Notre Dame","1/1/1967","10",11,"Seattle Seahawks / 1st / 15th pick / 1989"
"25",20,"Skip Hicks",25,"rb",10,2,230,"6-0","UCLA","10/13/1974","1",3,"Washington Redskins / 3rd / 69th pick / 1998"
"26",76,"Jon Jansen",23,"RT",16,16,305,"6-6","Michigan","1/28/1976","Rook",11,"Washington Redskins / 2nd / 37th pick / 1999"
"27",88,"James Jenkins",32,"te",16,4,243,"6-2","Rutgers","8/17/1967","8",0,""
"28",14,"Brad Johnson*",31,"QB",16,16,226,"6-5","Florida St.","9/13/1968","5",16,"Minnesota Vikings / 9th / 227th pick / 1992"
"29",77,"Tre' Johnson*",28,"RG",16,16,328,"6-2","Temple","8/30/1971","5",17,"Washington Redskins / 2nd / 31st pick / 1994"
"30",54,"Greg Jones",25,"LB",15,15,238,"6-4","Colorado","5/22/1974","2",6,"Washington Redskins / 2nd / 51st pick / 1997"
"31",72,"N.D. Kalu",24,"",12,0,265,"6-3","Rice","8/3/1975","2",0,"Philadelphia Eagles / 5th / 152nd pick / 1997"
"32",90,"Kenard Lang",24,"DE",16,9,280,"6-3","Miami (FL)","1/31/1975","2",6,"Washington Redskins / 1st / 17th pick / 1997"
"33",53,"Eddie Mason",27,"",14,0,233,"6-0","North Carolina","1/9/1972","4",0,"New York Jets / 6th / 178th pick / 1995"
"34",21,"Mark McMillian",29,"",9,0,154,"5-7","Alabama","4/29/1970","7",1,"Philadelphia Eagles / 10th / 272nd pick / 1992"
"35",69,"Rod Milstead",30,"",6,0,290,"6-2","Delaware St.","11/10/1969","5",0,"Dallas Cowboys / 5th / 121st pick / 1992"
"36",30,"Brian Mitchell",31,"",16,0,225,"5-11","La-Lafayette","8/18/1968","9",5,"Washington Redskins / 5th / 130th pick / 1990"
"37",27,"Tito Paul",27,"",6,0,195,"6-0","Ohio St.","12/7/1972","4",0,"Arizona Cardinals / 5th / 167th pick / 1995"
"38",16,"Rodney Peete",33,"",3,0,230,"6-0","USC","3/16/1966","10",0,"Detroit Lions / 6th / 141st pick / 1989"
"39",31,"Darryl Pounds",27,"",16,0,185,"5-10","Nicholls St.","7/21/1972","4",0,"Washington Redskins / 3rd / 68th pick / 1995"
"40",52,"Cory Raymer",26,"C",16,16,300,"6-3","Wisconsin","3/3/1973","4",11,"Washington Redskins / 2nd / 37th pick / 1995"
"41",98,"Twan Russell",25,"",9,0,230,"6-1","Miami (FL)","4/25/1974","2",0,"Washington Redskins / 5th / 148th pick / 1997"
"42",45,"Mike Sellers",24,"fb",16,2,260,"6-3","Walla Walla CC (WA)","7/21/1975","1",1,""
"43",29,"Sam Shade",26,"SS",16,16,205,"6-0","Alabama","6/14/1973","4",8,"Cincinnati Bengals / 4th / 102nd pick / 1995"
"44",63,"Keith Sims",32,"LG",12,12,318,"6-3","Iowa St.","6/17/1967","9",8,"Miami Dolphins / 2nd / 39th pick / 1990"
"45",50,"Derek Smith",24,"MLB",16,16,245,"6-2","Arizona St.","1/18/1975","2",8,"Washington Redskins / 3rd / 80th pick / 1997"
"46",23,"Matt Stevens",26,"s",15,1,205,"6-0","Appalachian St.","6/14/1973","3",0,"Buffalo Bills / 3rd / 87th pick / 1996"
"47",55,"Fred Strickland",33,"",5,0,246,"6-2","Purdue","8/15/1966","11",0,"Los Angeles Rams / 2nd / 47th pick / 1988"
"48",94,"Dana Stubblefield",29,"RDT",16,16,300,"6-2","Kansas","11/14/1970","6",8,"San Francisco 49ers / 1st / 26th pick / 1993"
"49",89,"Chris Thomas",28,"",2,0,185,"6-0","Cal Poly-San Luis Obispo","7/16/1971","4",0,""
"50",84,"Derrius Thompson",22,"",1,0,220,"6-2","Baylor","7/5/1977","Rook",0,""
"51",87,"James Thrash",24,"",16,0,200,"6-0","Missouri Southern","4/28/1975","2",2,""
"52",66,"Dan Turk",37,"",16,0,290,"6-4","Drake,Wisconsin","6/25/1962","14",0,"Pittsburgh Steelers / 4th / 101st pick / 1985"
"53",1,"Matt Turk",31,"",14,0,243,"6-5","Wisc-Whitewater","6/16/1968","4",2,""
"54",79,"Kipp Vickers",30,"",11,0,300,"6-2","Miami (FL)","8/27/1969","4",0,""
"55",11,"Casey Weldon",30,"",2,0,206,"6-1","Florida St.","2/3/1969","6",0,"Philadelphia Eagles / 4th / 102nd pick / 1992"
"56",82,"Michael Westbrook",27,"WR",16,16,220,"6-3","Colorado","7/7/1972","4",13,"Washington Redskins / 1st / 4th pick / 1995"
"57",95,"Dan Wilkinson",26,"LDT",16,16,335,"6-4","Ohio St.","3/13/1973","5",8,"Cincinnati Bengals / 1st / 1st pick / 1994"
"58",22,"Jamel Williams",26,"",3,0,205,"5-11","Nebraska","12/22/1973","2",0,"Washington Redskins / 5th / 132nd pick / 1997"
"59",32,"Toby Wright",29,"",1,0,212,"5-11","Nebraska","11/19/1970","5",0,"Los Angeles Rams / 2nd / 49th pick / 1994"
"60",NA,"Team Total",28,"",16,NA,243.8,"6-1.8","","","4.9",NA,""
