"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",57,"Ty Allert",27,"",7,0,233,"6-2","Texas","7/23/1963","4",0,"San Diego Chargers / 4th / 95th pick / 1986"
"2",27,"Steve Atwater*",24,"FS",15,15,218,"6-3","Arkansas","10/28/1966","1",7,"Denver Broncos / 1st / 20th pick / 1989"
"3",64,"Scott Beavers",23,"",2,0,277,"6-4","Georgia Tech","2/17/1967","Rook",0,""
"4",32,"Mel Bratton",25,"rb",16,3,225,"6-1","Miami (FL)","2/2/1965","1",3,"Denver Broncos / 7th / 180th pick / 1989"
"5",34,"Tyrone Braxton",26,"db",3,2,185,"5-11","North Dakota St.","12/17/1964","3",1,"Denver Broncos / 12th / 334th pick / 1987"
"6",56,"Michael Brooks",26,"ROLB",16,16,236,"6-1","LSU","3/2/1964","3",6,"Denver Broncos / 3rd / 86th pick / 1987"
"7",20,"Kevin Clark",26,"KR",8,0,185,"5-10","San Jose St.","6/8/1964","3",0,""
"8",25,"Kip Corrington",25,"db",16,1,175,"6-0","Texas A&M","4/12/1965","1",1,"Detroit Lions / 9th / 223rd pick / 1988"
"9",58,"Scott Curtis",26,"lb",9,1,230,"6-1","New Hampshire","12/26/1964","2",1,""
"10",62,"Jeff Davidson",23,"",12,0,309,"6-5","Ohio St.","10/3/1967","Rook",1,"Denver Broncos / 5th / 111th pick / 1990"
"11",55,"Rick Dennison",32,"",13,0,220,"6-3","Colorado St.","6/22/1958","8",1,""
"12",7,"John Elway",30,"QB",16,16,215,"6-3","Stanford","6/28/1960","7",13,"Baltimore Colts / 1st / 1st pick / 1983"
"13",35,"Blake Ezor",24,"",9,0,181,"5-9","Michigan St.","10/11/1966","Rook",1,""
"14",63,"Sean Farrell",30,"",5,0,260,"6-3","Penn St.","5/25/1960","8",0,"Tampa Bay Buccaneers / 1st / 17th pick / 1982"
"15",73,"Simon Fletcher",28,"LOLB",16,16,240,"6-5","Houston","2/18/1962","5",7,"Denver Broncos / 2nd / 54th pick / 1985"
"16",99,"David Galloway",31,"",10,0,277,"6-3","Florida","2/16/1959","8",1,"St. Louis Cardinals / 2nd / 38th pick / 1982"
"17",93,"Ronnie Haliburton",22,"",9,0,230,"6-4","LSU","4/14/1968","Rook",0,"Denver Broncos / 6th / 164th pick / 1990"
"18",69,"Darrell Hamilton",25,"LT",15,8,298,"6-6","North Carolina","5/11/1965","Rook",5,"Denver Broncos / 3rd / 69th pick / 1989"
"19",24,"Wymon Henderson",29,"RCB",15,15,190,"5-10","UNLV","12/15/1961","3",6,""
"20",90,"Ron Holmes",27,"RDE",14,10,261,"6-4","Washington","8/26/1963","5",4,"Tampa Bay Buccaneers / 1st / 8th pick / 1985"
"21",2,"Mike Horan",31,"P",15,0,192,"5-11","Long Beach St.","2/1/1959","6",3,"Atlanta Falcons / 9th / 235th pick / 1982"
"22",26,"Bobby Humphrey*",24,"RB",15,14,201,"6-1","Alabama","10/11/1966","1",10,"Denver Broncos / 1st / 3rd pick / 1989 Supp"
"23",80,"Mark Jackson",27,"WR",16,15,180,"5-9","Purdue","7/23/1963","4",9,"Denver Broncos / 6th / 161st pick / 1986"
"24",82,"Vance Johnson",27,"WR",16,13,185,"5-11","Arizona","3/13/1963","5",7,"Denver Broncos / 2nd / 31st pick / 1985"
"25",66,"Jim Juriga",26,"RG",12,11,269,"6-6","Illinois","9/12/1964","2",6,"Denver Broncos / 4th / 104th pick / 1986"
"26",72,"Keith Kartz",27,"C",16,16,270,"6-4","California","5/5/1963","3",8,""
"27",88,"Clarence Kay",29,"TE",16,14,237,"6-2","Georgia","7/30/1961","6",3,"Denver Broncos / 7th / 186th pick / 1984"
"28",71,"Greg Kragen",28,"NT",16,16,263,"6-3","Utah St.","3/4/1962","5",7,""
"29",8,"Gary Kubiak",29,"",16,0,192,"6-0","Texas A&M","8/15/1961","7",1,"Denver Broncos / 8th / 197th pick / 1983"
"30",21,"Le-Lo Lang",23,"",6,0,185,"5-11","Washington","1/23/1967","Rook",1,"Denver Broncos / 5th / 136th pick / 1990"
"31",76,"Ken Lanier",31,"RT",16,16,281,"6-3","Florida St.","7/8/1959","9",8,"Denver Broncos / 5th / 125th pick / 1981"
"32",59,"Tim Lucas",29,"rilb",11,5,230,"6-3","California","4/3/1961","3",3,"St. Louis Cardinals / 10th / 269th pick / 1983"
"33",96,"Jake McCullough",25,"",6,0,270,"6-5","Clemson","7/23/1965","1",0,"Denver Broncos / 4th / 97th pick / 1989"
"34",77,"Karl Mecklenburg",30,"LILB",16,16,240,"6-3","Augustana (SD),Minnesota","9/1/1960","7",7,"Denver Broncos / 12th / 310th pick / 1983"
