"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",54,"Mister Alexander",23,"",8,0,227,"6-3","Florida St.","6/2/1988","Rook",1,""
"2",30,"Jason Allen",28,"lcb",16,4,200,"6-2","Tennessee","7/5/1983","5",3,"Miami Dolphins / 1st / 16th pick / 2006"
"3",17,"David Anderson",28,"",2,0,195,"5-10","Colorado St.","7/28/1983","5",0,"Houston Texans / 7th / 251st pick / 2006"
"4",61,"Thomas Austin",25,"",3,0,315,"6-3","Clemson","11/14/1986","Rook",0,""
"5",34,"Dominique Barber",25,"",6,0,211,"6-0","Minnesota","8/2/1986","3",0,"Houston Texans / 6th / 173rd pick / 2008"
"6",98,"Connor Barwin",25,"LB",16,16,253,"6-3","Cincinnati","10/15/1986","2",8,"Houston Texans / 2nd / 46th pick / 2009"
"7",50,"Bryan Braman",24,"",16,0,230,"6-5","West Texas A&M","5/4/1987","Rook",1,""
"8",65,"Mike Brisiel",28,"RG",13,13,310,"6-5","Colorado St.","3/14/1983","4",7,""
"9",76,"Duane Brown",26,"LT",16,16,318,"6-4","Virginia Tech","8/30/1985","3",13,"Houston Texans / 1st / 26th pick / 2008"
"10",93,"Tim Bulman",29,"",10,0,294,"6-3","Boston Col.","10/31/1982","6",1,""
"11",78,"Rashad Butler",28,"",2,0,286,"6-5","Miami (FL)","2/10/1983","4",0,"Carolina Panthers / 3rd / 89th pick / 2006"
"12",62,"Antoine Caldwell",25,"rg",5,3,307,"6-3","Alabama","4/19/1986","2",2,"Houston Texans / 3rd / 77th pick / 2009"
"13",86,"James Casey",27,"fb",14,7,235,"6-3","Rice","9/22/1984","2",2,"Houston Texans / 5th / 152nd pick / 2009"
"14",95,"Shaun Cody",28,"NT",16,16,292,"6-4","USC","1/22/1983","6",8,"Detroit Lions / 2nd / 37th pick / 2005"
"15",56,"Brian Cushing",24,"LB",16,16,243,"6-3","USC","1/24/1987","2",14,"Houston Texans / 1st / 15th pick / 2009"
"16",81,"Owen Daniels",29,"TE",15,15,245,"6-3","Wisconsin","11/9/1982","5",6,"Houston Texans / 4th / 98th pick / 2006"
"17",17,"Jake Delhomme",36,"",1,0,215,"6-2","La-Lafayette","1/10/1975","12",1,""
"18",27,"Quintin Demps",26,"",9,0,203,"6-0","Texas-El Paso","6/29/1985","3",1,"Philadelphia Eagles / 4th / 117th pick / 2008"
"19",51,"Tim Dobbins",29,"",15,0,245,"6-1","Iowa St.","12/10/1982","5",1,"San Diego Chargers / 5th / 151st pick / 2006"
"20",85,"Joel Dreessen",29,"TE",16,10,260,"6-4","Colorado St.","7/26/1982","6",3,"New York Jets / 6th / 198th pick / 2005"
"21",23,"Arian Foster*",25,"RB",13,13,232,"6-0","Tennessee","8/24/1986","2",13,""
"22",66,"Andrew Gardner",25,"",1,0,304,"6-7","Georgia Tech","4/4/1986","2",0,"Miami Dolphins / 6th / 181st pick / 2009"
"23",88,"Garrett Graham",25,"",7,0,245,"6-3","Wisconsin","8/4/1986","1",0,"Houston Texans / 4th / 118th pick / 2010"
"24",26,"Brandon Harris",21,"",7,0,195,"5-11","Miami (FL)","1/24/1990","Rook",0,"Houston Texans / 2nd / 60th pick / 2011"
"25",2,"Brett Hartmann",24,"",12,0,226,"6-2","Central Michigan","8/17/1987","Rook",2,""
"26",16,"Trindon Holliday",25,"",1,0,162,"5-5","LSU","4/27/1986","Rook",0,"Houston Texans / 6th / 197th pick / 2010"
"27",25,"Kareem Jackson",23,"LCB",15,13,192,"5-10","Alabama","4/10/1988","1",5,"Houston Texans / 1st / 20th pick / 2010"
"28",96,"Tim Jamison",25,"",16,0,263,"6-3","Michigan","2/26/1986","2",2,""
"29",80,"Andre Johnson",30,"wr",7,7,219,"6-3","Miami (FL)","7/11/1981","8",4,"Houston Texans / 1st / 3rd pick / 2003"
"30",NA,"Bruce Johnson",24,"",16,0,182,"5-11","Miami (FL)","12/18/1987","2",0,""
"31",89,"Bryant Johnson",30,"",16,0,214,"6-2","Penn St.","3/7/1981","8",1,"Arizona Cardinals / 1st / 17th pick / 2003"
"32",12,"Jacoby Jones",27,"WR",16,10,192,"6-3","Lane","7/11/1984","4",6,"Houston Texans / 3rd / 73rd pick / 2007"
"33",24,"Johnathan Joseph*",27,"RCB",15,15,185,"5-11","South Carolina","4/16/1984","5",13,"Cincinnati Bengals / 1st / 24th pick / 2006"
"34",31,"Shiloh Keo",24,"",10,0,223,"5-11","Idaho","12/17/1987","Rook",1,"Houston Texans / 5th / 144th pick / 2011"
"35",11,"Matt Leinart",28,"qb",2,1,225,"6-5","USC","5/11/1983","5",0,"Arizona Cardinals / 1st / 10th pick / 2006"
"36",15,"Jeff Maehl",22,"",3,0,190,"6-0","Oregon","3/16/1989","Rook",0,""
"37",38,"Danieal Manning",29,"FS",13,13,205,"6-0","Abilene Christian","8/9/1982","5",5,"Chicago Bears / 2nd / 42nd pick / 2006"
"38",82,"Derrick Mason",37,"",7,0,190,"5-10","Michigan St.","1/17/1974","14",0,"Tennessee Oilers / 4th / 98th pick / 1997"
"39",21,"Brice McCain",25,"",16,0,185,"5-9","Utah","12/10/1986","2",2,"Houston Texans / 6th / 188th pick / 2009"
"40",22,"Sherrick McManis",24,"",9,0,189,"5-11","Northwestern","12/19/1987","1",1,"Houston Texans / 5th / 144th pick / 2010"
"41",92,"Earl Mitchell",24,"",16,0,289,"6-1","Arizona","9/25/1987","1",2,"Houston Texans / 3rd / 81st pick / 2010"
"42",55,"Chris Myers*",30,"C",16,16,300,"6-5","Miami (FL)","9/15/1981","6",11,"Denver Broncos / 6th / 200th pick / 2005"
"43",57,"Jesse Nading",26,"",11,0,258,"6-5","Colorado St.","7/3/1985","3",1,""
"44",75,"Derek Newton",24,"",14,0,311,"6-5","Arkansas St.","11/16/1987","Rook",1,"Houston Texans / 7th / 214th pick / 2011"
"45",33,"Troy Nolan",25,"fs",14,3,206,"6-1","Arizona St.","9/7/1986","2",2,"Houston Texans / 7th / 223rd pick / 2009"
"46",27,"Chris Ogbonnaya",25,"",2,0,220,"6-0","Texas","5/20/1986","2",0,"St. Louis Rams / 7th / 211th pick / 2009"
"47",29,"Glover Quin",25,"SS",16,16,201,"5-10","New Mexico","1/15/1986","2",6,"Houston Texans / 4th / 112th pick / 2009"
"48",4,"Neil Rackers",35,"",16,0,205,"6-0","Illinois","8/16/1976","11",3,"Cincinnati Bengals / 6th / 169th pick / 2000"
"49",58,"Brooks Reed",24,"LB",16,11,255,"6-3","Arizona","2/28/1987","Rook",7,"Houston Texans / 2nd / 42nd pick / 2011"
"50",59,"DeMeco Ryans",27,"LB",16,16,235,"6-1","Alabama","7/28/1984","5",8,"Houston Texans / 2nd / 33rd pick / 2006"
"51",8,"Matt Schaub",30,"QB",10,10,235,"6-5","Virginia","6/25/1981","7",9,"Atlanta Falcons / 3rd / 90th pick / 2004"
"52",51,"Darryl Sharpton",23,"",8,0,229,"6-0","Miami (FL)","1/1/1988","1",1,"Houston Texans / 4th / 102nd pick / 2010"
"53",20,"Steve Slaton",25,"",3,0,195,"5-10","West Virginia","1/4/1986","3",0,"Houston Texans / 3rd / 89th pick / 2008"
"54",94,"Antonio Smith*",30,"DE",16,16,274,"6-3","Oklahoma St.","10/21/1981","7",11,"Arizona Cardinals / 5th / 135th pick / 2004"
"55",74,"Wade Smith",30,"LG",16,16,300,"6-4","Memphis","4/26/1981","8",8,"Miami Dolphins / 3rd / 78th pick / 2003"
"56",44,"Ben Tate",23,"rb",15,2,214,"5-11","Auburn","8/21/1988","Rook",7,"Houston Texans / 2nd / 58th pick / 2010"
"57",1,"Matt Turk",43,"",4,0,243,"6-5","Wisc-Whitewater","6/16/1968","16",0,""
"58",47,"Lawrence Vickers",28,"fb",14,1,240,"6-0","Colorado","5/8/1983","5",0,"Cleveland Browns / 6th / 180th pick / 2006"
"59",83,"Kevin Walter",30,"WR",15,14,221,"6-3","East. Michigan","8/4/1981","8",4,"New York Giants / 7th / 255th pick / 2003"
"60",32,"Derrick Ward",31,"rb",12,1,233,"5-11","Fresno St.,Ottawa (KS)","8/30/1980","7",1,"New York Jets / 7th / 235th pick / 2004"
"61",99,"J.J. Watt",22,"DE",16,16,290,"6-6","Central Michigan,Wisconsin","3/22/1989","Rook",10,"Houston Texans / 1st / 11th pick / 2011"
"62",46,"Jon Weeks",25,"",16,0,255,"5-10","Baylor","2/17/1986","1",1,""
"63",90,"Mario Williams",26,"lb",5,5,290,"6-6","North Carolina St.","1/31/1985","5",3,"Houston Texans / 1st / 1st pick / 2006"
"64",73,"Eric Winston",28,"RT",16,16,305,"6-6","Miami (FL)","11/17/1983","5",8,"Houston Texans / 3rd / 66th pick / 2006"
"65",13,"T.J. Yates",24,"qb",6,5,210,"6-2","North Carolina","5/28/1987","Rook",3,"Houston Texans / 5th / 152nd pick / 2011"
"66",NA,"Team Total",26.8,"",16,NA,238.7,"6-1.8","","","3.7",NA,""
