"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",76,"Flozell Adams",26,"LT",16,16,335,"6-7","Michigan St.","5/18/1975","3",6,"Dallas Cowboys / 2nd / 38th pick / 1998"
"2",51,"Keith Adams",22,"",4,0,223,"5-11","Clemson","11/22/1979","Rook",0,"Tennessee Titans / 7th / 232nd pick / 2001"
"3",73,"Larry Allen*+",30,"LG",16,16,325,"6-3","Butte JC (CA),Sonoma St.","11/27/1971","7",11,"Dallas Cowboys / 2nd / 46th pick / 1994"
"4",33,"Jason Bell",23,"",16,0,182,"6-0","UCLA","4/1/1978","Rook",1,""
"5",50,"Jamal Brooks",25,"lb",16,1,240,"6-2","Hampton","11/9/1976","Rook",2,""
"6",17,"Quincy Carter",24,"QB",8,8,213,"6-2","Georgia","10/13/1977","Rook",3,"Dallas Cowboys / 2nd / 53rd pick / 2001"
"7",95,"Randy Chevrier",25,"",8,0,291,"6-2","McGill","6/6/1976","Rook",0,"Jacksonville Jaguars / 7th / 241st pick / 2001"
"8",85,"Darrin Chiaverini",24,"",16,0,210,"6-2","Colorado","10/12/1977","2",1,"Cleveland Browns / 5th / 148th pick / 1999"
"9",52,"Dexter Coakley*",29,"LB",15,15,236,"5-10","Appalachian St.","10/20/1972","4",10,"Dallas Cowboys / 3rd / 65th pick / 1997"
"10",41,"Pat Dennis",23,"",11,0,207,"6-0","La-Monroe","6/30/1978","1",1,"Kansas City Chiefs / 5th / 162nd pick / 2000"
"11",24,"Tony Dixon",22,"",8,0,213,"6-1","Alabama","6/18/1979","Rook",1,"Dallas Cowboys / 2nd / 56th pick / 2001"
"12",79,"Char-ron Dorsey",24,"rt",9,2,367,"6-6","Florida St.","11/5/1977","Rook",1,"Dallas Cowboys / 7th / 242nd pick / 2001"
"13",27,"Mario Edwards",26,"RCB",16,15,199,"6-0","Florida St.","12/1/1975","1",7,"Dallas Cowboys / 6th / 180th pick / 2000"
"14",96,"Ebenezer Ekuban",25,"de",1,1,265,"6-3","North Carolina","5/29/1976","2",0,"Dallas Cowboys / 1st / 20th pick / 1999"
"15",98,"Greg Ellis",26,"DE",16,16,271,"6-6","North Carolina","8/14/1975","3",8,"Dallas Cowboys / 1st / 8th pick / 1998"
"16",92,"Demetric Evans",22,"",16,0,289,"6-3","Georgia","9/3/1979","Rook",2,""
"17",66,"Ben Fricke",26,"",7,0,295,"6-0","Houston","11/3/1975","2",0,"New York Giants / 7th / 213th pick / 1998"
"18",90,"Byron Frisch",25,"",13,0,267,"6-5","BYU","12/17/1976","Rook",1,"Tennessee Titans / 3rd / 93rd pick / 2000"
"19",84,"Joey Galloway",30,"WR",16,16,197,"5-11","Ohio St.","11/20/1971","6",6,"Seattle Seahawks / 1st / 8th pick / 1995"
"20",61,"Kelvin Garmon",25,"RG",16,16,350,"6-2","Baylor","10/26/1976","Rook",6,"Dallas Cowboys / 7th / 243rd pick / 1999"
"21",63,"Aaron Gibson",24,"",1,0,375,"6-6","Wisconsin","9/27/1977","1",0,"Detroit Lions / 1st / 27th pick / 1999"
"22",56,"Orantes Grant",23,"lb",10,1,228,"6-0","Georgia","3/18/1978","1",1,"Dallas Cowboys / 7th / 219th pick / 2000"
"23",54,"Darren Hambrick",26,"lb",5,5,227,"6-1","Florida,South Carolina","8/30/1975","3",2,"Dallas Cowboys / 5th / 130th pick / 1998"
"24",42,"Troy Hambrick",25,"FB",16,11,233,"6-1","South Carolina,Savannah St.","11/6/1976","1",4,""
"25",88,"Jackie Harris",33,"TE",13,12,244,"6-4","La-Monroe","1/4/1968","11",1,"Green Bay Packers / 4th / 102nd pick / 1990"
"26",38,"Duane Hawthorne",25,"LCB",16,11,175,"5-10","Northern Illinois","8/26/1976","2",5,""
"27",9,"Jon Hilbert",26,"",8,0,228,"6-2","Louisville","7/15/1975","Rook",1,""
