"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",68,"Mel Agee",27,"de",10,0,300,"6-5","Illinois","11/22/1968","4",1,"Indianapolis Colts / 6th / 152nd pick / 1991"
"2",5,"Morten Andersen*+",35,"K",16,0,217,"6-2","Michigan St.","8/19/1960","13",5,"New Orleans Saints / 4th / 86th pick / 1982"
"3",32,"Jamal Anderson",23,"",16,0,237,"5-11","Utah","9/30/1972","1",2,"Atlanta Falcons / 7th / 201st pick / 1994"
"4",92,"Lester Archambeau",28,"lde",16,6,275,"6-5","Stanford","6/27/1967","5",4,"Green Bay Packers / 7th / 186th pick / 1990"
"5",89,"J.J. Birden",30,"WR",10,10,170,"5-9","Oregon","6/16/1965","5",3,"Cleveland Browns / 8th / 216th pick / 1988"
"6",80,"Tyrone Brown",22,"wr",6,5,168,"5-11","Toledo","1/3/1973","Rook",2,""
"7",91,"John Burrough",23,"",16,0,275,"6-5","Washington St.,Wyoming","5/17/1972","Rook",1,"Atlanta Falcons / 7th / 245th pick / 1995"
"8",42,"Devin Bush",22,"fs",11,5,210,"5-11","Florida St.","7/3/1973","Rook",2,"Atlanta Falcons / 1st / 26th pick / 1995"
"9",28,"Ron Davis",23,"lcb",12,5,190,"5-10","Tennessee","2/24/1972","Rook",2,"Atlanta Falcons / 2nd / 41st pick / 1995"
"10",56,"Chris Doleman*",34,"RDE",16,16,289,"6-5","Pittsburgh","10/16/1961","10",10,"Minnesota Vikings / 1st / 4th pick / 1985"
"11",27,"Brad Edwards",29,"",13,0,208,"6-2","South Carolina","3/22/1966","7",1,"Minnesota Vikings / 2nd / 54th pick / 1988"
"12",87,"Bert Emanuel",25,"WR",16,16,180,"5-10","UCLA,Rice","10/26/1970","1",9,"Atlanta Falcons / 2nd / 45th pick / 1994"
"13",65,"Roman Fortin",28,"C",16,15,297,"6-5","Oregon St.,San Diego St.","2/26/1967","4",8,"Detroit Lions / 8th / 203rd pick / 1990"
"14",67,"Moe Gardner",27,"RDT",16,16,265,"6-2","Illinois","8/10/1968","4",6,"Atlanta Falcons / 4th / 87th pick / 1991"
"15",97,"Jumpy Geathers",35,"de",16,2,290,"6-7","Wichita St.","6/26/1960","11",3,"New Orleans Saints / 2nd / 42nd pick / 1984"
"16",1,"Jeff George",28,"QB",16,16,218,"6-4","Purdue,Illinois","12/8/1967","5",13,"Indianapolis Colts / 1st / 1st pick / 1990"
"17",50,"Ron George",25,"",16,0,243,"6-2","Air Force,Stanford","3/20/1970","2",1,"Atlanta Falcons / 5th / 121st pick / 1993"
"18",98,"Travis Hall",23,"",1,0,295,"6-5","BYU","8/3/1972","Rook",0,"Atlanta Falcons / 6th / 181st pick / 1995"
"19",47,"Roger Harper",25,"FS",16,12,225,"6-2","Ohio St.","10/26/1970","2",4,"Atlanta Falcons / 2nd / 38th pick / 1993"
"20",3,"Bobby Hebert",35,"",4,0,215,"6-4","NW State (LA)","8/19/1960","10",1,""
"21",34,"Craig Heyward*",29,"RB",16,16,260,"5-11","Pittsburgh","9/26/1966","7",11,"New Orleans Saints / 1st / 24th pick / 1988"
"22",95,"Pierce Holt",33,"LDT",11,10,275,"6-4","Angelo State (TX)","1/1/1962","7",4,"San Francisco 49ers / 2nd / 39th pick / 1988"
"23",44,"D.J. Johnson",29,"RCB",13,13,187,"6-0","Kentucky","7/14/1966","6",4,"Pittsburgh Steelers / 7th / 174th pick / 1989"
"24",75,"Lincoln Kennedy",24,"t",16,4,335,"6-6","Washington","2/12/1971","2",4,"Atlanta Falcons / 1st / 9th pick / 1993"
