"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",45,"Jimmy Allen",23,"",14,0,194,"6-2","Pierce College (CA),UCLA","3/6/1952","1",4,"Pittsburgh Steelers / 4th / 100th pick / 1974"
"2",76,"John Banaszak",25,"",14,0,242,"6-3","East. Michigan","8/24/1950","Rook",5,""
"3",20,"Rocky Bleier",29,"RB",11,11,210,"5-11","Notre Dame","3/5/1946","7",6,"Pittsburgh Steelers / 16th / 417th pick / 1968"
"4",47,"Mel Blount*+",27,"RCB",14,14,205,"6-3","Southern","4/10/1948","5",17,"Pittsburgh Steelers / 3rd / 53rd pick / 1970"
"5",38,"Ed Bradley",25,"",13,0,239,"6-2","Wake Forest","4/22/1950","3",4,"Pittsburgh Steelers / 4th / 88th pick / 1972"
"6",12,"Terry Bradshaw*",27,"QB",14,14,215,"6-3","Louisiana Tech","9/2/1948","5",14,"Pittsburgh Steelers / 1st / 1st pick / 1970"
"7",36,"Dave Brown",22,"",13,0,190,"6-1","Michigan","1/16/1953","Rook",3,"Pittsburgh Steelers / 1st / 26th pick / 1975"
"8",87,"Larry Brown",26,"TE",14,13,246,"6-4","Kansas","6/16/1949","4",4,"Pittsburgh Steelers / 5th / 106th pick / 1971"
"9",50,"Jim Clack",28,"LG",14,14,250,"6-3","Wake Forest","10/26/1947","4",9,""
"10",44,"Mike Collier",22,"KR",14,0,200,"5-11","Morgan St.","9/21/1953","Rook",2,"Pittsburgh Steelers / 14th / 364th pick / 1975"
"11",57,"Sam Davis",31,"lg",14,1,255,"6-1","Allen","7/5/1944","8",2,""
"12",27,"Glen Edwards*",28,"FS",14,14,185,"6-0","Florida A&M","7/31/1947","4",9,""
"13",33,"John Fuqua",29,"rb",14,3,205,"5-11","Morgan St.","9/12/1946","6",5,"New York Giants / 11th / 273rd pick / 1969"
"14",64,"Steve Furness",25,"ldt",14,6,255,"6-4","Rhode Island","12/5/1950","3",5,"Pittsburgh Steelers / 5th / 113th pick / 1972"
"15",86,"Reggie Garrett",24,"wr",14,3,172,"6-1","New Mex. Highlands","11/22/1951","1",3,""
