"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",83,"Flipper Anderson",23,"wr",16,0,175,"6-0","UCLA","3/7/1965","Rook",3,"Los Angeles Rams / 2nd / 46th pick / 1988"
"2",42,"Greg Bell",26,"RB",16,13,210,"5-10","Notre Dame","8/1/1962","4",10,"Buffalo Bills / 1st / 26th pick / 1984"
"3",89,"Ron Brown",27,"KR",7,0,181,"5-11","Arizona St.","3/31/1961","4",0,"Cleveland Browns / 2nd / 41st pick / 1983"
"4",3,"Rich Camarillo",29,"P",9,0,202,"5-11","Washington","11/29/1959","7",1,""
"5",50,"Jim Collins",30,"lb",4,4,230,"6-2","Syracuse","6/11/1958","7",2,"Los Angeles Rams / 2nd / 43rd pick / 1981"
"6",84,"Aaron Cox",23,"WR",16,15,174,"5-9","Arizona St.","3/13/1965","Rook",6,"Los Angeles Rams / 1st / 20th pick / 1988"
"7",39,"Robert Delpino",23,"rb",15,3,205,"6-0","Missouri","11/2/1965","Rook",4,"Los Angeles Rams / 5th / 117th pick / 1988"
"8",55,"Carl Ekern",34,"LILB",16,16,223,"6-3","San Jose St.","5/27/1954","12",9,"Los Angeles Rams / 5th / 128th pick / 1976"
"9",80,"Henry Ellard*+",27,"WR",16,15,180,"5-11","Fresno St.","7/21/1961","5",14,"Los Angeles Rams / 2nd / 32nd pick / 1983"
"10",87,"Jon Embree",23,"",12,0,234,"6-2","Colorado","10/15/1965","1",0,"Los Angeles Rams / 6th / 166th pick / 1987"
"11",11,"Jim Everett",25,"QB",16,16,212,"6-5","Purdue","1/3/1963","2",14,"Houston Oilers / 1st / 3rd pick / 1986"
"12",51,"Brett Faryniarz",23,"",15,0,230,"6-3","San Diego St.","7/23/1965","Rook",1,""
"13",25,"Jerry Gray*",26,"LCB",16,16,183,"6-0","Texas","12/16/1962","3",13,"Los Angeles Rams / 1st / 21st pick / 1985"
"14",30,"Gaston Green",22,"",10,0,189,"5-10","UCLA","8/1/1966","Rook",1,"Los Angeles Rams / 1st / 14th pick / 1988"
"15",91,"Kevin Greene",26,"LOLB",16,14,247,"6-3","Auburn","7/31/1962","3",9,"Los Angeles Rams / 5th / 113th pick / 1985"
"16",44,"Mike Guman",30,"",1,0,216,"6-2","Penn St.","4/21/1958","8",0,"Los Angeles Rams / 6th / 154th pick / 1980"
"17",5,"Dale Hatcher",25,"",7,0,209,"6-2","Clemson","4/5/1963","3",1,"Los Angeles Rams / 3rd / 77th pick / 1985"
"18",9,"Mark Herrmann",29,"",6,0,200,"6-4","Purdue","1/8/1959","6",0,"Denver Broncos / 4th / 98th pick / 1981"
"19",28,"Cliff Hicks",24,"PR",7,0,190,"5-9","Oregon","8/18/1964","1",0,"Los Angeles Rams / 3rd / 74th pick / 1987"
"20",81,"Pete Holohan",29,"te",16,6,237,"6-4","Notre Dame","7/25/1959","7",6,"San Diego Chargers / 7th / 189th pick / 1981"
"21",47,"LeRoy Irvin",31,"RCB",16,16,184,"5-11","Kansas","9/15/1957","8",8,"Los Angeles Rams / 3rd / 70th pick / 1980"
"22",72,"Robert Jenkins",25,"",16,0,258,"6-5","UCLA","12/30/1963","1",1,"Los Angeles Rams / 6th / 144th pick / 1986"
"23",59,"Mark Jerue",28,"RILB",12,11,229,"6-3","Washington","1/15/1960","5",6,"New York Jets / 5th / 135th pick / 1982"
"24",77,"Gary Jeter",33,"de",15,1,259,"6-4","USC","1/24/1955","11",3,"New York Giants / 1st / 5th pick / 1977"
"25",86,"Damone Johnson",26,"TE",16,15,230,"6-4","Cal Poly-San Luis Obispo","3/2/1962","2",3,"Los Angeles Rams / 6th / 162nd pick / 1985"
"26",20,"Johnnie Johnson",32,"FS",16,16,185,"6-1","Texas","10/8/1956","8",9,"Los Angeles Rams / 1st / 17th pick / 1980"
"27",52,"Larry Kelm",24,"lb",16,1,236,"6-4","Texas A&M","11/29/1964","1",3,"Los Angeles Rams / 4th / 108th pick / 1987"
"28",1,"Mike Lansford",30,"K",16,0,183,"6-0","Washington","7/20/1958","6",3,"New York Giants / 12th / 312th pick / 1980"
"29",67,"Duval Love",25,"RG",15,15,275,"6-3","UCLA","6/24/1963","3",8,"Los Angeles Rams / 10th / 274th pick / 1985"
"30",90,"Mike McDonald",30,"",16,0,238,"6-1","USC","6/22/1958","5",1,""
"31",24,"Buford McGee",28,"FB",16,10,206,"6-0","Mississippi","8/16/1960","4",2,"San Diego Chargers / 11th / 286th pick / 1984"
"32",69,"Greg Meisner",29,"",12,0,257,"6-3","Pittsburgh","4/23/1959","7",1,"Los Angeles Rams / 3rd / 63rd pick / 1981"
"33",98,"Shawn Miller",27,"RDE",16,16,255,"6-4","Utah St.","3/14/1961","4",9,""
"34",66,"Tom Newberry*+",26,"LG",16,16,285,"6-2","Wisc-LaCrosse","12/20/1962","2",16,"Los Angeles Rams / 2nd / 50th pick / 1986"
"35",26,"Anthony Newman",23,"",16,0,203,"6-0","Oregon","11/25/1965","Rook",2,"Los Angeles Rams / 2nd / 35th pick / 1988"
"36",22,"Vince Newsome",27,"ss",6,6,180,"6-1","Washington","1/22/1961","5",3,"Los Angeles Rams / 4th / 97th pick / 1983"
"37",58,"Mel Owens",30,"lb",7,4,224,"6-2","Michigan","12/7/1958","7",4,"Los Angeles Rams / 1st / 9th pick / 1981"
"38",75,"Irv Pankey",30,"LT",16,16,277,"6-4","Penn St.","2/15/1958","8",8,"Los Angeles Rams / 2nd / 50th pick / 1980"
"39",93,"Doug Reed",28,"LDE",16,15,254,"6-3","San Diego St.","7/16/1960","4",8,"Los Angeles Rams / 4th / 111th pick / 1983"
"40",76,"Mike Schad",25,"",6,0,290,"6-5","Queens (Canada)","10/2/1963","1",1,"Los Angeles Rams / 1st / 23rd pick / 1986"
"41",82,"Eric Sievers",31,"",1,0,236,"6-4","Maryland","11/9/1957","7",0,"San Diego Chargers / 4th / 107th pick / 1981"
"42",78,"Jackie Slater*",34,"RT",16,16,277,"6-4","Jackson St.","5/27/1954","12",11,"Los Angeles Rams / 3rd / 86th pick / 1976"
"43",61,"Tony Slaton",27,"c",15,1,265,"6-3","USC","4/12/1961","3",2,"Buffalo Bills / 6th / 155th pick / 1984"
"44",56,"Doug Smith*",32,"C",16,16,259,"6-3","Bowling Green","11/25/1956","10",11,""
"45",23,"Michael Stewart",23,"SS",16,10,202,"5-11","Fresno St.","7/12/1965","1",6,"Los Angeles Rams / 8th / 213th pick / 1987"
"46",65,"Fred Stokes",24,"",5,0,274,"6-3","Georgia Southern","3/14/1964","1",1,"Los Angeles Rams / 12th / 332nd pick / 1987"
"47",53,"Fred Strickland",22,"",16,0,246,"6-2","Purdue","8/15/1966","Rook",2,"Los Angeles Rams / 2nd / 47th pick / 1988"
"48",49,"Mickey Sutton",28,"",15,0,165,"5-8","Montana","8/28/1960","2",1,""
"49",32,"Tim Tyrrell",27,"",12,0,204,"6-1","Northern Illinois","2/19/1961","4",0,""
"50",37,"James Washington",23,"",16,0,209,"6-1","UCLA","1/10/1965","Rook",2,"Los Angeles Rams / 5th / 137th pick / 1988"
"51",41,"Frank Wattelet",30,"",2,0,185,"6-0","Kansas","10/25/1958","7",0,""
"52",33,"Charles White",30,"rb",12,3,190,"5-10","USC","1/22/1958","8",3,"Cleveland Browns / 1st / 27th pick / 1980"
"53",54,"Mike Wilcher",28,"ROLB",16,15,238,"6-3","North Carolina","3/20/1960","5",9,"Los Angeles Rams / 2nd / 36th pick / 1983"
"54",99,"Alvin Wright",27,"NT",16,15,274,"6-2","Jacksonville St.","2/5/1961","2",8,""
"55",88,"Mike Young",26,"",8,0,187,"6-1","UCLA","2/21/1962","3",0,"Los Angeles Rams / 6th / 161st pick / 1985"
"56",NA,"Team Total",27.1,"",16,NA,222.7,"6-1.5","","","4.2",NA,""
