"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",25,"Nate Allen",28,"RCB",12,11,170,"5-10","Texas Southern","5/13/1948","5",7,"Kansas City Chiefs / 11th / 276th pick / 1971"
"2",56,"Scott Anderson",25,"",2,0,242,"6-4","Missouri","2/13/1951","2",3,"Minnesota Vikings / 3rd / 77th pick / 1974"
"3",27,"Autry Beamon",23,"",14,0,190,"6-1","Texas A&M-Commerce","11/12/1953","1",4,"Minnesota Vikings / 12th / 311th pick / 1975"
"4",59,"Matt Blair",26,"LLB",14,13,232,"6-5","Iowa St.","9/20/1950","2",10,"Minnesota Vikings / 2nd / 51st pick / 1974"
"5",20,"Bobby Bryant*",32,"db",12,3,170,"6-1","South Carolina","1/24/1944","8",5,"Minnesota Vikings / 7th / 167th pick / 1967"
"6",74,"Bart Buetow",26,"",2,0,250,"6-5","Minnesota","10/28/1950","3",3,"Minnesota Vikings / 3rd / 59th pick / 1972"
"7",12,"Neil Clabo",24,"P",13,0,200,"6-2","Tennessee","11/18/1952","1",2,"Minnesota Vikings / 10th / 258th pick / 1975"
"8",14,"Fred Cox",38,"K",14,0,200,"5-11","Pittsburgh","12/11/1938","13",3,"Cleveland Browns / 8th / 110th pick / 1961, New York Titans / 28th / 221st pick / 1961"
"9",84,"Steve Craig",25,"",14,0,231,"6-3","Northwestern","3/13/1951","2",0,"Minnesota Vikings / 3rd / 64th pick / 1974"
"10",57,"Doug Dumler",26,"",14,0,243,"6-3","Nebraska","12/15/1950","3",4,"New England Patriots / 5th / 108th pick / 1973"
"11",81,"Carl Eller",34,"LDE",13,13,247,"6-6","Minnesota","2/25/1942","12",7,"Buffalo Bills / 1st / 5th pick / 1964, Minnesota Vikings / 1st / 6th pick / 1964"
"12",44,"Chuck Foreman*",26,"RB",14,14,210,"6-2","Miami (FL)","10/26/1950","3",17,"Minnesota Vikings / 1st / 12th pick / 1973"
"13",68,"Charles Goodrum",26,"LG",14,14,256,"6-3","Florida A&M","1/11/1950","3",7,"Minnesota Vikings / 9th / 232nd pick / 1972"
"14",26,"Bob Grim",31,"",8,0,200,"6-0","Oregon St.","5/8/1945","9",1,"Minnesota Vikings / 2nd / 28th pick / 1967"
"15",47,"Ron Groce",22,"",4,0,211,"6-2","Macalester","7/1/1954","Rook",0,"Minnesota Vikings / 15th / 428th pick / 1976"
"16",40,"Windlan Hall",26,"db",14,1,178,"5-11","Arizona St.","3/11/1950","4",2,"San Francisco 49ers / 4th / 96th pick / 1972"
"17",61,"Wes Hamilton",23,"g",13,1,261,"6-3","Tulsa","4/24/1953","Rook",2,"Minnesota Vikings / 3rd / 85th pick / 1976"
"18",58,"Wally Hilgenberg",34,"RLB",14,14,229,"6-3","Iowa","9/19/1942","12",8,"Detroit Lions / 4th / 48th pick / 1964, Denver Broncos / 8th / 57th pick / 1964"
