"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",97,"Geno Atkins*",23,"DT",16,15,286,"6-1","Georgia","3/28/1988","1",14,"Cincinnati Bengals / 4th / 120th pick / 2010"
"2",32,"Cedric Benson",29,"RB",15,15,222,"5-11","Texas","12/28/1982","6",7,"Chicago Bears / 1st / 4th pick / 2005"
"3",65,"Clint Boling",22,"rg",5,3,310,"6-4","Georgia","5/9/1989","Rook",1,"Cincinnati Bengals / 4th / 101st pick / 2011"
"4",87,"Andre Caldwell",26,"wr",13,2,207,"6-1","Florida","4/15/1985","3",3,"Cincinnati Bengals / 3rd / 97th pick / 2008"
"5",22,"Nate Clements",32,"LCB",15,15,209,"6-0","Ohio St.","12/12/1979","10",8,"Buffalo Bills / 1st / 21st pick / 2001"
"6",81,"Colin Cochart",24,"te",10,3,260,"6-4","South Dakota St.","7/7/1987","Rook",0,""
"7",73,"Anthony Collins",26,"rt",7,2,308,"6-6","Kansas","11/2/1985","3",1,"Cincinnati Bengals / 4th / 112th pick / 2008"
"8",64,"Kyle Cook",28,"C",16,16,295,"6-3","Michigan St.","7/25/1983","3",6,""
"9",42,"Chris Crocker",31,"SS",16,16,194,"5-11","Marshall","3/9/1980","8",7,"Cleveland Browns / 3rd / 84th pick / 2003"
"10",14,"Andy Dalton*",24,"QB",16,16,215,"6-2","TCU","10/29/1987","Rook",11,"Cincinnati Bengals / 2nd / 35th pick / 2011"
"11",96,"Carlos Dunlap",22,"de",12,1,290,"6-6","Florida","2/28/1989","1",2,"Cincinnati Bengals / 2nd / 54th pick / 2010"
"12",68,"Jonathan Fanene",29,"de",16,2,290,"6-3","Utah","3/19/1982","6",3,"Cincinnati Bengals / 7th / 233rd pick / 2005"
"13",91,"Robert Geathers",28,"DE",14,13,270,"6-3","Georgia","8/11/1983","7",6,"Cincinnati Bengals / 4th / 117th pick / 2004"
"14",21,"Brandon Ghee",24,"",7,0,189,"6-0","Wake Forest","6/6/1987","1",1,"Cincinnati Bengals / 3rd / 96th pick / 2010"
"15",7,"Bruce Gradkowski",28,"",2,0,220,"6-1","Toledo","1/27/1983","5",0,"Tampa Bay Buccaneers / 6th / 194th pick / 2006"
"16",18,"A.J. Green*",23,"WR",15,15,205,"6-4","Georgia","7/31/1988","Rook",10,"Cincinnati Bengals / 1st / 4th pick / 2011"
"17",84,"Jermaine Gresham*",23,"TE",14,13,261,"6-5","Oklahoma","6/16/1988","1",5,"Cincinnati Bengals / 1st / 21st pick / 2010"
"18",29,"Leon Hall",27,"RCB",9,9,193,"5-11","Michigan","12/9/1984","4",5,"Cincinnati Bengals / 1st / 18th pick / 2007"
"19",46,"Clark Harris",27,"",16,0,257,"6-5","Rutgers","7/10/1984","3",1,"Green Bay Packers / 7th / 243rd pick / 2007"
"20",16,"Andrew Hawkins",25,"",13,0,175,"5-7","Toledo","3/10/1986","Rook",3,""
"21",98,"Nick Hayden",25,"",2,0,295,"6-4","Wisconsin","2/4/1986","3",0,"Carolina Panthers / 6th / 181st pick / 2008"
"22",53,"Thomas Howard",28,"LB",16,15,230,"6-3","Texas-El Paso","7/14/1983","5",8,"Oakland Raiders / 2nd / 38th pick / 2006"
"23",10,"Kevin Huber",26,"",16,0,221,"6-0","Cincinnati","7/16/1985","2",2,"Cincinnati Bengals / 5th / 142nd pick / 2009"
"24",23,"Kelly Jennings",29,"lcb",13,1,175,"5-11","Miami (FL)","11/30/1982","5",1,"Seattle Seahawks / 1st / 31st pick / 2006"
"25",13,"Bart Johnson",NA,"lb",16,1,195,"6-0","","","Rook",0,""
"26",59,"Brandon Johnson",28,"lb",16,1,220,"6-5","Louisville","4/5/1983","5",2,"Arizona Cardinals / 5th / 142nd pick / 2006"
"27",50,"Micah Johnson",23,"de",16,5,257,"6-2","Kentucky","6/22/1988","1",3,""
"28",93,"Michael Johnson",24,"de",16,5,260,"6-7","Georgia Tech","2/7/1987","2",4,"Cincinnati Bengals / 3rd / 70th pick / 2009"
"29",24,"Adam Jones",28,"rcb",8,7,187,"5-11","West Virginia","9/30/1983","6",3,"Tennessee Titans / 1st / 6th pick / 2005"
"30",50,"Manny Lawson",27,"LB",16,15,240,"6-5","North Carolina St.","7/3/1984","5",7,"San Francisco 49ers / 1st / 22nd pick / 2006"
"31",86,"Donald Lee",31,"te",9,4,255,"6-3","Mississippi St.","8/31/1980","8",1,"Miami Dolphins / 5th / 156th pick / 2003"
"32",40,"Brian Leonard",27,"",13,0,226,"6-2","Rutgers","2/3/1984","4",2,"St. Louis Rams / 2nd / 52nd pick / 2007"
"33",62,"Nate Livings",29,"LG",16,16,315,"6-4","LSU","3/16/1982","3",6,""
"34",58,"Rey Maualuga",24,"MLB",13,13,254,"6-1","USC","1/20/1987","2",7,"Cincinnati Bengals / 2nd / 38th pick / 2009"
"35",26,"Taylor Mays",23,"",10,0,231,"6-3","USC","2/7/1988","1",1,"San Francisco 49ers / 2nd / 49th pick / 2010"
"36",66,"Mike McGlynn",26,"rg",7,4,309,"6-5","Pittsburgh","3/8/1985","3",2,"Philadelphia Eagles / 4th / 109th pick / 2008"
"37",45,"Jeromy Miles",24,"",16,0,215,"6-2","Navy,Massachusetts","7/20/1987","1",1,""
"38",44,"Rico Murray",24,"",1,0,191,"5-11","Kent St.","8/21/1987","2",0,""
"39",20,"Reggie Nelson",28,"FS",16,16,198,"6-0","Florida","9/21/1983","4",9,"Jacksonville Jaguars / 1st / 21st pick / 2007"
"40",2,"Mike Nugent",29,"",16,0,182,"5-10","Ohio St.","3/2/1982","6",3,"New York Jets / 2nd / 47th pick / 2005"
"41",30,"Cedric Peerman",25,"",15,0,210,"5-9","Virginia","10/10/1986","2",0,"Baltimore Ravens / 6th / 185th pick / 2009"
"42",94,"Domata Peko",27,"NT",16,16,307,"6-3","Michigan St.","11/27/1984","5",8,"Cincinnati Bengals / 4th / 123rd pick / 2006"
"43",36,"Chris Pressley",25,"FB",15,10,257,"5-11","Wisconsin","8/8/1986","2",0,""
"44",53,"Vincent Rey",24,"",16,0,241,"6-0","Duke","9/6/1987","1",1,""
"45",74,"Dennis Roland",28,"te",16,3,325,"6-9","Georgia","3/10/1983","3",2,""
"46",92,"Frostee Rucker",28,"DE",16,11,270,"6-3","USC","9/14/1983","4",6,"Cincinnati Bengals / 3rd / 91st pick / 2006"
"47",31,"Robert Sands",22,"",1,0,220,"6-4","West Virginia","11/3/1989","Rook",0,"Cincinnati Bengals / 5th / 134th pick / 2011"
"48",28,"Bernard Scott",27,"rb",16,1,200,"5-10","Abilene Christian","2/10/1984","2",3,"Cincinnati Bengals / 6th / 209th pick / 2009"
"49",11,"Jordan Shipley",26,"",2,0,190,"5-11","Texas","12/23/1985","1",0,"Cincinnati Bengals / 3rd / 84th pick / 2010"
"50",89,"Jerome Simpson",25,"WR",16,14,193,"6-1","Coastal Carolina","2/4/1986","3",6,"Cincinnati Bengals / 2nd / 46th pick / 2008"
"51",90,"Pat Sims",26,"dt",11,1,312,"6-4","Auburn","11/29/1985","3",2,"Cincinnati Bengals / 3rd / 77th pick / 2008"
"52",51,"Dan Skuta",25,"mlb",16,3,251,"6-2","Grand Valley St.","4/21/1986","2",2,""
"53",71,"Andre Smith",24,"RT",14,14,340,"6-3","Alabama","1/25/1987","2",7,"Cincinnati Bengals / 1st / 6th pick / 2009"
"54",19,"Brandon Tate",24,"",16,0,195,"6-1","North Carolina","10/5/1987","2",1,"New England Patriots / 3rd / 83rd pick / 2009"
"55",25,"Morgan Trent",26,"",6,0,193,"6-1","Michigan","12/14/1985","2",0,"Cincinnati Bengals / 6th / 179th pick / 2009"
"56",88,"Ryan Whalen",22,"",4,0,204,"6-1","Stanford","7/26/1989","Rook",0,"Cincinnati Bengals / 6th / 167th pick / 2011"
