"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",49,"Charlie Babb",29,"",5,0,190,"6-0","Memphis","2/4/1950","7",3,"Miami Dolphins / 5th / 129th pick / 1972"
"2",78,"Carl Barisich",28,"",11,0,258,"6-4","Princeton","7/12/1951","6",3,"Cleveland Browns / 11th / 281st pick / 1973"
"3",73,"Bob Baumhower*",24,"NT",16,16,261,"6-5","Alabama","8/4/1955","2",11,"Miami Dolphins / 2nd / 40th pick / 1977"
"4",7,"Guy Benjamin",24,"",4,0,210,"6-4","Stanford","6/27/1955","1",0,"Miami Dolphins / 2nd / 51st pick / 1978"
"5",46,"Don Bessillieu",23,"",16,0,200,"6-1","Georgia Tech","5/4/1956","Rook",3,"Miami Dolphins / 5th / 134th pick / 1979"
"6",75,"Doug Betters",23,"RDE",16,14,262,"6-7","Montana,Nevada","6/11/1956","1",7,"Miami Dolphins / 6th / 163rd pick / 1978"
"7",47,"Glenn Blackwood",22,"",11,0,187,"6-0","Texas","2/23/1957","Rook",3,"Miami Dolphins / 8th / 215th pick / 1979"
"8",58,"Kim Bokamper*",25,"LOLB",14,13,245,"6-6","Concordia-Moorhead (MN),San Jose St.","9/25/1954","2",8,"Miami Dolphins / 1st / 19th pick / 1976"
"9",31,"Norm Bulaich",33,"",9,0,218,"6-1","TCU","12/25/1946","9",1,"Baltimore Colts / 1st / 18th pick / 1970"
"10",81,"Jimmy Cefalo",23,"wr",16,3,190,"5-11","Penn St.","10/6/1956","1",3,"Miami Dolphins / 3rd / 81st pick / 1978"
"11",51,"Rusty Chambers",26,"RILB",16,16,218,"6-1","Tulane","11/10/1953","4",8,""
"12",20,"Neal Colzie",25,"FS",16,16,200,"6-2","Ohio St.","2/28/1954","4",7,"Oakland Raiders / 1st / 24th pick / 1975"
"13",39,"Larry Csonka",33,"FB",16,16,237,"6-3","Syracuse","12/25/1946","11",7,"Miami Dolphins / 1st / 8th pick / 1968"
"14",71,"Mike Current",34,"RT",16,16,274,"6-5","Ohio St.","9/17/1945","12",7,"Denver Broncos / 3rd / 58th pick / 1967"
"15",27,"Gary Davis",25,"rb",16,3,202,"5-10","Cal Poly-San Luis Obispo","9/7/1954","3",6,"Miami Dolphins / 6th / 174th pick / 1976"
"16",83,"Vern Den Herder",31,"LDE",16,16,250,"6-6","Central College (IA)","11/28/1948","8",8,"Miami Dolphins / 9th / 230th pick / 1971"
"17",63,"Mark Dennard",24,"c",16,7,253,"6-1","Texas A&M","11/2/1955","Rook",4,"Miami Dolphins / 10th / 274th pick / 1978"
"18",77,"A.J. Duhe",24,"lb",13,2,247,"6-4","LSU","11/27/1955","2",2,"Miami Dolphins / 1st / 13th pick / 1977"
"19",25,"Tim Foley*",31,"SS",15,15,194,"6-0","Purdue","1/22/1948","9",8,"Miami Dolphins / 3rd / 55th pick / 1970"
