"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",94,"Jay Alford",27,"",4,0,280,"6-2","Penn St.","5/28/1983","3",0,"New York Giants / 3rd / 81st pick / 2007"
"2",21,"Nnamdi Asomugha*+",29,"CB",14,14,215,"6-3","California","7/6/1981","7",11,"Oakland Raiders / 1st / 31st pick / 2003"
"3",69,"Khalif Barnes",28,"te",16,3,305,"6-6","Washington","4/21/1982","5",3,"Jacksonville Jaguars / 2nd / 52nd pick / 2005"
"4",32,"Michael Bennett",32,"",7,0,211,"5-9","Wisconsin","8/13/1978","9",0,"Minnesota Vikings / 1st / 27th pick / 2001"
"5",7,"Kyle Boller",29,"",5,0,220,"6-3","California","6/17/1981","7",0,"Baltimore Ravens / 1st / 19th pick / 2003"
"6",33,"Tyvon Branch",24,"SS",16,16,197,"5-11","Connecticut","12/11/1986","2",6,"Oakland Raiders / 4th / 100th pick / 2008"
"7",57,"Ricky Brown",27,"mlb",14,1,235,"6-2","Boston Col.","12/27/1983","4",2,""
"8",27,"Stevie Brown",23,"fs",15,1,213,"6-0","Michigan","7/17/1987","Rook",1,"Oakland Raiders / 7th / 251st pick / 2010"
"9",90,"Desmond Bryant",25,"",15,0,290,"6-5","Harvard","12/15/1985","1",2,""
"10",29,"Michael Bush",26,"rb",14,3,243,"6-2","Louisville","6/16/1984","2",6,"Oakland Raiders / 4th / 100th pick / 2007"
"11",NA,"Bruce Campbell",22,"",10,0,310,"6-7","Maryland","5/25/1988","Rook",1,"Oakland Raiders / 4th / 106th pick / 2010"
"12",8,"Jason Campbell",29,"QB",13,12,223,"6-5","Auburn","12/31/1981","4",9,"Washington Redskins / 1st / 25th pick / 2005"
"13",66,"Cooper Carlisle",33,"RG",16,16,295,"6-5","Florida","8/11/1977","10",8,"Denver Broncos / 4th / 112th pick / 2000"
"14",25,"Rock Cartwright",31,"",16,0,223,"5-7","Kansas St.","12/3/1979","8",0,"Washington Redskins / 7th / 257th pick / 2002"
"15",59,"Jon Condo",29,"",16,0,244,"6-3","Maryland","8/26/1981","5",1,""
"16",58,"Bruce Davis",25,"",6,0,241,"6-3","UCLA","9/2/1985","2",0,"Pittsburgh Steelers / 3rd / 88th pick / 2008"
"17",31,"Hiram Eugene",30,"",14,0,200,"6-2","Louisiana Tech","11/24/1980","3",1,""
"18",13,"Yamon Figurs",27,"",1,0,174,"6-0","Kansas St.","1/10/1983","3",0,"Baltimore Ravens / 3rd / 74th pick / 2007"
"19",12,"Jacoby Ford",23,"WR",16,9,181,"5-9","Clemson","7/27/1987","Rook",8,"Oakland Raiders / 4th / 108th pick / 2010"
"20",76,"Robert Gallery",30,"LG",12,12,325,"6-7","Iowa","7/26/1980","6",6,"Oakland Raiders / 1st / 2nd pick / 2004"
"21",50,"Travis Goethel",23,"",8,0,240,"6-2","Arizona St.","7/27/1987","Rook",1,"Oakland Raiders / 6th / 190th pick / 2010"
"22",5,"Bruce Gradkowski",27,"qb",6,4,220,"6-1","Toledo","1/27/1983","4",2,"Tampa Bay Buccaneers / 6th / 194th pick / 2006"
"23",52,"Quentin Groves",26,"LB",15,12,250,"6-3","Auburn","7/5/1984","2",6,"Jacksonville Jaguars / 2nd / 52nd pick / 2008"
"24",79,"John Henderson",31,"dt",9,2,328,"6-7","Tennessee","1/9/1979","8",2,"Jacksonville Jaguars / 1st / 9th pick / 2002"
"25",75,"Mario Henderson",26,"lt",16,7,302,"6-6","Florida St.","10/29/1984","3",4,"Oakland Raiders / 3rd / 91st pick / 2007"
