"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",69,"Sid Abramowitz",27,"t",3,3,280,"6-6","Air Force,Tulsa","5/21/1960","4",2,"Baltimore Colts / 5th / 113th pick / 1983"
"2",57,"Dave Ahrens",29,"lb",12,2,238,"6-3","Wisconsin","12/5/1958","6",3,"St. Louis Cardinals / 6th / 143rd pick / 1981"
"3",79,"Harvey Armstrong",28,"nt",11,1,265,"6-3","SMU","12/29/1959","5",2,"Philadelphia Eagles / 7th / 190th pick / 1982"
"4",40,"Pat Ballage",23,"db",3,1,202,"6-1","Notre Dame","4/8/1964","1",1,""
"5",37,"Chuck Banks",23,"rb",3,1,225,"6-2","Ferrum,West Virginia Tech","1/4/1964","1",2,"Houston Oilers / 12th / 310th pick / 1986"
"6",86,"Roy Banks",22,"",1,0,190,"5-10","East. Illinois","11/29/1965","Rook",0,"Indianapolis Colts / 5th / 114th pick / 1987"
"7",81,"Pat Beach",28,"TE",12,12,247,"6-4","Washington St.","12/28/1959","5",2,"Baltimore Colts / 6th / 140th pick / 1982"
"8",87,"Mark Bellini",23,"wr",10,1,185,"5-11","BYU","1/19/1964","Rook",1,"Indianapolis Colts / 7th / 170th pick / 1987"
"9",54,"Bill Benjamin",29,"lb",2,2,226,"6-3","San Jose St.","9/14/1958","Rook",2,""
"10",20,"Albert Bentley",27,"KR",12,4,200,"5-11","Miami (FL)","8/15/1960","2",9,"Indianapolis Colts / 2nd / 35th pick / 1984 Supp"
"11",4,"Dean Biasucci*",25,"K",12,0,190,"6-0","West. Carolina","7/25/1962","3",6,""
"12",50,"Duane Bickett*",25,"ROLB",12,12,251,"6-5","USC","12/1/1962","2",16,"Indianapolis Colts / 1st / 5th pick / 1985"
"13",60,"Mark Boggs",23,"",1,0,301,"6-5","Ball St.","5/7/1964","Rook",0,""
"14",85,"Matt Bouza",28,"WR",12,12,211,"6-3","California","4/8/1959","6",6,""
"15",84,"Mark Boyer",25,"TE",7,6,233,"6-4","USC","9/16/1962","2",1,"Indianapolis Colts / 9th / 229th pick / 1985"
"16",88,"John Brandes",23,"te",12,2,249,"6-2","Cameron","4/2/1964","Rook",0,""
"17",80,"Bill Brooks",23,"PR",12,12,188,"6-0","Boston Univ.","4/6/1964","1",7,"Indianapolis Colts / 4th / 86th pick / 1986"
"18",74,"Bob Brotzki",25,"",11,0,281,"6-5","Syracuse","12/24/1962","1",1,"Indianapolis Colts / 9th / 228th pick / 1986"
"19",42,"Gordon Brown",24,"",3,0,220,"5-11","Tulsa","3/19/1963","Rook",1,""
"20",80,"Steve Bryant",28,"",1,0,195,"6-2","Purdue","10/10/1959","5",0,"Houston Oilers / 4th / 94th pick / 1982"
"21",57,"Brian Bulluck",22,"lb",2,1,236,"6-3","North Carolina St.","10/29/1965","Rook",1,""
"22",71,"Kevin Call",26,"RT",12,12,302,"6-7","Colorado St.","11/13/1961","3",5,"Indianapolis Colts / 5th / 130th pick / 1984"
"23",68,"Milt Carthens",27,"",1,0,305,"6-4","Michigan","12/22/1960","Rook",0,""
"24",30,"Mel Carver",28,"",1,0,221,"5-11","UNLV","7/14/1959","5",0,""
"25",52,"Ricky Chatman",25,"",3,0,230,"6-2","LSU","1/4/1962","Rook",0,""
"26",31,"Leonard Coleman",25,"",4,0,203,"6-2","Vanderbilt","1/30/1962","2",0,"Indianapolis Colts / 1st / 8th pick / 1984"
"27",5,"Craig Colquitt",33,"",1,0,182,"6-1","Tennessee","6/9/1954","9",0,"Pittsburgh Steelers / 3rd / 76th pick / 1978"
"28",98,"Johnie Cooks",29,"LOLB",10,10,247,"6-4","Mississippi St.","11/23/1958","5",7,"Baltimore Colts / 1st / 2nd pick / 1982"
"29",62,"Jeff Criswell",23,"t",3,3,291,"6-7","Graceland College (IA)","3/7/1964","Rook",2,""
"30",45,"Craig Curry",26,"",3,0,187,"6-0","Texas","7/20/1961","3",1,"Indianapolis Colts / 4th / 93rd pick / 1984"
"31",38,"Eugene Daniel",26,"RCB",12,12,178,"5-11","LSU","5/4/1961","3",6,"Indianapolis Colts / 8th / 205th pick / 1984"
"32",23,"Kenny Daniel",27,"",2,0,180,"5-10","San Jose St.","6/1/1960","3",0,""
"33",72,"Byron Darby",27,"de",12,4,260,"6-4","USC","6/4/1960","4",3,"Philadelphia Eagles / 5th / 120th pick / 1983"
"34",28,"Lee Davis",25,"",3,0,198,"5-11","Mississippi","12/18/1962","2",1,"Cincinnati Bengals / 5th / 129th pick / 1985"
"35",29,"Eric Dickerson*+",27,"RB",9,8,220,"6-3","SMU","9/2/1960","4",9,"Los Angeles Rams / 1st / 2nd pick / 1983"
"36",69,"Randy Dixon",22,"",3,0,305,"6-3","Pittsburgh","3/12/1965","Rook",0,"Indianapolis Colts / 4th / 85th pick / 1987"
"37",53,"Ray Donaldson*",29,"C",12,12,311,"6-3","Georgia","5/18/1958","7",8,"Baltimore Colts / 2nd / 32nd pick / 1980"
"38",96,"Bill Elko",28,"nt",3,1,278,"6-5","Arizona St.,LSU","12/28/1959","4",1,"San Diego Chargers / 7th / 192nd pick / 1983"
"39",29,"Jitter Fields",25,"",1,0,185,"5-8","Texas","8/16/1962","3",0,"New Orleans Saints / 5th / 123rd pick / 1984"
"40",25,"Nesby Glasgow",30,"SS",11,11,185,"5-10","Washington","4/15/1957","8",6,"Baltimore Colts / 8th / 207th pick / 1979"
"41",37,"Chris Goode",24,"",8,0,195,"6-0","North Alabama,Alabama","9/17/1963","Rook",1,"Indianapolis Colts / 10th / 253rd pick / 1987"
"42",61,"Marsharne Graves",25,"t",3,3,268,"6-3","Arizona","7/8/1962","3",2,""
"43",56,"Ed Grimsley",24,"lb",5,3,235,"6-0","Akron","3/22/1963","Rook",2,""
"44",95,"Bob Hamm",28,"",3,0,260,"6-4","Nevada","4/24/1959","4",0,""
"45",51,"Kevin Hancock",25,"",1,0,224,"6-2","Baylor","1/6/1962","Rook",0,"Detroit Lions / 4th / 90th pick / 1985"
"46",78,"Jon Hand",24,"RDE",12,11,300,"6-7","Alabama","11/13/1963","1",7,"Indianapolis Colts / 1st / 4th pick / 1986"
"47",83,"Greg Hawthorne",31,"rb",3,3,228,"6-2","Baylor","9/5/1956","8",0,"Pittsburgh Steelers / 1st / 28th pick / 1979"
"48",79,"Shawn Heffern",23,"",1,0,270,"6-5","Notre Dame","3/15/1964","Rook",0,""
"49",75,"Chris Hinton*",26,"LT",12,12,300,"6-4","Northwestern","7/31/1961","4",7,"Denver Broncos / 1st / 4th pick / 1983"
"50",7,"Gary Hogeboom",29,"qb",6,6,205,"6-4","Central Michigan","8/21/1958","7",4,"Dallas Cowboys / 5th / 133rd pick / 1980"
"51",21,"John Holt",28,"",12,0,180,"5-11","West Texas A&M","5/14/1959","6",1,"Tampa Bay Buccaneers / 4th / 89th pick / 1981"
"52",76,"Marcus Jackson",30,"",1,0,260,"6-5","Purdue","6/8/1957","Rook",0,"Cleveland Browns / 12th / 321st pick / 1980"
"53",58,"June James",25,"",11,0,218,"6-1","Texas","12/2/1962","2",1,"Detroit Lions / 9th / 230th pick / 1985"
"54",84,"Kelley Johnson",25,"",3,0,168,"5-8","Colorado","6/3/1962","Rook",0,""
"55",33,"Bryant Jones",24,"db",3,3,186,"5-11","Toledo","12/5/1963","Rook",2,""
"56",81,"Joe Jones",25,"te",3,2,255,"6-5","Virginia Tech","6/26/1962","Rook",0,"Dallas Cowboys / 10th / 270th pick / 1985"
"57",6,"Steve Jordan",24,"",3,0,205,"5-10","USC","3/20/1963","Rook",0,""
"58",85,"Tim Kearse",28,"",3,0,186,"5-10","San Jose St.","10/24/1959","Rook",1,"San Diego Chargers / 11th / 303rd pick / 1983"
"59",94,"Scott Kellar",24,"nt",3,2,282,"6-3","Northern Illinois","12/31/1963","1",1,"Indianapolis Colts / 5th / 117th pick / 1986"
"60",5,"Blair Kiel",26,"qb",4,1,209,"6-0","Notre Dame","11/29/1961","3",1,"Tampa Bay Buccaneers / 11th / 281st pick / 1984"
"61",63,"Steve Knight",26,"g",3,3,298,"6-4","Tennessee","3/13/1961","Rook",1,""
"62",55,"Barry Krauss",30,"RILB",12,11,245,"6-3","Alabama","3/17/1957","8",8,"Baltimore Colts / 1st / 6th pick / 1979"
"63",92,"Jeff Leiding",26,"lb",9,3,232,"6-3","Texas","10/28/1961","1",2,"St. Louis Cardinals / 5th / 129th pick / 1984"
"64",88,"Keith Lester",25,"",1,0,235,"6-5","Florida St.,Murray St.","5/28/1962","Rook",0,"Cincinnati Bengals / 6th / 154th pick / 1985"
"65",59,"Orlando Lowry",26,"lb",8,1,237,"6-4","Ohio St.","8/14/1961","2",2,""
"66",97,"Frank Mattiace",26,"",3,0,264,"6-1","Holy Cross","1/20/1961","Rook",0,""
"67",36,"Chris McLemore",24,"rb",2,2,232,"6-1","Colorado,Arizona","12/31/1963","Rook",0,"Los Angeles Raiders / 11th / 288th pick / 1987"
"68",65,"Jim Merritts",26,"",1,0,255,"6-3","Connecticut,West Virginia","3/22/1961","Rook",0,""
"69",86,"Walter Murray",25,"wr",14,3,200,"6-4","Hawaii","12/13/1962","1",3,"Washington Redskins / 2nd / 45th pick / 1986"
"70",87,"James Noble",24,"wr",3,2,193,"6-0","S.F. Austin","8/14/1963","1",1,""
"71",14,"Terry Nugent",26,"",1,0,218,"6-4","Colorado St.","12/5/1961","Rook",0,"Cleveland Browns / 6th / 158th pick / 1984"
"72",93,"Cliff Odom",29,"LILB",12,12,237,"6-2","Texas-Arlington","8/15/1958","7",8,"Cleveland Browns / 3rd / 72nd pick / 1980"
"73",51,"Bob Ontko",23,"lb",3,3,237,"6-3","Penn St.","3/21/1964","Rook",2,"Indianapolis Colts / 9th / 247th pick / 1987"
"74",90,"Gary Padjen",29,"",1,0,244,"6-2","Arizona St.","7/2/1958","5",0,"Dallas Cowboys / 11th / 300th pick / 1980"
"75",65,"Joel Patten",29,"",12,0,310,"6-7","Duke","2/7/1958","7",1,""
"76",43,"Jim Perryman",27,"db",14,3,180,"6-0","Millikin","12/23/1960","2",3,""
"77",67,"Ron Plantz",23,"c",3,3,272,"6-4","Notre Dame","7/27/1964","Rook",1,""
"78",39,"Mike Prior",24,"fs",13,7,208,"6-0","Illinois St.","11/14/1963","2",7,"Tampa Bay Buccaneers / 7th / 176th pick / 1985"
"79",90,"Roger Remo",23,"",3,0,237,"6-3","Syracuse","8/7/1964","Rook",0,""
"80",47,"Freddie Robinson",23,"FS",9,9,191,"6-1","Alabama","2/1/1964","Rook",6,"Indianapolis Colts / 6th / 142nd pick / 1987"
"81",59,"Brad Saar",24,"",1,0,220,"6-1","Penn St.,Ball St.","2/24/1963","Rook",0,""
"82",8,"Sean Salisbury",24,"",2,0,225,"6-5","USC","3/9/1963","Rook",0,""
"83",76,"Jerome Sally",28,"NT",12,8,267,"6-3","Missouri","2/24/1959","5",5,""
"84",95,"Chris Scott",26,"de",3,3,260,"6-5","Purdue","12/11/1961","3",2,"Indianapolis Colts / 3rd / 66th pick / 1984"
"85",83,"Tim Sherwin",29,"te",8,5,243,"6-6","Boston Col.","5/4/1958","6",1,"Baltimore Colts / 4th / 94th pick / 1981"
"86",41,"John Simmons",29,"",2,0,192,"5-11","SMU","12/1/1958","6",0,"Cincinnati Bengals / 3rd / 64th pick / 1981"
"87",57,"Pat Snyder",24,"",2,0,225,"6-1","Purdue","11/23/1963","Rook",0,""
"88",66,"Ron Solt*",25,"RG",12,12,279,"6-3","Maryland","5/19/1962","3",8,"Indianapolis Colts / 1st / 19th pick / 1984"
"89",3,"Rohn Stark",28,"P",12,0,203,"6-3","Florida St.","5/4/1959","5",2,"Baltimore Colts / 2nd / 34th pick / 1982"
"90",26,"Craig Swoope",23,"",3,0,205,"6-1","Illinois","2/3/1964","1",0,"Tampa Bay Buccaneers / 4th / 83rd pick / 1986"
"91",99,"Donnell Thompson",29,"LDE",12,12,270,"6-4","North Carolina","10/27/1958","6",8,"Baltimore Colts / 1st / 18th pick / 1981"
"92",62,"Don Thorp",25,"nt",5,3,260,"6-4","Illinois","7/10/1962","3",2,"New Orleans Saints / 6th / 156th pick / 1984"
"93",10,"Jack Trudeau",25,"QB",10,8,227,"6-3","Illinois","9/9/1962","1",6,"Indianapolis Colts / 2nd / 47th pick / 1986"
"94",42,"Willie Tullis",29,"LCB",12,12,193,"6-0","Southern Miss,Troy","4/5/1958","6",7,"Houston Oilers / 8th / 217th pick / 1981"
"95",64,"Ben Utt",28,"LG",12,12,275,"6-5","Georgia Tech","6/13/1959","5",5,""
"96",83,"Mark Walczak",25,"",8,0,246,"6-6","Arizona","4/26/1962","Rook",0,""
"97",40,"John Williams",27,"",2,0,213,"5-11","Wisconsin","10/26/1960","2",0,""
"98",34,"George Wonsley",27,"",11,0,218,"5-10","Mississippi St.","11/23/1960","3",1,"Indianapolis Colts / 4th / 103rd pick / 1984"
"99",27,"Terry Wright",23,"db",13,2,195,"6-0","Temple","7/17/1964","Rook",2,""
"100",NA,"Team Total",25.9,"",15,NA,232.9,"6-2.2","","","2.4",NA,""
