"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",86,"Mike Alexander",26,"wr",3,1,195,"6-3","Penn St.","3/19/1965","2",0,"Los Angeles Raiders / 8th / 199th pick / 1988"
"2",54,"Carlton Bailey",27,"RILB",16,16,242,"6-3","North Carolina","12/15/1964","3",7,"Buffalo Bills / 9th / 235th pick / 1988"
"3",92,"Gary Baldinger",28,"",7,0,264,"6-3","Wake Forest","10/4/1963","5",1,"Kansas City Chiefs / 9th / 229th pick / 1986"
"4",75,"Howard Ballard",28,"RT",16,16,325,"6-6","Alabama A&M","11/3/1963","3",9,"Buffalo Bills / 11th / 283rd pick / 1987"
"5",52,"David Bavaro",24,"",2,0,234,"6-0","Syracuse","3/27/1967","1",0,"Phoenix Cardinals / 9th / 225th pick / 1990"
"6",82,"Don Beebe",27,"WR",11,7,185,"5-11","West. Illinois,Aurora,Chadron St.","12/18/1964","2",5,"Buffalo Bills / 3rd / 82nd pick / 1989"
"7",97,"Cornelius Bennett*",26,"LOLB",16,16,237,"6-2","Alabama","8/25/1965","4",11,"Indianapolis Colts / 1st / 2nd pick / 1987"
"8",50,"Ray Bentley",31,"",16,0,240,"6-2","Central Michigan","11/25/1960","5",1,""
"9",58,"Shane Conlan",27,"LILB",16,15,235,"6-3","Penn St.","4/3/1964","4",7,"Buffalo Bills / 1st / 8th pick / 1987"
"10",5,"Brad Daluiso",24,"",14,0,180,"6-1","San Diego St.,UCLA","12/31/1967","Rook",0,""
"11",65,"John Davis",26,"RG",12,12,310,"6-4","Georgia Tech","8/22/1965","4",6,"Houston Oilers / 11th / 287th pick / 1987"
"12",23,"Kenneth Davis",29,"rb",16,1,208,"5-10","TCU","4/16/1962","5",7,"Green Bay Packers / 2nd / 41st pick / 1986"
"13",45,"Dwight Drane",29,"",14,0,200,"6-1","Oklahoma","5/6/1962","5",1,"Buffalo Bills / 1st / 14th pick / 1984 Supp"
