"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",52,"Sam Anno",27,"",16,0,236,"6-2","USC","1/26/1965","5",1,""
"2",19,"Johnnie Barnes",24,"",1,0,185,"6-1","Hampton","7/21/1968","Rook",0,"San Diego Chargers / 9th / 231st pick / 1992"
"3",82,"Rod Bernstine",27,"rb",9,1,238,"6-3","Texas A&M","2/8/1965","5",5,"San Diego Chargers / 1st / 24th pick / 1987"
"4",32,"Eric Bieniemy",23,"PR",15,0,207,"5-7","Colorado","8/15/1969","1",3,"San Diego Chargers / 2nd / 39th pick / 1991"
"5",37,"Anthony Blaylock",27,"RCB",11,10,190,"5-10","Winston-Salem St.","2/21/1965","4",4,"Cleveland Browns / 4th / 103rd pick / 1988"
"6",13,"Brian Brennan",30,"",6,0,178,"5-9","Boston Col.","2/15/1962","8",0,"Cleveland Browns / 4th / 104th pick / 1984"
"7",35,"Marion Butts",26,"RB",15,15,248,"6-1","NE Oklahoma A&M,Florida St.","8/1/1966","3",6,"San Diego Chargers / 7th / 183rd pick / 1989"
"8",22,"Gill Byrd*",31,"LCB",16,16,195,"5-11","San Jose St.","2/20/1961","9",13,"San Diego Chargers / 1st / 22nd pick / 1983"
"9",3,"John Carney",28,"K",16,0,180,"5-11","Notre Dame","4/20/1964","4",4,""
"10",29,"Darren Carrington",26,"db",16,4,200,"6-2","Pittsburgh,Northern Arizona","10/10/1966","3",4,"Denver Broncos / 5th / 134th pick / 1989"
"11",84,"Robert Claiborne",25,"",9,0,175,"5-10","San Diego St.","7/10/1967","Rook",0,"Detroit Lions / 12th / 313th pick / 1990"
"12",26,"Floyd Fields",23,"SS",16,14,208,"6-0","Arizona St.","1/7/1969","1",5,"San Diego Chargers / 5th / 127th pick / 1991"
"13",27,"Donald Frank",27,"",16,0,192,"6-0","Winston-Salem St.","10/24/1965","2",2,""
"14",16,"Bob Gagliano",34,"qb",5,1,200,"6-3","U.S. International,Utah St.","9/5/1958","10",1,"Kansas City Chiefs / 12th / 319th pick / 1981"
"15",67,"Leo Goeas",26,"g",16,4,300,"6-4","Hawaii","8/15/1966","2",3,"San Diego Chargers / 3rd / 60th pick / 1990"
"16",92,"Burt Grossman",25,"LDE",15,14,270,"6-4","Pittsburgh","4/10/1967","3",7,"San Diego Chargers / 1st / 8th pick / 1989"
"17",53,"Courtney Hall",24,"C",16,16,281,"6-2","Rice","8/26/1968","3",9,"San Diego Chargers / 2nd / 37th pick / 1989"
"18",36,"Delton Hall",27,"db",16,1,205,"6-1","Clemson","1/16/1965","5",1,"Pittsburgh Steelers / 2nd / 38th pick / 1987"
"19",33,"Ronnie Harmon*",28,"rb",16,2,200,"5-11","Iowa","5/7/1964","6",12,"Buffalo Bills / 1st / 16th pick / 1986"
"20",34,"Steve Hendrickson",26,"lb",16,2,250,"6-0","California","8/30/1966","3",2,"San Francisco 49ers / 6th / 167th pick / 1989"
"21",12,"Stan Humphries",27,"QB",16,15,223,"6-2","LSU,La-Monroe","4/14/1965","3",13,"Washington Redskins / 6th / 159th pick / 1988"
"22",80,"Shawn Jefferson",23,"wr",16,1,185,"5-11","Central Florida","2/22/1969","1",4,"Houston Oilers / 9th / 240th pick / 1991"
"23",10,"John Kidd",31,"P",16,0,210,"6-3","Northwestern","8/22/1961","8",2,"Buffalo Bills / 5th / 128th pick / 1984"
"24",98,"Shawn Lee",26,"dt",9,1,300,"6-2","North Alabama","10/24/1966","4",1,"Tampa Bay Buccaneers / 6th / 163rd pick / 1988"
"25",81,"Nate Lewis",26,"KR",15,7,198,"5-11","Georgia,Oregon Tech","10/19/1966","2",6,"San Diego Chargers / 7th / 187th pick / 1990"
"26",99,"Eugene Marve",32,"",16,0,237,"6-2","Saginaw Valley St.","8/14/1960","10",1,"Buffalo Bills / 3rd / 59th pick / 1982"
"27",88,"Deems May",23,"te",16,6,263,"6-4","North Carolina","3/6/1969","Rook",0,"San Diego Chargers / 7th / 174th pick / 1992"
"28",83,"Anthony Miller*",27,"WR",16,16,190,"5-11","San Diego St.,Tennessee","4/15/1965","4",11,"San Diego Chargers / 1st / 15th pick / 1988"
"29",94,"Chris Mims",22,"de",16,4,288,"6-5","Tennessee","9/29/1970","Rook",4,"San Diego Chargers / 1st / 23rd pick / 1992"
"30",77,"Eric Moten",24,"LG",16,16,306,"6-3","Michigan St.","4/11/1968","1",9,"San Diego Chargers / 2nd / 47th pick / 1991"
"31",58,"Kevin Murphy",29,"lb",14,1,233,"6-2","Oklahoma","9/8/1963","6",1,"Tampa Bay Buccaneers / 2nd / 40th pick / 1986"
"32",91,"Leslie O'Neal*",28,"RDE",15,15,275,"6-4","Oklahoma St.","5/7/1964","6",12,"San Diego Chargers / 1st / 8th pick / 1986"
"33",50,"Gary Plummer",32,"MLB",16,13,244,"6-2","California","1/26/1960","6",7,""
"34",30,"Marquez Pope",22,"",7,0,193,"5-11","Fresno St.","10/29/1970","Rook",0,"San Diego Chargers / 2nd / 33rd pick / 1992"
"35",86,"Alfred Pupunu",23,"te",15,2,260,"6-2","Weber St.","10/17/1969","Rook",0,""
"36",24,"Stanley Richard",25,"FS",14,14,198,"6-2","Texas","10/21/1967","1",6,"San Diego Chargers / 1st / 9th pick / 1991"
"37",65,"David Richards",26,"RG",16,16,315,"6-5","SMU,UCLA","4/11/1966","4",9,"San Diego Chargers / 4th / 98th pick / 1988"
"38",57,"Henry Rolling",27,"LLB",15,15,232,"6-2","Nevada","9/8/1965","4",7,"Tampa Bay Buccaneers / 5th / 135th pick / 1987"
"39",79,"Tony Savage",25,"",2,0,300,"6-3","Washington St.","7/7/1967","2",0,"New York Jets / 5th / 112th pick / 1990"
"40",55,"Junior Seau*+",23,"RLB",15,15,250,"6-3","USC","1/19/1969","2",16,"San Diego Chargers / 1st / 5th pick / 1990"
"41",98,"Jim Skow",29,"",1,0,253,"6-3","Nebraska","6/29/1963","6",0,"Cincinnati Bengals / 3rd / 58th pick / 1986"
"42",54,"Billy Ray Smith",31,"",1,0,235,"6-3","Arkansas","8/10/1961","9",0,"San Diego Chargers / 1st / 5th pick / 1983"
"43",85,"Walter Stanley",30,"",1,0,180,"5-9","Colorado,Mesa","11/5/1962","7",0,"Green Bay Packers / 4th / 98th pick / 1985"
"44",72,"Harry Swayne",27,"LT",16,16,290,"6-5","Rutgers","2/2/1965","5",9,"Tampa Bay Buccaneers / 7th / 190th pick / 1987"
"45",76,"Broderick Thompson",32,"RT",12,12,295,"6-5","Kansas","8/14/1960","7",7,""
"46",93,"George Thornton",24,"RDT",16,13,300,"6-3","Alabama","4/27/1968","1",7,"San Diego Chargers / 2nd / 36th pick / 1991"
"47",43,"Peter Tuipulotu",23,"",6,0,210,"5-11","BYU","2/20/1969","Rook",0,""
"48",25,"Sean Vanhorse",24,"RCB",16,9,180,"5-10","Howard","7/22/1968","Rook",4,"Miami Dolphins / 6th / 151st pick / 1990"
"49",89,"Derrick Walker",25,"TE",16,16,246,"6-0","Michigan","6/23/1967","2",4,"San Diego Chargers / 6th / 163rd pick / 1990"
"50",90,"Reggie White",22,"",3,0,296,"6-4","Oklahoma St.,North Carolina A&T","3/22/1970","Rook",0,"San Diego Chargers / 6th / 147th pick / 1992"
"51",64,"Curtis Whitley",23,"",3,0,295,"6-1","Chowan,Clemson","5/10/1969","Rook",0,"San Diego Chargers / 5th / 117th pick / 1992"
"52",96,"Blaise Winter",30,"LDT",16,15,278,"6-3","Syracuse","1/31/1962","8",7,"Indianapolis Colts / 2nd / 35th pick / 1984"
"53",87,"Duane Young",24,"TE",16,14,270,"6-3","Michigan St.","5/29/1968","1",0,"San Diego Chargers / 5th / 123rd pick / 1991"
