"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",42,"Isa Abdul-Quddus",23,"fs",15,3,200,"6-1","Fordham","8/3/1989","1",2,""
"2",9,"Drew Brees*",33,"QB",16,16,209,"6-0","Purdue","1/15/1979","11",15,"San Diego Chargers / 2nd / 32nd pick / 2001"
"3",71,"Charles Brown",25,"rt",10,3,284,"6-5","USC","4/10/1987","2",3,"New Orleans Saints / 2nd / 64th pick / 2010"
"4",77,"Brodrick Bunkley",29,"DT",15,15,295,"6-2","Florida St.","11/23/1983","6",5,"Philadelphia Eagles / 1st / 14th pick / 2006"
"5",25,"Rafael Bush",25,"",16,0,180,"5-11","South Carolina St.","5/12/1987","1",1,""
"6",74,"Jermon Bushrod*",28,"LT",16,16,315,"6-4","Towson","8/19/1984","5",11,"New Orleans Saints / 4th / 125th pick / 2007"
"7",39,"Travaris Cadet",23,"",13,0,210,"6-1","Appalachian St.","2/1/1989","Rook",0,""
"8",17,"Greg Camarillo",30,"",5,0,190,"6-1","Stanford","4/18/1982","6",0,""
"9",52,"Jonathan Casillas",25,"lb",14,1,225,"6-0","Wisconsin","6/3/1987","3",2,""
"10",45,"Jed Collins",26,"fb",15,7,255,"6-1","Washington St.","3/3/1986","1",1,""
"11",12,"Marques Colston",29,"WR",16,13,225,"6-4","Hofstra","6/5/1983","6",10,"New Orleans Saints / 7th / 252nd pick / 2006"
"12",10,"Chase Daniel",26,"",16,0,218,"6-0","Missouri","10/7/1986","3",0,""
"13",20,"A.J. Davis",23,"",1,0,183,"6-0","Jacksonville St.","7/6/1989","Rook",0,""
"14",60,"Brian De La Puente",27,"C",16,16,306,"6-3","California","5/13/1985","1",8,""
"15",47,"Justin Drescher",24,"",16,0,230,"6-1","Colorado","1/1/1988","2",1,""
"16",98,"Sedrick Ellis",27,"DT",16,16,308,"6-1","USC","7/9/1985","4",5,"New Orleans Saints / 1st / 7th pick / 2008"
"17",73,"Jahri Evans*+",29,"RG",16,16,316,"6-4","Bloomsburg","8/22/1983","6",16,"New Orleans Saints / 4th / 108th pick / 2006"
"18",93,"Junior Galette",24,"de",12,1,257,"6-2","Temple,Stillman","3/27/1988","2",2,""
"19",89,"Daniel Graham",34,"",6,0,257,"6-3","Colorado","11/16/1978","10",0,"New England Patriots / 1st / 21st pick / 2002"
"20",80,"Jimmy Graham",26,"TE",15,9,260,"6-7","Miami (FL)","11/24/1986","2",8,"New Orleans Saints / 3rd / 95th pick / 2010"
"21",33,"Jabari Greer",30,"LCB",14,13,169,"5-11","Tennessee","2/11/1982","8",4,""
"22",66,"Ben Grubbs",28,"LG",16,16,311,"6-3","Auburn","3/10/1984","5",8,"Baltimore Ravens / 1st / 29th pick / 2007"
"23",41,"Roman Harper",30,"SS",16,16,195,"6-0","Alabama","12/11/1982","6",5,"New Orleans Saints / 2nd / 43rd pick / 2006"
"24",NA,"Bryce Harris",23,"rt",2,1,300,"6-6","Fresno St.","1/16/1989","Rook",1,""
"25",5,"Garrett Hartley",26,"",16,0,204,"5-8","Oklahoma","5/16/1986","4",3,""
"26",57,"David Hawthorne",27,"LB",11,10,230,"6-0","TCU","5/14/1985","4",3,""
"27",19,"Devery Henderson",30,"WR",15,9,200,"5-11","LSU","3/26/1982","8",3,"New Orleans Saints / 2nd / 50th pick / 2004"
"28",65,"Ricky Henry",25,"",1,0,310,"6-2","Nebraska","7/27/1987","1",0,""
"29",54,"Will Herring",29,"lb",16,1,215,"6-3","Auburn","8/28/1983","5",1,"Seattle Seahawks / 5th / 161st pick / 2007"
"30",76,"Akiem Hicks",23,"",14,0,318,"6-5","Sacramento City Coll.; Regina","11/16/1989","Rook",1,"New Orleans Saints / 3rd / 89th pick / 2012"
"31",81,"Michael Higgins",25,"te",2,1,242,"6-5","Nebraska-Omaha","12/7/1987","1",0,""
"32",53,"Ramon Humber",25,"",13,0,232,"5-11","North Dakota St.","8/10/1987","3",1,""
"33",28,"Mark Ingram",23,"rb",16,5,215,"5-10","Alabama","12/21/1989","1",4,"New Orleans Saints / 1st / 28th pick / 2011"
"34",29,"Chris Ivory",24,"rb",6,2,222,"6-0","Washington St.,Tiffin","3/22/1988","2",1,""
"35",27,"Malcolm Jenkins",25,"FS",13,13,200,"6-0","Ohio St.","12/20/1987","3",4,"New Orleans Saints / 1st / 14th pick / 2009"
"36",96,"Tom Johnson",28,"",15,0,288,"6-3","Southern Miss","8/30/1984","1",1,""
"37",94,"Cameron Jordan",23,"DE",16,16,287,"6-4","California","7/10/1989","1",7,"New Orleans Saints / 1st / 24th pick / 2011"
"38",50,"Curtis Lofton",26,"MLB",16,16,238,"6-2","Oklahoma","6/2/1986","4",7,"Atlanta Falcons / 2nd / 37th pick / 2008"
"39",44,"Elbert Mack",26,"cb",7,2,201,"6-1","Troy","7/14/1986","4",1,""
"40",90,"Turk McBride",27,"",7,0,285,"6-4","Tennessee","5/30/1985","5",1,"Kansas City Chiefs / 2nd / 54th pick / 2007"
"41",16,"Lance Moore",29,"wr",15,7,177,"5-9","Toledo","8/31/1983","6",9,""
"42",13,"Joe Morgan",24,"wr",14,5,184,"6-1","Walsh","3/23/1988","1",3,""
"43",6,"Thomas Morstead*",26,"",16,0,228,"6-4","SMU","3/8/1986","3",4,"New Orleans Saints / 5th / 164th pick / 2009"
"44",31,"Jerome Murphy",25,"",2,0,191,"6-1","South Florida","1/13/1987","2",0,"St. Louis Rams / 3rd / 65th pick / 2010"
"45",37,"Jerico Nelson",23,"",3,0,216,"5-10","Arkansas","9/19/1989","Rook",0,""
"46",69,"Eric Olsen",24,"te",16,4,301,"6-3","Notre Dame","6/16/1988","2",3,"Denver Broncos / 6th / 183rd pick / 2010"
"47",32,"Johnny Patrick",24,"cb",15,1,185,"5-11","Louisville","8/17/1988","1",1,"New Orleans Saints / 3rd / 88th pick / 2011"
"48",21,"Patrick Robinson",25,"RCB",16,16,190,"5-11","Florida St.","9/7/1987","2",5,"New Orleans Saints / 1st / 32nd pick / 2010"
"49",68,"Will Robinson",28,"rt",6,1,297,"6-5","","12/20/1984","1",1,""
"50",15,"Courtney Roby",29,"",13,0,189,"6-0","Indiana","1/10/1983","7",0,"Tennessee Titans / 3rd / 68th pick / 2005"
"51",55,"Barrett Ruud",29,"",3,0,242,"6-1","Nebraska","5/20/1983","7",0,"Tampa Bay Buccaneers / 2nd / 36th pick / 2005"
"52",58,"Scott Shanle",33,"lb",7,6,240,"6-2","Nebraska","11/23/1979","9",2,"St. Louis Rams / 7th / 251st pick / 2003"
"53",91,"Will Smith",31,"DE",16,16,282,"6-3","Ohio St.","7/4/1981","8",6,"New Orleans Saints / 1st / 18th pick / 2004"
"54",43,"Darren Sproles",29,"rb",13,6,181,"5-6","Kansas St.","6/20/1983","7",7,"San Diego Chargers / 4th / 130th pick / 2005"
"55",64,"Zach Strief",29,"RT",12,12,349,"6-7","Northwestern","9/22/1983","6",6,"New Orleans Saints / 7th / 210th pick / 2006"
"56",85,"David Thomas",29,"te",15,7,240,"6-3","Texas","7/5/1983","6",1,"New England Patriots / 3rd / 86th pick / 2006"
"57",23,"Pierre Thomas",28,"rb",15,4,210,"5-11","Illinois","12/18/1984","5",6,""
"58",51,"Jonathan Vilma",30,"LB",11,10,230,"6-1","Miami (FL)","4/16/1982","8",4,"New York Jets / 1st / 12th pick / 2004"
"59",24,"Corey White",22,"lcb",10,4,206,"5-11","Samford","5/9/1990","Rook",2,"New Orleans Saints / 5th / 162nd pick / 2012"
"60",95,"Martez Wilson",24,"",16,0,250,"6-3","Illinois","9/21/1988","1",2,"New Orleans Saints / 3rd / 72nd pick / 2011"
"61",NA,"Team Total",26.2,"",16,NA,239.9,"6-1.6","","","3.1",NA,""
