"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",62,"Ben Apuna",23,"lb",10,3,222,"6-1","Arizona St.","6/26/1957","Rook",2,"St. Louis Cardinals / 7th / 171st pick / 1980"
"2",60,"Brad Benson",25,"LT",15,14,262,"6-3","Penn St.","11/25/1955","2",5,"New England Patriots / 8th / 219th pick / 1977"
"3",39,"Art Best",27,"",1,0,205,"6-1","Notre Dame,Kent St.","3/18/1953","3",0,"Los Angeles Rams / 6th / 156th pick / 1977"
"4",23,"Tony Blount",22,"",3,0,195,"6-1","Virginia","11/5/1958","Rook",0,"New York Giants / 5th / 118th pick / 1980"
"5",12,"Scott Brunner",23,"qb",16,3,206,"6-5","Delaware","3/24/1957","Rook",2,"New York Giants / 6th / 145th pick / 1980"
"6",61,"Phil Cancik",23,"lb",5,2,228,"6-1","Northern Arizona","4/19/1957","Rook",1,""
"7",53,"Harry Carson",27,"RILB",8,8,237,"6-2","South Carolina St.","11/26/1953","4",3,"New York Giants / 4th / 105th pick / 1976"
"8",56,"Jim Clack",33,"C",16,16,250,"6-3","Wake Forest","10/26/1947","9",6,""
"9",29,"Jim Culbreath",28,"",1,0,209,"6-0","Oklahoma","10/21/1952","3",0,"Green Bay Packers / 10th / 260th pick / 1977"
"10",18,"Joe Danelo",27,"K",16,0,166,"5-9","Washington St.","9/2/1953","5",4,"Miami Dolphins / 10th / 257th pick / 1975"
"11",46,"Mike Dennis",22,"RCB",13,10,190,"5-10","Wyoming","6/6/1958","Rook",4,""
"12",63,"Terry Falcon",25,"g",13,2,260,"6-3","Minot St.,Montana","8/30/1955","2",1,"New England Patriots / 8th / 198th pick / 1978"
"13",22,"Eric Felton",25,"db",6,3,200,"6-0","Texas Tech","10/8/1955","2",1,"New Orleans Saints / 5th / 115th pick / 1978"
"14",88,"Mike Friede",23,"wr",7,4,205,"6-3","Indiana","9/22/1957","Rook",3,"Detroit Lions / 3rd / 62nd pick / 1980"
"15",25,"Alvin Garrett",24,"KR",15,0,178,"5-7","Angelo State (TX)","10/1/1956","Rook",1,"San Diego Chargers / 9th / 237th pick / 1979"
"16",83,"Earnest Gray",23,"WR",16,16,195,"6-3","Memphis","3/2/1957","1",6,"New York Giants / 2nd / 36th pick / 1979"
"17",37,"Don Harris",26,"db",11,4,185,"6-2","Rutgers","2/8/1954","2",2,"Washington Redskins / 11th / 300th pick / 1977"
"18",36,"Mark Haynes",22,"LCB",15,11,194,"5-11","Colorado","11/6/1958","Rook",4,"New York Giants / 1st / 8th pick / 1980"
"19",27,"Larry Heater",22,"rb",14,4,205,"5-11","Arizona","1/9/1958","Rook",3,"Kansas City Chiefs / 6th / 164th pick / 1980"
"20",26,"Bud Hebert",24,"fs",10,6,190,"6-0","Oklahoma","10/12/1956","Rook",2,"New York Giants / 7th / 179th pick / 1980"
"21",47,"Steve Henry",23,"",5,0,190,"6-2","Emporia St.","3/5/1957","1",0,"St. Louis Cardinals / 5th / 118th pick / 1979"
"22",29,"Eddie Hicks",25,"rb",3,1,210,"6-2","East Carolina","7/26/1955","1",0,"New York Giants / 6th / 158th pick / 1979"
"23",35,"Mike Hogan",26,"rb",6,4,213,"6-2","Tenn-Chattanooga","11/1/1954","4",1,"Philadelphia Eagles / 9th / 247th pick / 1976"
"24",77,"Vern Holland",32,"rt",10,5,268,"6-5","Tennessee St.","6/27/1948","9",3,"Cincinnati Bengals / 1st / 15th pick / 1971"
"25",24,"Terry Jackson",25,"lcb",8,7,197,"5-10","San Diego St.","12/9/1955","2",3,"New York Giants / 5th / 120th pick / 1978"
"26",13,"Dave Jennings*+",28,"P",16,0,203,"6-4","St. Lawrence","6/8/1952","6",4,""
"27",70,"Gary Jeter",25,"RDE",16,16,259,"6-4","USC","1/24/1955","3",6,"New York Giants / 1st / 5th pick / 1977"
"28",89,"Dennis Johnson",24,"",2,0,220,"6-3","Mississippi St.","2/26/1956","2",0,"Buffalo Bills / 3rd / 59th pick / 1978"
"29",84,"Nate Johnson",23,"",16,0,192,"5-11","Hillsdale","5/12/1957","Rook",0,"Pittsburgh Steelers / 7th / 193rd pick / 1980"
"30",55,"Brian Kelley",29,"lb",2,1,230,"6-3","California Lutheran","9/1/1951","7",0,"New York Giants / 14th / 353rd pick / 1973"
"31",72,"Gordon King",24,"RT",12,9,275,"6-6","Stanford","2/3/1956","2",4,"New York Giants / 1st / 10th pick / 1978"
"32",33,"Jerome King",25,"",1,0,175,"5-10","Purdue","1/4/1955","1",0,""
"33",33,"Scott Laidlaw",27,"rb",7,1,206,"6-0","Stanford","2/17/1953","5",0,"Dallas Cowboys / 14th / 356th pick / 1975"
"34",71,"Myron Lapka",24,"",10,0,258,"6-4","USC","5/10/1956","Rook",1,"New York Giants / 3rd / 64th pick / 1980"
"35",74,"Chris Linnin",23,"de",10,2,255,"6-4","Washington","5/4/1957","Rook",1,"New York Giants / 7th / 181st pick / 1980"
"36",51,"Frank Marion",29,"LILB",11,7,227,"6-3","Florida A&M","3/16/1951","3",3,""
"37",79,"Dale Markham",23,"",1,0,280,"6-8","North Dakota","7/24/1957","Rook",0,"Kansas City Chiefs / 11th / 287th pick / 1980"
"38",75,"George Martin",27,"LDE",16,16,245,"6-4","Oregon","2/16/1953","5",6,"New York Giants / 11th / 262nd pick / 1975"
"39",41,"Bo Matthews",29,"FB",15,7,230,"6-4","Colorado","11/15/1951","6",2,"San Diego Chargers / 1st / 2nd pick / 1974"
"40",79,"Mike McCoy",32,"dt",2,2,284,"6-5","Notre Dame","9/6/1948","10",1,"Green Bay Packers / 1st / 2nd pick / 1970"
"41",76,"Curtis McGriff",22,"NT",13,11,270,"6-5","Alabama","5/17/1958","Rook",4,""
"42",52,"Joe McLaughlin",23,"lb",8,3,235,"6-1","Massachusetts","7/1/1957","1",1,""
"43",81,"Tom Mullady",23,"te",16,3,232,"6-3","Rhodes","1/30/1957","1",3,"Buffalo Bills / 7th / 170th pick / 1979"
"44",22,"Doug Nettles",29,"",2,0,179,"6-0","Vanderbilt","8/13/1951","6",0,"Baltimore Colts / 5th / 129th pick / 1974"
"45",21,"Don Patterson",23,"db",3,1,175,"5-11","Georgia Tech","10/31/1957","1",0,""
"46",86,"Johnny Perkins",27,"wr",6,4,205,"6-2","Abilene Christian","4/21/1953","3",2,"New York Giants / 2nd / 32nd pick / 1977"
"47",59,"Ralph Perretta",27,"",5,0,252,"6-2","Purdue","1/30/1953","5",0,"San Diego Chargers / 8th / 206th pick / 1975"
"48",30,"Leon Perry",23,"fb",10,5,224,"5-11","Mississippi","8/14/1957","Rook",2,""
"49",82,"Danny Pittman",22,"WR",11,7,205,"6-2","Wyoming","4/3/1958","Rook",2,"New York Giants / 4th / 90th pick / 1980"
"50",28,"Beasley Reece",26,"SS",16,14,193,"6-1","North Texas","3/18/1954","4",5,"Dallas Cowboys / 9th / 264th pick / 1976"
"51",34,"Nate Rivers",25,"",3,0,215,"6-3","South Carolina St.","8/31/1955","Rook",0,"Philadelphia Eagles / 5th / 135th pick / 1980"
"52",59,"Kelly Saalfeld",24,"",7,0,246,"6-3","Nebraska","2/15/1956","Rook",0,"Green Bay Packers / 9th / 226th pick / 1980"
"53",87,"Gary Shirk",30,"TE",16,14,220,"6-1","Morehead St.","2/23/1950","4",2,""
"54",69,"Roy Simmons",24,"LG",16,16,264,"6-3","Georgia Tech","11/8/1956","1",6,"New York Giants / 8th / 201st pick / 1979"
"55",11,"Phil Simms",25,"QB",13,13,216,"6-3","Morehead St.","11/3/1955","1",6,"New York Giants / 1st / 7th pick / 1979"
"56",57,"John Skorupan",29,"ROLB",12,10,222,"6-2","Penn St.","5/17/1951","7",4,"Buffalo Bills / 6th / 136th pick / 1973"
"57",78,"George Small",24,"",7,0,260,"6-2","North Carolina A&T","11/18/1956","Rook",1,""
"58",80,"Phil Tabor",24,"nt",16,6,255,"6-4","Oklahoma","11/30/1956","1",3,"New York Giants / 4th / 90th pick / 1979"
"59",38,"Billy Taylor",24,"RB",11,10,215,"6-0","Texas Tech","7/6/1956","2",6,"New York Giants / 4th / 90th pick / 1978"
"60",52,"Steve Tobin",23,"",4,0,258,"6-4","Minnesota","3/29/1957","Rook",0,""
"61",68,"J.T. Turner",27,"RG",16,15,253,"6-3","Duke","4/17/1953","3",6,""
"62",66,"Kevin Turner",22,"lb",3,1,223,"6-2","Pacific","2/5/1958","Rook",1,""
"63",10,"Brad Van Pelt*",29,"LOLB",15,14,235,"6-5","Michigan St.","4/5/1951","7",8,"New York Giants / 2nd / 40th pick / 1973"
"64",59,"Whip Walton",25,"",2,0,225,"6-2","San Diego St.","7/16/1955","Rook",0,"Minnesota Vikings / 3rd / 75th pick / 1978"
"65",73,"Jeff Weston",24,"t",6,3,259,"6-5","Notre Dame","4/10/1956","1",2,"Miami Dolphins / 9th / 244th pick / 1979"
"66",58,"Mike Whittington",22,"rolb",16,7,220,"6-2","Notre Dame","8/9/1958","Rook",4,""
"67",20,"Gary Woolford",26,"FS",12,8,180,"6-0","West. Illinois,Florida St.","5/4/1954","Rook",3,"Houston Oilers / 6th / 148th pick / 1977"
"68",99,"Kervin Wyatt",23,"lb",4,3,235,"6-1","Maryland","10/17/1957","Rook",1,""
