"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",74,"Ian Allen",25,"rt",16,11,310,"6-4","Purdue","7/22/1978","1",4,""
"2",25,"Will Allen",25,"LCB",12,12,196,"5-10","Syracuse","8/5/1978","2",5,"New York Giants / 1st / 22nd pick / 2001"
"3",21,"Tiki Barber",28,"RB",16,16,200,"5-10","Virginia","4/7/1975","6",9,"New York Giants / 2nd / 36th pick / 1997"
"4",58,"Micheal Barrow",33,"MLB",16,16,245,"6-2","Miami (FL)","4/19/1970","10",7,"Houston Oilers / 2nd / 47th pick / 1993"
"5",67,"Chris Bober",27,"C",16,16,310,"6-5","Nebraska-Omaha","12/24/1976","2",5,""
"6",22,"Ralph Brown",25,"rcb",11,7,185,"5-10","Nebraska","9/16/1978","3",3,"New York Giants / 5th / 140th pick / 2000"
"7",8,"Matt Bryant",28,"",11,0,200,"5-9","Baylor","5/29/1975","1",2,""
"8",84,"Tim Carter",24,"wr",12,2,200,"6-0","Auburn","9/21/1979","1",2,"New York Giants / 2nd / 46th pick / 2002"
"9",31,"Ike Charlton",26,"lcb",7,2,199,"5-11","Virginia Tech","10/6/1977","3",1,"Seattle Seahawks / 2nd / 52nd pick / 2000"
"10",39,"Ryan Clark",24,"lb",16,4,200,"5-11","LSU","10/12/1979","1",2,""
"11",5,"Kerry Collins",31,"QB",13,13,248,"6-5","Penn St.","12/30/1972","8",7,"Carolina Panthers / 1st / 5th pick / 1995"
"12",9,"Brett Conway",28,"",5,0,208,"6-2","Penn St.","3/8/1975","5",1,"Green Bay Packers / 3rd / 90th pick / 1997"
"13",57,"Carson Dach",23,"",16,0,253,"6-1","East. Michigan","9/29/1980","Rook",2,""
"14",66,"David Diehl",23,"RG",16,16,315,"6-5","Illinois","9/15/1980","Rook",5,"New York Giants / 5th / 160th pick / 2003"
"15",89,"Darnell Dinkins",26,"",7,0,255,"6-3","Pittsburgh","1/20/1977","1",0,""
"16",10,"Jeff Feagles",37,"",16,0,215,"6-1","Miami (FL)","3/7/1966","15",1,""
"17",95,"Frank Ferrara",28,"",2,0,280,"6-3","Rhode Island","12/7/1975","2",0,""
"18",20,"Jim Finn",27,"FB",15,9,245,"6-0","Pennsylvania","12/9/1976","3",1,"Chicago Bears / 7th / 253rd pick / 1999"
"19",29,"Ray Green",26,"",2,0,195,"6-3","South Carolina","3/22/1977","3",0,""
"20",54,"Nick Greisen",24,"",15,0,245,"6-1","Wisconsin","8/10/1979","1",1,"New York Giants / 5th / 152nd pick / 2002"
"21",97,"Cornelius Griffin",27,"LDT",15,15,300,"6-3","Alabama","12/3/1976","3",6,"New York Giants / 2nd / 42nd pick / 2000"
"22",75,"Keith Hamilton",32,"RDT",15,15,295,"6-6","Pittsburgh","5/25/1971","11",6,"New York Giants / 4th / 99th pick / 1992"
