"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",34,"Walter Abercrombie",24,"RB",15,13,210,"6-0","Baylor","9/26/1959","1",7,"Pittsburgh Steelers / 1st / 12th pick / 1982"
"2",1,"Gary Anderson*",24,"K",16,0,193,"5-11","Syracuse","7/16/1959","1",5,"Buffalo Bills / 7th / 171st pick / 1982"
"3",65,"Tom Beasley",29,"RDE",16,14,253,"6-5","Virginia Tech","8/11/1954","5",7,"Pittsburgh Steelers / 3rd / 60th pick / 1977"
"4",25,"Greg Best",23,"",13,0,185,"5-10","Kansas St.","1/14/1960","Rook",1,""
"5",54,"Craig Bingham",24,"",12,0,218,"6-2","Syracuse","9/26/1959","1",1,"Pittsburgh Steelers / 6th / 167th pick / 1982"
"6",47,"Mel Blount",35,"RCB",16,16,205,"6-3","Southern","4/10/1948","13",8,"Pittsburgh Steelers / 3rd / 53rd pick / 1970"
"7",71,"Emil Boures",23,"t",16,3,259,"6-1","Pittsburgh","1/29/1960","1",2,"Pittsburgh Steelers / 7th / 182nd pick / 1982"
"8",12,"Terry Bradshaw",35,"qb",1,1,215,"6-3","Louisiana Tech","9/2/1948","13",0,"Pittsburgh Steelers / 1st / 1st pick / 1970"
"9",79,"Larry Brown",34,"RT",8,8,246,"6-4","Kansas","6/16/1949","12",3,"Pittsburgh Steelers / 5th / 106th pick / 1971"
"10",80,"Wayne Capers",22,"wr",11,4,198,"6-2","Kansas","5/17/1961","Rook",2,"Pittsburgh Steelers / 2nd / 52nd pick / 1983"
"11",33,"Harvey Clayton",22,"",14,0,179,"5-9","Florida St.","4/4/1961","Rook",2,""
"12",56,"Robin Cole",28,"ROLB",16,16,220,"6-2","New Mexico","9/11/1955","6",8,"Pittsburgh Steelers / 1st / 21st pick / 1977"
"13",5,"Craig Colquitt",29,"P",16,0,182,"6-1","Tennessee","6/9/1954","5",3,"Pittsburgh Steelers / 3rd / 76th pick / 1978"
"14",77,"Steve Courson",28,"RG",9,9,274,"6-1","South Carolina","10/1/1955","5",4,"Pittsburgh Steelers / 5th / 125th pick / 1977"
"15",89,"Bennie Cunningham",29,"TE",16,16,254,"6-5","Clemson","12/23/1954","7",4,"Pittsburgh Steelers / 1st / 28th pick / 1976"
"16",45,"Russell Davis",27,"",5,0,227,"6-0","Michigan","9/15/1956","3",0,"Pittsburgh Steelers / 4th / 86th pick / 1979"
"17",55,"Rick Donnalley",25,"rg",16,7,261,"6-2","North Carolina","12/11/1958","1",4,"Pittsburgh Steelers / 3rd / 73rd pick / 1981"
"18",88,"Craig Dunaway",22,"",11,0,233,"6-2","Michigan","3/27/1961","Rook",0,"Pittsburgh Steelers / 8th / 218th pick / 1983"
"19",67,"Gary Dunn",30,"NT",13,12,258,"6-3","Miami (FL)","8/24/1953","7",6,"Pittsburgh Steelers / 6th / 159th pick / 1976"
"20",86,"Gregg Garrity",23,"wr",15,3,171,"5-10","Penn St.","11/24/1960","Rook",3,"Pittsburgh Steelers / 5th / 140th pick / 1983"
"21",92,"Keith Gary",24,"de",16,2,263,"6-3","Ferrum,Oklahoma","9/14/1959","Rook",3,"Pittsburgh Steelers / 1st / 17th pick / 1981"
"22",95,"John Goodman",25,"LDE",14,11,253,"6-6","Oklahoma","11/12/1958","2",5,"Pittsburgh Steelers / 2nd / 56th pick / 1980"
"23",32,"Franco Harris",33,"FB",16,16,230,"6-2","Penn St.","3/7/1950","11",8,"Pittsburgh Steelers / 1st / 13th pick / 1972"
"24",43,"Tim Harris",22,"",14,0,206,"5-9","Washington St.","6/15/1961","Rook",0,""
"25",27,"Greg Hawthorne",27,"rb",10,4,228,"6-2","Baylor","9/5/1956","4",3,"Pittsburgh Steelers / 1st / 28th pick / 1979"
"26",53,"Bryan Hinkle",24,"",16,0,222,"6-1","Oregon","6/4/1959","1",3,"Pittsburgh Steelers / 6th / 156th pick / 1981"
"27",62,"Tunch Ilkin",26,"RT",11,10,263,"6-3","Indiana St.","9/23/1957","3",4,"Pittsburgh Steelers / 6th / 165th pick / 1980"
"28",29,"Ron Johnson",27,"fs",12,7,200,"5-10","East. Michigan","6/8/1956","5",5,"Pittsburgh Steelers / 1st / 22nd pick / 1978"
"29",74,"Mark Kirchner",24,"",3,0,261,"6-3","Baylor","10/19/1959","Rook",0,"Pittsburgh Steelers / 7th / 191st pick / 1983"
"30",90,"Bob Kohrs",25,"",9,0,240,"6-3","Arizona St.","11/8/1958","2",1,"Pittsburgh Steelers / 2nd / 35th pick / 1980"
"31",58,"Jack Lambert*+",31,"RILB",15,15,220,"6-4","Kent St.","7/8/1952","9",17,"Pittsburgh Steelers / 2nd / 46th pick / 1974"
"32",50,"David Little",24,"lb",16,1,232,"6-1","Florida","1/3/1959","2",2,"Pittsburgh Steelers / 7th / 183rd pick / 1981"
"33",16,"Mark Malone",25,"",2,0,223,"6-4","Arizona St.","11/22/1958","3",0,"Pittsburgh Steelers / 1st / 28th pick / 1980"
"34",57,"Mike Merriweather",23,"LOLB",16,16,230,"6-2","Pacific","11/26/1960","1",9,"Pittsburgh Steelers / 3rd / 70th pick / 1982"
"35",64,"Edmund Nelson",23,"nt",16,5,272,"6-3","Auburn","4/30/1960","1",3,"Pittsburgh Steelers / 7th / 172nd pick / 1982"
"36",44,"Henry Odom",24,"KR",16,0,200,"5-10","South Carolina St.","2/12/1959","Rook",0,"Pittsburgh Steelers / 8th / 199th pick / 1983"
"37",66,"Ted Petersen",28,"LT",13,13,244,"6-5","East. Illinois","2/7/1955","6",5,"Pittsburgh Steelers / 4th / 93rd pick / 1977"
"38",30,"Frank Pollard",26,"rb",16,3,218,"5-10","Baylor","6/15/1957","3",5,"Pittsburgh Steelers / 11th / 305th pick / 1980"
"39",69,"Gabe Rivera",22,"",6,0,293,"6-2","Texas Tech","4/7/1961","Rook",1,"Pittsburgh Steelers / 1st / 21st pick / 1983"
"40",87,"John Rodgers",23,"te",15,1,220,"6-2","Louisiana Tech","2/7/1960","1",0,""
"41",31,"Donnie Shell",31,"SS",16,16,190,"5-11","South Carolina St.","8/26/1952","9",8,""
"42",81,"Paul Skansi",22,"PR",15,0,186,"5-11","Washington","1/11/1961","Rook",0,"Pittsburgh Steelers / 5th / 133rd pick / 1983"
"43",82,"John Stallworth",31,"WR",4,4,191,"6-2","Alabama A&M","7/15/1952","9",1,"Pittsburgh Steelers / 4th / 82nd pick / 1974"
"44",18,"Cliff Stoudt",28,"QB",16,15,215,"6-4","Youngstown St.","3/27/1955","3",10,"Pittsburgh Steelers / 5th / 121st pick / 1977"
"45",85,"Calvin Sweeney",28,"WR",16,16,190,"6-2","California-Riverside,USC","1/12/1955","3",5,"Pittsburgh Steelers / 4th / 110th pick / 1979"
"46",51,"Loren Toews",32,"LILB",16,16,220,"6-3","California","11/3/1951","10",7,"Pittsburgh Steelers / 8th / 192nd pick / 1973"
"47",41,"Sam Washington",23,"",16,0,180,"5-8","Miss. Valley St.","3/7/1960","1",1,""
"48",52,"Mike Webster*+",31,"C",16,16,255,"6-1","Wisconsin","3/18/1952","9",13,"Pittsburgh Steelers / 5th / 125th pick / 1974"
"49",21,"Eric Williams",23,"db",3,1,188,"6-1","North Carolina St.","2/21/1960","Rook",1,"Pittsburgh Steelers / 6th / 164th pick / 1983"
"50",93,"Keith Willis",24,"de",14,4,260,"6-1","Northeastern","7/29/1959","1",4,""
"51",61,"Blake Wingle",23,"",16,0,267,"6-2","Cal Poly-San Luis Obispo,UCLA","4/17/1960","Rook",1,"Pittsburgh Steelers / 9th / 244th pick / 1983"
"52",73,"Craig Wolfley",25,"LG",14,14,265,"6-1","Syracuse","5/19/1958","3",6,"Pittsburgh Steelers / 5th / 138th pick / 1980"
"53",49,"Dwayne Woodruff",26,"LCB",15,15,198,"5-11","Louisville","2/18/1957","4",7,"Pittsburgh Steelers / 6th / 161st pick / 1979"
"54",22,"Rick Woods",24,"FS",15,9,196,"6-0","Boise St.","11/16/1959","1",6,"Pittsburgh Steelers / 4th / 97th pick / 1982"
"55",NA,"Team Total",26.2,"",16,NA,225.2,"6-1.4","","","3.5",NA,""
