"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",42,"Eric Ball",23,"FB",15,9,218,"6-2","UCLA","7/1/1966","Rook",3,"Cincinnati Bengals / 2nd / 35th pick / 1989"
"2",35,"Chris Barber",25,"",8,0,187,"6-0","North Carolina A&T","1/15/1964","2",0,""
"3",53,"Leo Barker",30,"",16,0,226,"6-2","New Mexico St.","11/7/1959","5",1,"Cincinnati Bengals / 7th / 177th pick / 1984"
"4",24,"Lewis Billups",26,"LCB",16,16,190,"5-11","North Alabama","10/10/1963","3",6,"Cincinnati Bengals / 2nd / 38th pick / 1986"
"5",74,"Brian Blados",27,"RT",13,10,300,"6-5","North Carolina","1/11/1962","5",6,"Cincinnati Bengals / 1st / 28th pick / 1984"
"6",55,"Ed Brady",27,"",16,0,238,"6-2","Illinois","6/17/1962","5",1,"Los Angeles Rams / 8th / 215th pick / 1984"
"7",3,"Jim Breech",33,"K",12,0,161,"5-6","California","4/11/1956","10",2,"Detroit Lions / 8th / 206th pick / 1978"
"8",21,"James Brooks*",31,"RB",16,14,180,"5-10","Auburn","12/28/1958","8",14,"San Diego Chargers / 1st / 24th pick / 1981"
"9",81,"Eddie Brown",27,"WR",15,15,185,"6-0","Miami (FL)","12/17/1962","4",8,"Cincinnati Bengals / 1st / 13th pick / 1985"
"10",99,"Jason Buck",26,"RDE",16,16,268,"6-5","BYU","7/27/1963","2",8,"Cincinnati Bengals / 1st / 17th pick / 1987"
"11",27,"Barney Bussey",27,"db",16,1,215,"6-0","South Carolina St.","5/20/1962","3",2,"Cincinnati Bengals / 5th / 119th pick / 1984"
"12",34,"Richard Carey",21,"",7,0,185,"5-9","Idaho","5/6/1968","Rook",1,""
"13",29,"Rickey Dixon",23,"FS",16,16,183,"5-11","Oklahoma","12/26/1966","1",7,"Cincinnati Bengals / 1st / 5th pick / 1988"
"14",7,"Boomer Esiason*",28,"QB",16,15,224,"6-5","Maryland","4/17/1961","5",15,"Cincinnati Bengals / 2nd / 38th pick / 1984"
"15",33,"David Fulcher*+",25,"SS",16,16,236,"6-3","Arizona St.","9/28/1964","3",16,"Cincinnati Bengals / 3rd / 78th pick / 1986"
"16",18,"Jim Gallery",28,"",4,0,190,"6-1","Minnesota","9/15/1961","2",0,"Tampa Bay Buccaneers / 10th / 254th pick / 1984"
"17",48,"John Garrett",24,"",1,0,180,"5-11","Columbia,Princeton","3/2/1965","Rook",0,""
"18",98,"David Grant",24,"",16,0,277,"6-4","West Virginia","9/17/1965","1",1,"Cincinnati Bengals / 4th / 84th pick / 1988"
"19",71,"Mike Hammerstein",26,"",15,0,270,"6-4","Michigan","3/3/1963","3",2,"Cincinnati Bengals / 3rd / 65th pick / 1986"
"20",89,"Ira Hillary",27,"wr",16,1,190,"5-10","South Carolina","11/13/1962","2",2,"Kansas City Chiefs / 8th / 210th pick / 1985"
"21",40,"John Holifield",25,"",3,0,202,"6-0","West Virginia","7/14/1964","Rook",0,"Cincinnati Bengals / 12th / 328th pick / 1987"
"22",82,"Rodney Holman*",29,"TE",16,15,238,"6-3","Tulane","4/20/1960","7",8,"Cincinnati Bengals / 3rd / 82nd pick / 1982"
"23",37,"Robert Jackson",31,"",14,0,184,"5-10","Central Michigan","10/10/1958","7",1,"Cincinnati Bengals / 11th / 285th pick / 1981"
"24",36,"Stanford Jennings",27,"fb",16,6,205,"6-1","Furman","3/12/1962","5",3,"Cincinnati Bengals / 3rd / 65th pick / 1984"
"25",68,"Paul Jetton",25,"g",5,2,295,"6-4","Texas","10/6/1964","Rook",1,"Cincinnati Bengals / 6th / 141st pick / 1988"
