"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",79,"Coy Bacon",37,"RDE",16,14,270,"6-4","Jackson St.","8/30/1942","11",6,""
"2",4,"Mike Bragg",33,"P",16,0,186,"5-11","Richmond","9/26/1946","11",2,"Washington Redskins / 5th / 117th pick / 1968"
"3",69,"Perry Brooks",25,"",12,0,264,"6-3","Southern","12/4/1954","1",3,"New England Patriots / 7th / 202nd pick / 1976"
"4",88,"Danny Buggs",26,"WR",16,14,188,"6-2","West Virginia","4/22/1953","4",8,"New York Giants / 3rd / 62nd pick / 1975"
"5",65,"Dave Butz",29,"LDT",15,14,291,"6-7","Purdue","6/23/1950","6",5,"St. Louis Cardinals / 1st / 5th pick / 1973"
"6",51,"Monte Coleman",22,"",16,0,242,"6-2","Central Arkansas","11/4/1957","Rook",4,"Washington Redskins / 11th / 289th pick / 1979"
"7",63,"Fred Dean",24,"t",15,1,253,"6-3","Texas Southern","3/30/1955","2",2,""
"8",81,"Chris DeFrance",23,"wr",4,1,205,"6-1","Arizona St.","9/13/1956","Rook",0,"Dallas Cowboys / 6th / 164th pick / 1979"
"9",67,"Greg Dubinetz",25,"",15,0,260,"6-4","Yale","4/15/1954","Rook",4,"Cincinnati Bengals / 9th / 220th pick / 1975"
"10",86,"Phil DuBois",23,"",15,0,220,"6-2","San Diego St.","11/16/1956","Rook",0,""
"11",59,"Brad Dusek",29,"LLB",16,16,220,"6-2","Texas A&M","12/13/1950","5",7,"New England Patriots / 3rd / 56th pick / 1973"
"12",30,"Ike Forte",25,"",11,0,203,"6-0","Arkansas","3/8/1954","3",2,"New England Patriots / 2nd / 35th pick / 1976"
"13",66,"Ted Fritsch",29,"",16,0,242,"6-2","St. Norbert","8/26/1950","7",4,""
"14",84,"Jean Fugett",28,"te",11,6,225,"6-3","Amherst","12/16/1951","7",2,"Dallas Cowboys / 13th / 338th pick / 1972"
"15",80,"Kris Haines",22,"",1,0,183,"5-11","Notre Dame","7/23/1957","Rook",0,"Washington Redskins / 9th / 233rd pick / 1979"
"16",34,"Bobby Hammond",27,"",5,0,171,"5-10","Morgan St.","2/20/1952","3",0,""
"17",22,"Buddy Hardeman",25,"KR",10,0,196,"6-0","Iowa St.","10/21/1954","Rook",4,""
"18",38,"Clarence Harmon",24,"rb",16,1,204,"5-11","Mississippi St.","11/30/1955","2",7,""
"19",26,"Don Harris",25,"",16,0,185,"6-2","Rutgers","2/8/1954","1",3,"Washington Redskins / 11th / 300th pick / 1977"
"20",75,"Terry Hermeling",33,"LT",16,16,255,"6-5","Nevada","4/25/1946","9",8,""
"21",82,"Dallas Hickman",27,"",16,0,238,"6-6","California","2/16/1952","3",3,"Washington Redskins / 9th / 228th pick / 1975"
"22",27,"Ken Houston*",35,"SS",13,13,197,"6-3","Prairie View","11/12/1944","12",7,"Houston Oilers / 9th / 214th pick / 1967"
"23",58,"Don Hover",25,"mlb",16,7,225,"6-2","Washington St.","12/13/1954","1",4,"Washington Redskins / 8th / 219th pick / 1978"
"24",77,"Joe Jones",31,"de",16,3,250,"6-6","Tennessee St.","1/7/1948","9",2,"Cleveland Browns / 2nd / 36th pick / 1970"
"25",54,"Bob Kuziel",29,"C",16,16,255,"6-4","Pittsburgh","7/24/1950","7",8,"New Orleans Saints / 3rd / 60th pick / 1972"
"26",20,"Joe Lavender*",30,"RCB",16,14,190,"6-4","San Diego St.","2/10/1949","6",7,"Philadelphia Eagles / 12th / 288th pick / 1973"
"27",71,"Karl Lorch",29,"LDE",15,15,258,"6-3","USC","6/14/1950","3",7,"Miami Dolphins / 9th / 234th pick / 1973"
"28",25,"Benny Malone",27,"RB",16,16,193,"5-10","Arizona St.","2/3/1952","5",6,"Miami Dolphins / 2nd / 47th pick / 1974"
"29",80,"John McDaniel",28,"wr",15,2,193,"6-1","Lincoln (MO)","9/23/1951","5",4,"Cincinnati Bengals / 8th / 202nd pick / 1974"
"30",11,"Kim McQuilken",28,"",3,0,203,"6-2","Lehigh","2/26/1951","5",0,"Atlanta Falcons / 3rd / 69th pick / 1974"
"31",57,"Rich Milot",22,"rlb",14,7,234,"6-4","Penn St.","5/28/1957","Rook",3,"Washington Redskins / 7th / 182nd pick / 1979"
"32",3,"Mark Moseley*",31,"K",16,0,202,"5-11","Texas A&M,S.F. Austin","3/12/1948","9",7,"Philadelphia Eagles / 14th / 346th pick / 1970"
"33",29,"Mark Murphy",24,"FS",16,16,210,"6-4","Colgate","7/13/1955","2",5,""
"34",52,"Neal Olkewicz",22,"MLB",16,9,230,"6-0","Maryland","1/30/1957","Rook",4,""
"35",24,"Lemar Parrish*+",32,"LCB",16,16,185,"5-11","Lincoln (MO)","12/13/1947","9",13,"Cincinnati Bengals / 7th / 163rd pick / 1970"
"36",35,"Lonnie Perrin",27,"",5,0,222,"6-1","Illinois","2/3/1952","3",0,"Denver Broncos / 5th / 139th pick / 1976"
"37",23,"Tony Peters",26,"fs",16,5,187,"6-1","Oklahoma","4/28/1953","4",2,"Cleveland Browns / 4th / 82nd pick / 1975"
"38",89,"Grady Richardson",27,"",3,0,225,"6-4","Cal State-Fullerton","4/2/1952","Rook",0,""
"39",44,"John Riggins",30,"FB",16,15,230,"6-2","Kansas","8/4/1949","8",12,"New York Jets / 1st / 6th pick / 1971"
"40",64,"Ron Saul",31,"LG",15,15,255,"6-2","Michigan St.","2/5/1948","9",8,"Houston Oilers / 5th / 110th pick / 1970"
"41",78,"Paul Smith",34,"dt",15,2,256,"6-3","New Mexico","8/13/1945","11",1,"Denver Broncos / 9th / 222nd pick / 1968"
"42",74,"George Starke",31,"RT",16,16,260,"6-5","Columbia","7/18/1948","6",8,"Washington Redskins / 11th / 272nd pick / 1971"
"43",72,"Diron Talbert",35,"RDT",16,16,255,"6-5","Texas","7/1/1944","12",6,"Los Angeles Rams / 5th / 66th pick / 1966"
"44",7,"Joe Theismann",30,"QB",16,16,192,"6-0","Notre Dame","9/9/1949","5",13,"Miami Dolphins / 4th / 99th pick / 1971"
"45",83,"Ricky Thompson",25,"WR",15,15,176,"6-0","Baylor","5/15/1954","3",4,"Baltimore Colts / 8th / 228th pick / 1976"
"46",47,"Ray Waddy",23,"",16,0,175,"5-11","Texas A&M-Kingsville","8/21/1956","Rook",3,""
"47",85,"Don Warren",23,"TE",16,10,242,"6-4","San Diego St.","5/5/1956","Rook",4,"Washington Redskins / 4th / 103rd pick / 1979"
"48",73,"Jeff Williams",24,"RG",16,16,256,"6-4","Rhode Island","4/15/1955","2",8,"Los Angeles Rams / 5th / 134th pick / 1977"
"49",50,"Pete Wysocki",31,"RLB",16,9,225,"6-2","West. Michigan","10/3/1948","4",4,""
"50",NA,"Team Total",27.6,"",16,NA,222.1,"6-2.1","","","4.4",NA,""
