"","No.","Player","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",6,"Jim Arnold",25,"",7,0,215,"6-2","Vanderbilt","1/31/1961","3",1,"Kansas City Chiefs / 5th / 119th pick / 1983"
"2",68,"Steve Baack",26,"",16,0,264,"6-4","Oregon","11/16/1960","2",1,"Detroit Lions / 3rd / 75th pick / 1984"
"3",61,"Scott Barrows",23,"g",16,4,278,"6-2","West Virginia","3/31/1963","Rook",3,""
"4",11,"Mike Black",25,"P",9,0,197,"6-1","Arizona St.","1/18/1961","3",1,"Detroit Lions / 7th / 181st pick / 1983"
"5",80,"Carl Bland",25,"WR",16,16,182,"5-11","Virginia Union","8/17/1961","2",5,""
"6",42,"John Bostic",24,"",13,0,176,"5-10","Bethune-Cookman","10/6/1962","1",1,"Kansas City Chiefs / 6th / 149th pick / 1985"
"7",75,"Lomas Brown",23,"LT",16,16,282,"6-4","Florida","3/30/1963","1",7,"Detroit Lions / 1st / 6th pick / 1985"
"8",96,"Paul Butcher",23,"",12,0,230,"6-0","Wayne State (MI)","11/8/1963","Rook",1,""
"9",89,"Jeff Chadwick",26,"WR",15,15,190,"6-3","Grand Valley St.","12/16/1960","3",9,""
"10",55,"Mike Cofer",26,"ROLB",16,15,245,"6-5","Tennessee","4/7/1960","3",9,"Detroit Lions / 3rd / 67th pick / 1983"
"11",50,"August Curley",26,"",4,0,226,"6-3","USC","1/24/1960","3",0,"Detroit Lions / 4th / 94th pick / 1983"
"12",72,"Chris Dieterich",28,"t",16,3,262,"6-3","North Carolina St.","7/27/1958","6",3,"Detroit Lions / 6th / 140th pick / 1980"
"13",70,"Keith Dorney",29,"RG",12,12,268,"6-5","Penn St.","12/3/1957","7",5,"Detroit Lions / 1st / 10th pick / 1979"
"14",43,"Donnie Elder",23,"",3,0,175,"5-9","Memphis","12/13/1963","1",0,"New York Jets / 3rd / 67th pick / 1985"
"15",66,"Leon Evans",25,"",16,0,282,"6-5","Miami (FL)","10/12/1961","1",1,""
"16",12,"Joe Ferguson",36,"qb",6,4,195,"6-1","Arkansas","4/23/1950","13",2,"Buffalo Bills / 3rd / 57th pick / 1973"
"17",77,"Keith Ferguson",27,"LDE",16,15,252,"6-5","Ohio St.","4/3/1959","5",8,"San Diego Chargers / 5th / 131st pick / 1981"
