"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",89,"Sam Aiken",27,"",12,0,204,"6-2","North Carolina","12/14/1980","4",0,"Buffalo Bills / 4th / 127th pick / 2003"
"2",77,"Tim Anderson",27,"",4,0,308,"6-4","Ohio St.","11/22/1980","3",0,"Buffalo Bills / 3rd / 74th pick / 2004"
"3",96,"Copeland Bryan",24,"",2,0,253,"6-3","Arizona","7/14/1983","Rook",0,""
"4",60,"Brad Butler",24,"RG",16,16,310,"6-7","Virginia","9/18/1983","1",6,"Buffalo Bills / 5th / 143rd pick / 2006"
"5",38,"Jerametrius Butler",29,"db",7,1,181,"5-10","Kansas St.","11/28/1978","6",1,"St. Louis Rams / 5th / 145th pick / 2001"
"6",73,"Kirk Chambers",28,"lt",16,1,307,"6-7","Stanford","3/19/1979","3",1,"Cleveland Browns / 6th / 176th pick / 2004"
"7",48,"Brad Cieslak",25,"",2,0,262,"6-3","Northern Illinois","7/1/1982","2",0,""
"8",54,"Blake Costanzo",23,"",3,0,235,"6-2","Lafayette","4/14/1984","Rook",0,""
"9",55,"Angelo Crowell",26,"LB",16,16,235,"6-1","Virginia","8/16/1981","4",7,"Buffalo Bills / 3rd / 94th pick / 2003"
"10",92,"Ryan Denney",30,"de",7,2,275,"6-7","BYU","6/15/1977","5",2,"Buffalo Bills / 2nd / 61st pick / 2002"
"11",52,"John DiGiorgio",25,"MLB",16,14,225,"6-2","Saginaw Valley St.","6/29/1982","1",7,""
"12",66,"Derrick Dockery",27,"LG",16,16,345,"6-6","Texas","9/7/1980","4",6,"Washington Redskins / 3rd / 81st pick / 2003"
"13",5,"Trent Edwards",24,"QB",10,9,231,"6-4","Stanford","10/30/1983","Rook",4,"Buffalo Bills / 3rd / 92nd pick / 2007"
"14",56,"Keith Ellison",23,"LB",12,9,229,"6-1","San Diego St.,Oregon St.","2/6/1984","1",4,"Buffalo Bills / 6th / 178th pick / 2006"
"15",83,"Lee Evans",26,"WR",16,16,202,"5-10","Wisconsin","3/11/1981","3",7,"Buffalo Bills / 1st / 13th pick / 2004"
"16",85,"Kevin Everett",25,"te",1,1,241,"6-5","Miami (FL)","2/5/1982","1",0,"Buffalo Bills / 3rd / 86th pick / 2005"
"17",67,"Melvin Fowler",28,"C",16,16,310,"6-3","Maryland","3/31/1979","5",6,"Cleveland Browns / 3rd / 76th pick / 2002"
"18",35,"Dustin Fox",25,"",6,0,190,"5-11","Ohio St.","10/8/1982","1",0,"Minnesota Vikings / 3rd / 80th pick / 2005"
"19",63,"Christian Gaddis",23,"",1,0,300,"6-1","Villanova","10/5/1984","Rook",0,""
"20",86,"Michael Gaines",27,"TE",15,14,280,"6-3","Central Florida","3/30/1980","3",2,"Carolina Panthers / 7th / 232nd pick / 2004"
"21",33,"Jabari Greer",25,"LCB",16,13,169,"5-11","Tennessee","2/11/1982","3",5,""
"22",53,"Mario Haggan",27,"",16,0,248,"6-3","Mississippi St.","3/3/1980","4",1,"Buffalo Bills / 7th / 228th pick / 2003"
"23",93,"Anthony Hargrove",24,"",12,0,269,"6-3","Georgia Tech","7/20/1983","3",1,"St. Louis Rams / 3rd / 91st pick / 2004"
"24",50,"Kevin Harrison",26,"",1,0,250,"6-0","East. Michigan","12/24/1981","Rook",0,""
"25",22,"Fred Jackson",26,"rb",8,1,215,"6-1","Coe College","2/20/1981","Rook",3,""
"26",99,"Jason Jefferson",26,"",11,0,310,"6-1","Wisconsin","12/20/1981","2",1,"New Orleans Saints / 6th / 193rd pick / 2005"
"27",17,"Justin Jenkins",27,"",11,0,207,"6-0","Mississippi St.","12/10/1980","Rook",0,""
"28",59,"Leon Joe",26,"",8,0,235,"6-1","Maryland","10/26/1981","3",1,"Chicago Bears / 4th / 112th pick / 2004"
"29",90,"Chris Kelsay",28,"DE",14,14,275,"6-4","Nebraska","10/31/1979","4",7,"Buffalo Bills / 2nd / 48th pick / 2003"
"30",42,"Jim Leonhard",25,"fs",13,6,190,"5-8","Wisconsin","10/27/1982","2",3,""
"31",9,"Rian Lindell",30,"",16,0,235,"6-3","Washington St.","1/20/1977","7",4,""
"32",7,"J.P. Losman",26,"qb",8,7,220,"6-3","UCLA,Tulane","3/12/1981","3",4,"Buffalo Bills / 1st / 22nd pick / 2004"
"33",23,"Marshawn Lynch",21,"RB",13,13,215,"5-11","California","4/22/1986","Rook",7,"Buffalo Bills / 1st / 12th pick / 2007"
"34",49,"Tim Massaquoi",25,"",4,0,253,"6-2","Michigan","7/8/1982","1",0,"Tampa Bay Buccaneers / 7th / 244th pick / 2006"
"35",97,"John McCargo",24,"",16,0,295,"6-2","North Carolina St.","8/19/1983","1",2,"Buffalo Bills / 1st / 26th pick / 2006"
"36",24,"Terrence McGee",27,"RCB",15,15,195,"5-9","NW State (LA)","10/14/1980","4",7,"Buffalo Bills / 4th / 111th pick / 2003"
"37",8,"Brian Moorman",31,"",16,0,175,"6-0","Pittsburg St.","2/5/1976","6",1,""
"38",87,"Matt Murphy",27,"",2,0,260,"6-5","Maryland","2/23/1980","5",0,"Detroit Lions / 7th / 252nd pick / 2002"
"39",72,"Ryan Neill",25,"",16,0,253,"6-3","Rutgers","12/12/1982","Rook",0,""
"40",88,"Ryan Neufeld",32,"fb",9,1,250,"6-4","UCLA","11/22/1975","8",0,""
"41",11,"Roscoe Parrish",25,"wr",16,3,168,"5-10","Miami (FL)","7/16/1982","2",4,"Buffalo Bills / 2nd / 55th pick / 2005"
"42",71,"Jason Peters*",25,"LT",15,15,328,"6-4","Arkansas","1/22/1982","3",9,""
"43",51,"Paul Posluszny",23,"mlb",3,3,238,"6-2","Penn St.","10/10/1984","Rook",1,"Buffalo Bills / 2nd / 34th pick / 2007"
"44",91,"Eric Powell",28,"",1,0,268,"6-3","Florida St.","11/16/1979","Rook",0,""
"45",75,"Duke Preston",25,"",13,0,311,"6-5","Illinois","6/12/1982","2",0,"Buffalo Bills / 4th / 122nd pick / 2005"
"46",81,"Peerless Price",31,"wr",4,4,190,"5-11","Tennessee","10/27/1976","8",1,"Buffalo Bills / 2nd / 53rd pick / 1999"
"47",82,"Josh Reed",27,"WR",15,9,208,"5-10","LSU","5/1/1980","5",5,"Buffalo Bills / 2nd / 36th pick / 2002"
"48",84,"Robert Royal",28,"TE",16,15,257,"6-4","LSU","5/15/1979","4",2,"Washington Redskins / 5th / 160th pick / 2002"
"49",94,"Aaron Schobel*",30,"DE",16,16,262,"6-4","TCU","9/1/1977","6",10,"Buffalo Bills / 2nd / 46th pick / 2001"
"50",80,"Derek Schouman",22,"wr",3,1,247,"6-2","Boise St.","3/11/1985","Rook",0,"Buffalo Bills / 7th / 222nd pick / 2007"
"51",39,"Josh Scobey",28,"",3,0,222,"6-0","Kansas St.","12/11/1979","4",0,"Arizona Cardinals / 6th / 185th pick / 2002"
"52",43,"Bryan Scott",26,"ss",15,2,219,"6-1","Penn St.","4/13/1981","4",1,"Atlanta Falcons / 2nd / 55th pick / 2003"
"53",30,"Ko Simpson",24,"fs",1,1,200,"6-1","South Carolina","11/9/1983","1",0,"Buffalo Bills / 4th / 105th pick / 2006"
"54",57,"Josh Stamer",30,"",16,0,238,"6-2","South Dakota","10/11/1977","4",1,""
"55",28,"Anthony Thomas",30,"rb",10,2,228,"6-2","Michigan","11/7/1977","6",1,"Chicago Bears / 2nd / 38th pick / 2001"
"56",25,"Kiwaukee Thomas",30,"db",9,3,192,"5-11","Georgia Southern","6/19/1977","7",2,"Jacksonville Jaguars / 5th / 159th pick / 2000"
"57",98,"Larry Tripplett",28,"LDT",16,16,300,"6-2","Washington","1/18/1979","5",7,"Indianapolis Colts / 2nd / 42nd pick / 2002"
"58",68,"Langston Walker",28,"RT",16,16,345,"6-8","California","9/3/1979","5",6,"Oakland Raiders / 2nd / 53rd pick / 2002"
"59",21,"Jason Webster",30,"lcb",1,1,187,"5-9","Texas A&M","9/8/1977","7",0,"San Francisco 49ers / 2nd / 48th pick / 2000"
"60",29,"John Wendling",24,"",14,0,222,"6-1","Wyoming","6/4/1983","Rook",1,"Buffalo Bills / 6th / 184th pick / 2007"
"61",20,"Donte Whitner",22,"SS",15,15,205,"5-11","Ohio St.","7/24/1985","1",5,"Buffalo Bills / 1st / 8th pick / 2006"
"62",65,"Jason Whittle",32,"",3,0,305,"6-4","SW Missouri St.","3/7/1975","9",0,""
"63",95,"Kyle Williams",24,"RDT",16,16,300,"6-1","LSU","6/10/1983","1",7,"Buffalo Bills / 5th / 134th pick / 2006"
"64",37,"George Wilson",26,"FS",12,9,210,"6-0","Arkansas","3/14/1981","2",4,""
"65",27,"Coy Wire",29,"lb",7,1,205,"6-0","Stanford","11/7/1978","5",1,"Buffalo Bills / 3rd / 97th pick / 2002"
"66",31,"Dwayne Wright",24,"",15,0,227,"6-0","Fresno St.","6/2/1983","Rook",1,"Buffalo Bills / 4th / 111th pick / 2007"
"67",26,"Ashton Youboty",23,"lcb",11,3,190,"6-1","Ohio St.","7/7/1984","1",2,"Buffalo Bills / 3rd / 70th pick / 2006"
"68",NA,"Team Total",26.4,"",16,NA,243.5,"6-1.8","","","2.9",NA,""
