"","No.","Player.","Age","Pos","G","GS","Wt","Ht","College.Univ","BirthDate","Yrs","AV","Drafted..tm.rnd.yr."
"1",78,"Allen Barbre",23,"",7,0,303,"6-4","Missouri Southern","6/22/1984","Rook",1,"Green Bay Packers / 4th / 119th pick / 2007"
"2",56,"Nick Barnett",26,"MLB",16,16,240,"6-2","Oregon St.","5/27/1981","4",13,"Green Bay Packers / 1st / 29th pick / 2003"
"3",20,"Atari Bigby",26,"SS",16,16,220,"5-11","Central Florida","9/19/1981","2",7,""
"4",55,"Desmond Bishop",23,"",10,0,241,"6-2","California","7/24/1984","Rook",1,"Green Bay Packers / 6th / 192nd pick / 2007"
"5",27,"Will Blackmon",23,"lcb",9,1,200,"6-0","Boston Col.","10/27/1984","1",2,"Green Bay Packers / 4th / 115th pick / 2006"
"6",19,"Shaun Bodiford",25,"",6,0,187,"5-11","Portland St.","5/4/1982","1",0,""
"7",93,"Conrad Bolston",22,"",1,0,304,"6-3","Maryland","1/9/1985","Rook",0,""
"8",24,"Jarrett Bush",23,"lcb",14,1,194,"6-0","Utah St.","5/21/1984","1",1,""
"9",76,"Chad Clifton*",31,"LT",16,16,330,"6-5","Tennessee","6/26/1976","7",12,"Green Bay Packers / 2nd / 44th pick / 2000"
"10",90,"Colin Cole",27,"",7,0,299,"6-2","Iowa","6/24/1980","3",1,""
"11",73,"Daryn Colledge",25,"LG",16,13,300,"6-4","Boise St.","2/11/1982","1",8,"Green Bay Packers / 2nd / 47th pick / 2006"
"12",36,"Nick Collins",24,"FS",13,13,206,"5-11","Bethune-Cookman","8/16/1983","2",4,"Green Bay Packers / 2nd / 51st pick / 2005"
"13",62,"Junius Coston",24,"rg",13,7,317,"6-3","North Carolina A&T","11/5/1983","1",5,"Green Bay Packers / 5th / 143rd pick / 2005"
"14",2,"Mason Crosby",23,"",16,0,212,"6-1","Colorado","9/3/1984","Rook",3,"Green Bay Packers / 6th / 193rd pick / 2007"
"15",60,"Rob Davis",39,"",16,0,284,"6-3","Shippensburg","12/10/1968","11",1,""
"16",80,"Donald Driver*",32,"WR",15,14,188,"6-0","Alcorn St.","2/2/1975","8",10,"Green Bay Packers / 7th / 213th pick / 1999"
"17",4,"Brett Favre*",38,"QB",16,16,225,"6-2","Southern Miss","10/10/1969","16",14,"Atlanta Falcons / 2nd / 33rd pick / 1991"
"18",83,"Chris Francies",25,"",1,0,193,"6-1","Texas-El Paso","7/26/1982","1",0,""
"19",88,"Bubba Franks",29,"te",8,1,263,"6-6","Miami (FL)","1/6/1978","7",1,"Green Bay Packers / 1st / 14th pick / 2000"
"20",94,"Kabeer Gbaja-Biamila",30,"de",15,2,255,"6-4","San Diego St.","9/24/1977","7",3,"Green Bay Packers / 5th / 149th pick / 2000"
"21",25,"Ryan Grant",25,"rb",15,7,218,"6-1","Notre Dame","12/9/1982","Rook",8,""
"22",35,"Korey Hall",24,"FB",14,10,230,"6-1","Boise St.","8/5/1983","Rook",0,"Green Bay Packers / 6th / 191st pick / 2007"
"23",91,"Justin Harrell",23,"ldt",7,2,300,"6-5","Tennessee","2/14/1984","Rook",1,"Green Bay Packers / 1st / 16th pick / 2007"
"24",31,"Al Harris*",33,"RCB",16,16,185,"6-1","Texas A&M-Kingsville","12/7/1974","9",12,"Tampa Bay Buccaneers / 6th / 169th pick / 1997"
"25",50,"A.J. Hawk",23,"LB",16,16,245,"6-1","Ohio St.","1/6/1984","1",8,"Green Bay Packers / 1st / 5th pick / 2006"
"26",18,"Carlyle Holiday",26,"",1,0,217,"6-2","Notre Dame","10/4/1981","2",0,""
"27",57,"Jason Hunter",24,"",16,0,243,"6-4","Appalachian St.","8/28/1983","1",1,""
"28",32,"Brandon Jackson",22,"rb",11,3,210,"5-11","Nebraska","10/2/1985","Rook",3,"Green Bay Packers / 2nd / 63rd pick / 2007"
"29",77,"Cullen Jenkins",26,"DE",16,15,292,"6-3","Central Michigan","1/20/1981","3",7,""
"30",85,"Greg Jennings",24,"WR",13,13,195,"5-11","West. Michigan","9/21/1983","1",9,"Green Bay Packers / 2nd / 52nd pick / 2006"
"31",97,"Johnny Jolly",24,"rdt",10,7,310,"6-3","Texas A&M","2/21/1983","1",4,"Green Bay Packers / 6th / 183rd pick / 2006"
"32",89,"James Jones",23,"WR",16,9,208,"6-1","San Jose St.","3/31/1984","Rook",7,"Green Bay Packers / 3rd / 78th pick / 2007"
"33",74,"Aaron Kampman*",28,"DE",15,15,286,"6-4","Iowa","11/30/1979","5",13,"Green Bay Packers / 5th / 156th pick / 2002"
"34",87,"Ryan Krause",26,"",9,0,256,"6-3","Nebraska-Omaha","6/16/1981","3",0,"San Diego Chargers / 6th / 169th pick / 2004"
"35",30,"John Kuhn",25,"fb",16,1,255,"6-0","Shippensburg","9/9/1982","1",0,""
"36",86,"Donald Lee",27,"TE",15,12,255,"6-3","Mississippi St.","8/31/1980","4",6,"Miami Dolphins / 5th / 156th pick / 2003"
"37",82,"Ruvell Martin",25,"wr",15,5,217,"6-4","Saginaw Valley St.","8/10/1982","1",2,""
"38",75,"Tony Moll",24,"rg",9,3,285,"6-4","Nevada","8/23/1983","1",3,"Green Bay Packers / 5th / 165th pick / 2006"
