"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Vince Young",24,"1",15,"238 for 382, 2,546 yards, 9 td, 17 int, & 93 rushes for 395 yards and 3 td","Tennessee Titans / 1st / 3rd pick / 2006"
"3","RB","LenDale White",23,"1",16,"303 rushes for 1,110 yards, 7 td, & 20 catches for 114 yards and 0 td","Tennessee Titans / 2nd / 45th pick / 2006"
"4","WR","Justin Gage",26,"4",8,"55 catches for 750 yards, 2 td","Chicago Bears / 5th / 143rd pick / 2003"
"5","WR","Eric Moulds",34,"11",8,"32 catches for 342 yards, 0 td","Buffalo Bills / 1st / 24th pick / 1996"
"6","WR","Roydell Williams",26,"2",14,"55 catches for 719 yards, 4 td, & 2 rushes for -17 yards and 0 td","Tennessee Titans / 4th / 136th pick / 2005"
"7","TE","Ben Hartsock",27,"3",9,"12 catches for 138 yards, 0 td","Indianapolis Colts / 3rd / 68th pick / 2004"
"8","TE","Bo Scaife",26,"2",15,"46 catches for 421 yards, 1 td","Tennessee Titans / 6th / 179th pick / 2005"
"9","LT","Michael Roos",25,"2",16,"","Tennessee Titans / 2nd / 41st pick / 2005"
"10","LG","Jacob Bell",26,"3",16,"","Tennessee Titans / 5th / 138th pick / 2004"
"11","C","Kevin Mawae",36,"13",14,"","Seattle Seahawks / 2nd / 36th pick / 1994"
"12","RG","Benji Olson",32,"9",13,"","Tennessee Oilers / 5th / 139th pick / 1998"
"13","RT","David Stewart",25,"1",16,"1 fumble recovered","Tennessee Titans / 4th / 113th pick / 2005"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Antwan Odom",26,"3",16,"","Tennessee Titans / 2nd / 57th pick / 2004"
"16","DE","Kyle Vanden Bosch*",29,"6",16,"","Arizona Cardinals / 2nd / 34th pick / 2001"
"17","LDT","Tony Brown",27,"3",16,"4.0 sacks, 0 interceptions, 0 fumbles recovered",""
"18","RDT","Albert Haynesworth*+",26,"5",12,"6.0 sacks, 0 interceptions, 0 fumbles recovered","Tennessee Titans / 1st / 15th pick / 2002"
"19","MLB","Ryan Fowler",25,"3",14,"",""
"20","LB","Keith Bulluck",30,"7",16,"","Tennessee Titans / 1st / 30th pick / 2000"
"21","LB","David Thornton",29,"5",16,"","Indianapolis Colts / 4th / 106th pick / 2002"
"22","LCB","Nick Harper",33,"6",14,"0.0 sacks, 3 interceptions, 2 fumbles recovered",""
"23","RCB","Cortland Finnegan",23,"1",16,"1.0 sacks, 1 interception, 0 fumbles recovered","Tennessee Titans / 7th / 215th pick / 2006"
"24","SS","Chris Hope",27,"5",11,"0.0 sacks, 2 interceptions, 1 fumble recovered","Pittsburgh Steelers / 3rd / 94th pick / 2002"
"25","FS","Michael Griffin",22,"Rook",10,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Tennessee Titans / 1st / 19th pick / 2007"
