"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Kirk Cousins",27,"3",16,"379 for 543, 4,166 yards, 29 td, 11 int, & 26 rushes for 48 yards and 5 td","Washington Redskins / 4th / 102nd pick / 2012"
"3","RB","Alfred Morris",27,"3",16,"202 rushes for 751 yards, 1 td, & 10 catches for 55 yards and 0 td","Washington Redskins / 6th / 173rd pick / 2012"
"4","WR","Pierre Garcon",29,"7",16,"72 catches for 777 yards, 6 td","Indianapolis Colts / 6th / 205th pick / 2008"
"5","WR","DeSean Jackson",29,"7",9,"30 catches for 528 yards, 4 td","Philadelphia Eagles / 2nd / 49th pick / 2008"
"6","TE","Derek Carrier",25,"3",11,"17 catches for 141 yards, 1 td",""
"7","LT","Trent Williams*",27,"5",14,"","Washington Redskins / 1st / 4th pick / 2010"
"8","LG","Spencer Long",25,"1",13,"1 fumble recovered","Washington Redskins / 3rd / 78th pick / 2014"
"9","C","Josh LeRibeus",26,"3",11,"1 fumble recovered","Washington Redskins / 3rd / 71st pick / 2012"
"10","RG","Brandon Scherff",24,"Rook",16,"","Washington Redskins / 1st / 5th pick / 2015"
"11","RT","Morgan Moses",24,"1",16,"1 fumble recovered","Washington Redskins / 3rd / 66th pick / 2014"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Chris Baker",28,"6",11,"",""
"14","DE","Jason Hatcher",33,"9",14,"","Dallas Cowboys / 3rd / 92nd pick / 2006"
"15","NT","Terrance Knighton",29,"6",15,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Jacksonville Jaguars / 3rd / 72nd pick / 2009"
"16","MLB","William Compton",26,"2",9,"1.0 sacks, 1 interception, 1 fumble recovered",""
"17","LB","Ryan Kerrigan",27,"4",16,"","Washington Redskins / 1st / 16th pick / 2011"
"18","LB","Trent Murphy",25,"1",15,"","Washington Redskins / 2nd / 47th pick / 2014"
"19","CB","Will Blackmon",31,"9",10,"1.0 sacks, 2 interceptions, 2 fumbles recovered","Green Bay Packers / 4th / 115th pick / 2006"
"20","CB","Bashaud Breeland",23,"1",13,"0.0 sacks, 2 interceptions, 2 fumbles recovered","Washington Redskins / 4th / 102nd pick / 2014"
"21","SS","Trent Robinson",25,"3",8,"0.0 sacks, 1 interception, 0 fumbles recovered","San Francisco 49ers / 6th / 180th pick / 2012"
"22","FS","Dashon Goldson",31,"8",15,"0.0 sacks, 1 interception, 2 fumbles recovered","San Francisco 49ers / 4th / 126th pick / 2007"
