"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","John Elway",23,"Rook",10,"123 for 259, 1,663 yards, 7 td, 14 int, & 28 rushes for 146 yards and 1 td","Baltimore Colts / 1st / 1st pick / 1983"
"3","RB","Sammy Winder",24,"1",13,"196 rushes for 757 yards, 3 td, & 23 catches for 150 yards and 0 td","Denver Broncos / 5th / 131st pick / 1982"
"4","FB","Nathan Poole",27,"4",10,"81 rushes for 246 yards, 4 td, & 20 catches for 184 yards and 0 td","Cincinnati Bengals / 10th / 250th pick / 1979"
"5","WR","Rick Upchurch",31,"8",11,"40 catches for 639 yards, 2 td, & 6 rushes for 19 yards and 0 td","Denver Broncos / 4th / 95th pick / 1975"
"6","WR","Steve Watson",26,"4",16,"59 catches for 1,133 yards, 5 td, & 3 rushes for 17 yards and 0 td",""
"7","TE","Ron Egloff",28,"6",10,"20 catches for 205 yards, 2 td",""
"8","LT","Dave Studdard",28,"4",16,"1 fumble recovered","Baltimore Colts / 9th / 245th pick / 1978"
"9","LG","Keith Bishop",26,"3",16,"1 fumble recovered","Denver Broncos / 6th / 157th pick / 1980"
"10","C","Bill Bryan",28,"6",16,"","Denver Broncos / 4th / 101st pick / 1977"
"11","RG","Paul Howard",33,"10",14,"","Denver Broncos / 3rd / 54th pick / 1973"
"12","RT","Ken Lanier",24,"2",16,"","Denver Broncos / 5th / 125th pick / 1981"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Barney Chavous",32,"10",13,"4.5 sacks, 0 interceptions, 1 fumble recovered","Denver Broncos / 2nd / 36th pick / 1973"
"15","NT","Rubin Carter",31,"8",15,"1.0 sacks, 0 interceptions, 3 fumbles recovered","Denver Broncos / 5th / 121st pick / 1975"
"16","RDE","Rulon Jones",25,"3",12,"4.0 sacks, 0 interceptions, 2 fumbles recovered","Denver Broncos / 2nd / 42nd pick / 1980"
"17","LOLB","Jim Ryan",26,"4",12,"0.0 sacks, 0 interceptions, 1 fumble recovered",""
"18","LILB","Randy Gradishar*",31,"9",16,"2.5 sacks, 1 interception, 3 fumbles recovered","Denver Broncos / 1st / 14th pick / 1974"
"19","RILB","Steve Busick",25,"2",15,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Denver Broncos / 7th / 181st pick / 1981"
"20","ROLB","Tom Jackson",32,"10",15,"5.5 sacks, 1 interception, 2 fumbles recovered","Denver Broncos / 4th / 88th pick / 1973"
"21","LCB","Louis Wright*",30,"8",16,"1.0 sacks, 6 interceptions, 1 fumble recovered","Denver Broncos / 1st / 17th pick / 1975"
"22","RCB","Mike Harden",24,"3",15,"0.0 sacks, 4 interceptions, 3 fumbles recovered","Denver Broncos / 5th / 131st pick / 1980"
"23","SS","Dennis Smith",24,"2",13,"5.0 sacks, 4 interceptions, 0 fumbles recovered","Denver Broncos / 1st / 15th pick / 1981"
"24","FS","Steve Foley",30,"7",13,"0.0 sacks, 5 interceptions, 1 fumble recovered","Denver Broncos / 8th / 199th pick / 1975"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Rich Karlis",24,"1",0,"21 of 25 field goals & 33 of 34 extra points",""
"27","P","Luke Prestridge",27,"4",0,"87 punts for a 41.6 average, 0 blocked","Denver Broncos / 7th / 188th pick / 1979"
"28","PR","Zach Thomas",23,"Rook",0,"33 punt returns for a 11.2 average and 1 td",""
"29","KR","Zach Thomas",23,"Rook",0,"28 kick returns for a 20.5 average and 0 td",""
