"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Robert Griffin*",22,"Rook",15,"258 for 393, 3,200 yards, 20 td, 5 int, & 120 rushes for 815 yards and 7 td","Washington Redskins / 1st / 2nd pick / 2012"
"3","RB","Alfred Morris",24,"Rook",16,"335 rushes for 1,613 yards, 13 td, & 11 catches for 77 yards and 0 td","Washington Redskins / 6th / 173rd pick / 2012"
"4","WR","Pierre Garcon",26,"4",10,"44 catches for 633 yards, 4 td, & 2 rushes for 9 yards and 0 td","Indianapolis Colts / 6th / 205th pick / 2008"
"5","WR","Josh Morgan",27,"4",15,"48 catches for 510 yards, 2 td, & 3 rushes for 25 yards and 0 td","San Francisco 49ers / 6th / 174th pick / 2008"
"6","TE","Logan Paulsen",25,"2",10,"25 catches for 308 yards, 1 td",""
"7","LT","Trent Williams*",24,"2",16,"","Washington Redskins / 1st / 4th pick / 2010"
"8","LG","Kory Lichtensteiger",27,"4",16,"","Denver Broncos / 4th / 108th pick / 2008"
"9","C","Will Montgomery",29,"6",16,"","Carolina Panthers / 7th / 234th pick / 2006"
"10","RG","Chris Chester",29,"6",16,"","Baltimore Ravens / 2nd / 56th pick / 2006"
"11","RT","Tyler Polumbus",27,"4",15,"",""
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Stephen Bowen",28,"6",16,"",""
"14","DE","Jarvis Jenkins",24,"1",14,"","Washington Redskins / 2nd / 41st pick / 2011"
"15","NT","Barry Cofield",28,"6",16,"2.5 sacks, 0 interceptions, 0 fumbles recovered","New York Giants / 4th / 124th pick / 2006"
"16","LOLB","Ryan Kerrigan*",24,"1",16,"8.5 sacks, 1 interception, 1 fumble recovered","Washington Redskins / 1st / 16th pick / 2011"
"17","MLB","London Fletcher*",37,"14",16,"3.0 sacks, 5 interceptions, 0 fumbles recovered",""
"18","ROLB","Rob Jackson",27,"4",14,"4.5 sacks, 4 interceptions, 1 fumble recovered","Washington Redskins / 7th / 242nd pick / 2008"
"19","LB","Perry Riley",24,"2",16,"","Washington Redskins / 4th / 103rd pick / 2010"
"20","LCB","DeAngelo Hall",29,"8",16,"1.0 sacks, 4 interceptions, 2 fumbles recovered","Atlanta Falcons / 1st / 8th pick / 2004"
"21","RCB","Josh Wilson",27,"5",16,"1.0 sacks, 2 interceptions, 2 fumbles recovered","Seattle Seahawks / 2nd / 55th pick / 2007"
"22","SS","Reed Doughty",30,"6",10,"0.0 sacks, 1 interception, 0 fumbles recovered","Washington Redskins / 6th / 173rd pick / 2006"
"23","FS","Madieu Williams",31,"8",16,"1.0 sacks, 1 interception, 0 fumbles recovered","Cincinnati Bengals / 2nd / 56th pick / 2004"
