"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Craig Morton",33,"11",12,"153 for 284, 1,865 yards, 9 td, 20 int, & 15 rushes for 48 yards and 0 td","Dallas Cowboys / 1st / 5th pick / 1965, Oakland Raiders / 10th / 75th pick / 1965"
"3","RB","Doug Kotar",25,"2",14,"185 rushes for 731 yards, 3 td, & 36 catches for 319 yards and 0 td",""
"4","FB","Larry Csonka",30,"8",12,"160 rushes for 569 yards, 4 td, & 6 catches for 39 yards and 0 td","Miami Dolphins / 1st / 8th pick / 1968"
"5","WR","Ray Rhodes",26,"2",11,"16 catches for 305 yards, 1 td, & 2 rushes for 10 yards and 0 td","New York Giants / 10th / 236th pick / 1974"
"6","WR","Jim Robinson",23,"Rook",7,"18 catches for 249 yards, 1 td","Atlanta Falcons / 15th / 367th pick / 1975"
"7","TE","Bob Tucker",31,"6",14,"42 catches for 498 yards, 1 td",""
"8","LT","Tom Mullen",25,"2",12,"","New York Giants / 2nd / 28th pick / 1974"
"9","LG","Al Simpson",25,"1",8,"","New York Giants / 2nd / 27th pick / 1975"
"10","C","Karl Chandler",24,"2",11,"",""
"11","RG","John Hicks",25,"2",14,"","New York Giants / 1st / 3rd pick / 1974"
"12","RT","Doug Van Horn",32,"10",14,"","Kansas City Chiefs / 5th / 39th pick / 1966, Detroit Lions / 4th / 55th pick / 1966"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","George Martin",23,"1",14,"0 interceptions, 2 fumbles recovered","New York Giants / 11th / 262nd pick / 1975"
"15","LDT","Dave Gallagher",24,"2",10,"1 interception, 3 fumbles recovered","Chicago Bears / 1st / 20th pick / 1974"
"16","RDT","John Mendenhall",28,"4",14,"1 interception, 1 fumble recovered","New York Giants / 3rd / 55th pick / 1972"
"17","RDE","Jack Gregory",32,"9",11,"","Cleveland Browns / 9th / 139th pick / 1966"
"18","LLB","Brad Van Pelt*",25,"3",14,"2 interceptions, 2 fumbles recovered","New York Giants / 2nd / 40th pick / 1973"
"19","MLB","Harry Carson",23,"Rook",8,"0 interceptions, 1 fumble recovered","New York Giants / 4th / 105th pick / 1976"
"20","RLB","Brian Kelley",25,"3",14,"","New York Giants / 14th / 353rd pick / 1973"
"21","LCB","Bill Bryant",25,"Rook",11,"0 interceptions, 1 fumble recovered","Cincinnati Bengals / 6th / 153rd pick / 1974"
"22","RCB","Jim Stienke",26,"3",13,"2 interceptions, 0 fumbles recovered","Cleveland Browns / 2nd / 47th pick / 1973"
"23","SS","Clyde Powers",25,"2",13,"1 interception, 0 fumbles recovered","New York Giants / 5th / 119th pick / 1974"
"24","FS","Rick Volk",31,"9",8,"2 interceptions, 1 fumble recovered","Baltimore Colts / 2nd / 45th pick / 1967"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Joe Danelo",23,"1",0,"8 of 21 field goals & 20 of 21 extra points","Miami Dolphins / 10th / 257th pick / 1975"
"27","P","Dave Jennings",24,"2",0,"74 punts for a 41.3 average, 3 blocked",""
"28","PR","Jim Robinson",23,"Rook",7,"24 punt returns for a 4.4 average and 0 td","Atlanta Falcons / 15th / 367th pick / 1975"
"29","KR","Jim Robinson",23,"Rook",7,"20 kick returns for a 22.2 average and 0 td","Atlanta Falcons / 15th / 367th pick / 1975"
